Nation,Similarity Score
Argentina,23
Bahrain,33
Bangladesh,39
Barbados,161
Botswana,89
Colombia,27
El Salvador,52
Fiji,78
Gabon,35
Iceland,175
Indonesia,75
Kuwait,27
Malaysia,90
Mongolia,72
Nepal,44
New Zealand,124
Nigeria,25
Oman,76
Panama,23
Paraguay,20
Poland,138
Rwanda,37
Tajikistan,174
United Kingdom,21
Uzbekistan,80
Bhutan,31
Bolivia,8
China,43
France,76
Philippines,41
Singapore,94
Taiwan,124
Australia,80
Czechia,148
Germany,74
India,23
Moldova,41
Monaco,23
Ecuador,16
Portugal,19
Croatia,170
Finland,190
Guinea,55
Papua New Guinea,141
Zimbabwe,18
Belgium,69
Cuba,24
Georgia,77
Guatemala,19
Kyrgyzstan,39
Sri Lanka,129
Sudan,49
Brazil,14
Kazakhstan,14
Liberia,12
Seychelles,167
Uganda,51
Vietnam,67
Hong Kong,2
Italy,93
South Korea,118
Israel,86
Bosnia and Herzegovina,95
Burundi,12
Costa Rica,16
Jamaica,41
Japan,181
Norway,139
Qatar,28
Romania,95
Russia,50
Saudi Arabia,18
Spain,35
Timor,106
Trinidad and Tobago,49
United States,20
Guyana,36
Turkey,62
Angola,9
Cape Verde,32
Gambia,45
Ireland,40
Libya,11
Mauritania,74
Solomon Islands,141
Bulgaria,156
Malawi,109
Mozambique,88
Pakistan,54
Albania,9
Eswatini,26
Belize,17
Iraq,6
Lebanon,24
Zambia,115
Iran,95
Afghanistan,46
Benin,122
Palestine,14
San Marino,117
Austria,120
Greece,54
Kenya,11
Nicaragua,10
Serbia,41
Switzerland,118
United Arab Emirates,85
Azerbaijan,12
Denmark,90
Slovakia,64
Thailand,73
Cambodia,179
Peru,5
Slovenia,49
South Africa,51
Tunisia,37
Chad,13
Syria,14
Cyprus,58
Dominican Republic,1
Honduras,1
Hungary,93
Jordan,54
Lesotho,55
Lithuania,74
Myanmar,12
Netherlands,52
Sweden,64
Ukraine,21
Venezuela,5
Algeria,5
Luxembourg,65
Estonia,104
Latvia,138
Kosovo,38
Morocco,3
Uruguay,129
Canada,2
Chile,8
Ghana,136
Suriname,9
Namibia,98
Senegal,116
Niger,81
Somalia,167
South Sudan,64
Cameroon,75
Cote d'Ivoire,114
Democratic Republic of Congo,49
Mauritius,46
Egypt,17
Djibouti,81
Yemen,163
Eritrea,4
Mexico,2
Ethiopia,3
Andorra,104
Tanzania,75
Sierra Leone,123
Dominica,122
Laos,139
Central African Republic,51
Madagascar,45
Mali,137
Burkina Faso,122
Vanuatu,55
Togo,57
Belarus,47
Haiti,29
Congo,12
