country,cluster,new_cases_per_million,new_deaths_per_million,icu_patients_per_million
Afghanistan,3,0,0.308,0
Albania,1,0,0,0
Algeria,6,0,0.182,0
Andorra,6,0,0,0
Angola,6,0,0,0
Antigua and Barbuda,6,0,0,0
Argentina,3,0,0.642,0
Armenia,2,0,3.712,0
Australia,6,0,0,0
Austria,0,7.217,0,1.888
Azerbaijan,5,0,0.493,0
Bahamas,6,0,0,0
Bahrain,7,0,0.588,0
Bangladesh,3,0,0.255,0
Barbados,6,0,0,0
Belarus,2,0,0.741,0
Belgium,8,49.613,0.949,9.923
Belize,6,0,0,0
Benin,6,0,0.082,0
Bhutan,6,0,0,0
Bolivia,5,0,0.857,0
Bosnia and Herzegovina,5,0,0.305,0
Botswana,6,0,0,0
Brazil,2,0,3.194,0
Brunei,6,0,0,0
Bulgaria,8,22.739,0.576,1.727
Burkina Faso,6,0,0,0
Burundi,6,0,0,0
Cambodia,6,0,0,0
Cameroon,1,0,0,0
Canada,3,0,0.874,0
Cape Verde,5,0,0,0
Central African Republic,5,0,0,0
Chad,6,0,0.061,0
Chile,7,0,32.799,0
China,6,0,0,0
Colombia,5,0,0.963,0
Comoros,6,0,0,0
Congo,6,0,0,0
Costa Rica,1,0,0.196,0
Cote d'Ivoire,1,0,0.076,0
Croatia,6,2.436,0,0
Cuba,6,0,0,0
Cyprus,1,0,0,0
Czechia,0,5.509,0.093,0.84
Democratic Republic of Congo,6,0,0.033,0
Denmark,0,13.639,0.691,2.762
Djibouti,2,0,3.036,0
Dominica,6,0,0,0
Dominican Republic,5,0,0.092,0
Ecuador,3,0,1.19,0
Egypt,3,0,0.332,0
El Salvador,3,0,0.463,0
Equatorial Guinea,6,0,0,0
Eritrea,6,0,0,0
Estonia,0,11.308,0,0
Eswatini,1,0,0,0
Ethiopia,6,0,0,0
Fiji,6,0,0,0
Finland,0,6.858,0,1.083
France,4,187.963,0.827,15.244
Gabon,6,0,0,0
Gambia,6,0,0,0
Georgia,6,0,0,0
Germany,1,0,0.119,0
Ghana,1,0,0.129,0
Greece,1,0,0.192,0
Grenada,6,0,0,0
Guatemala,5,0,0.837,0
Guinea,1,0,0,0
Guinea-Bissau,3,0,0,0
Guyana,6,0,0,0
Haiti,3,0,0.263,0
Honduras,3,0,0.404,0
Hungary,8,39.854,0.207,0
Iceland,6,0,0,0
India,1,0,0.193,0
Indonesia,1,0,0.117,0
