country,cluster,new_cases_per_million,new_deaths_per_million,icu_patients_per_million
Afghanistan,5,0,0.026,0
Albania,7,0,0.347,0
Algeria,8,0,0.274,0
Andorra,5,0,0,0
Angola,5,0,0,0
Antigua and Barbuda,5,0,10.212,0
Argentina,8,0,0.089,0
Armenia,7,0,0.337,0
Australia,5,0,0,0
Austria,6,80.942,1.888,26.426
Azerbaijan,8,0,0.197,0
Bahamas,7,0,0,0
Bahrain,7,0,0,0
Bangladesh,8,0,0.061,0
Barbados,8,0,0,0
Belarus,0,0,0.423,0
Belgium,3,447.038,35.98,99.227
Belize,5,0,0,0
Benin,5,0,0,0
Bhutan,5,0,0,0
Bolivia,8,0,0.086,0
Bosnia and Herzegovina,1,0,0.61,0
Botswana,5,0,0,0
Brazil,7,0,0.884,0
Brunei,5,0,0,0
Bulgaria,7,32.669,0.288,5.325
Burkina Faso,5,0,0,0
Burundi,5,0,0,0
Cambodia,5,0,0,0
Cameroon,8,0,0.188,0
Canada,0,0,6.65,0
Cape Verde,5,0,0,0
Central African Republic,5,0,0,0
Chad,5,0,0,0
Chile,1,0,0.575,0
China,5,0,0,0
Colombia,8,0,0.255,0
Comoros,5,0,0,0
Congo,5,0,0,0
Costa Rica,8,0,0,0
Cote d'Ivoire,5,0,0,0
Croatia,6,90.615,0.487,0
Cuba,8,0,0.265,0
Cyprus,1,0,0,0
Czechia,1,33.897,0.28,7.751
Democratic Republic of Congo,5,0,0.011,0
Denmark,6,60.944,2.072,15.883
Djibouti,2,0,0,0
Dominica,5,0,0,0
Dominican Republic,7,0,0.645,0
Ecuador,1,0,0.85,0
Egypt,5,0,0.127,0
El Salvador,5,0,0,0
Equatorial Guinea,5,0,0,0
Eritrea,5,0,0,0
Estonia,6,94.23,0.754,8.292
Eswatini,5,0,0.862,0
Ethiopia,5,0,0,0
Fiji,5,0,0,0
Finland,6,38.804,0.541,13.717
France,3,477.56,11.536,94.05
Gabon,5,0,0,0
Gambia,5,0,0,0
Georgia,7,0,0,0
Germany,1,0,2.96,0
Ghana,5,0,0,0
Greece,5,0,0.288,0
Grenada,5,0,0,0
Guatemala,5,0,0,0
Guinea,8,0,0,0
Guinea-Bissau,5,0,0,0
Guyana,5,0,0,0
Haiti,5,0,0,0
Honduras,5,0,0.404,0
Hungary,6,75.463,0.828,0
Iceland,6,87.912,0,8.791
India,5,0,0.031,0
Indonesia,5,0,0.099,0
International,5,0,0,0
Iran,1,0,1.095,0
Iraq,5,0,0.025,0
Ireland,4,173.357,8.506,28.758
Israel,1,0,0.809,0
Italy,3,493.353,8.683,48.56
Jamaica,8,0,0,0
Japan,8,0,0.142,0
Jordan,5,0,0,0
Kazakhstan,8,0,0.053,0
Kenya,5,0,0.019,0
Kosovo,1,0,0.517,0
Kuwait,1,0,0,0
Kyrgyzstan,8,0,0,0
Laos,5,0,0,0
Latvia,8,23.857,0,0
Lebanon,5,0,0,0
Lesotho,5,0,0,0
Liberia,5,0,0,0
Libya,5,0,0,0
Liechtenstein,5,0,0,0
Lithuania,7,0,0.735,0
Luxembourg,4,271.576,0,51.12
Madagascar,5,0,0,0
Malawi,5,0,0,0
Malaysia,8,0,0.031,0
Maldives,8,0,0,0
Mali,5,0,0,0
Malta,1,11.324,0,2.265
Marshall Islands,5,0,0,0
Mauritania,5,0,0,0
Mauritius,5,0,0,0
Mexico,8,0,0.287,0
Moldova,1,0,1.983,0
Monaco,5,0,0,0
Mongolia,5,0,0,0
Montenegro,1,0,0,0
Morocco,8,0,0.081,0
Mozambique,5,0,0,0
Myanmar,5,0,0,0
Namibia,5,0,0,0
Nepal,5,0,0,0
Netherlands,0,0,10.622,66.414
New Zealand,8,0,0,0
Nicaragua,5,0,0,0
Niger,5,0,0,0
Nigeria,5,0,0.005,0
North Macedonia,0,0,0.48,0
Norway,1,32.28,0.369,0
Oman,1,0,0,0
Pakistan,5,0,0.032,0
Palestine,5,0,0,0
Panama,0,0,1.854,0
Papua New Guinea,5,0,0,0
Paraguay,5,0,0,0
Peru,1,0,0.607,0
Philippines,5,0,0.119,0
Poland,6,68.883,0.74,0
Portugal,4,127.688,2.942,22.458
Qatar,2,0,0,0
Romania,1,0,1.04,12.631
Russia,1,0,0.233,0
Rwanda,5,0,0,0
Saint Kitts and Nevis,5,0,0,0
Saint Lucia,5,0,0,0
Saint Vincent and the Grenadines,5,0,0,0
Samoa,5,0,0,0
San Marino,4,0,58.931,0
Sao Tome and Principe,5,0,0,0
Saudi Arabia,7,0,0.115,0
Senegal,5,0,0,0
Serbia,0,0,0.588,0
Seychelles,5,0,0,0
Sierra Leone,5,0,0,0
Singapore,2,0,0,0
Slovakia,1,0,0.366,0
Slovenia,6,47.621,0,14.43
Solomon Islands,5,0,0,0
Somalia,5,0,0,0
South Africa,5,0,0.236,0
South Korea,5,0,0.078,0
South Sudan,5,0,0,0
Spain,2,0,12.983,0
Sri Lanka,5,0,0,0
Sudan,5,0,0,0
Suriname,5,0,0,0
Sweden,0,0,8.119,0
Switzerland,0,0,4.853,0
Syria,5,0,0,0
Taiwan,5,0,0,0
Tajikistan,5,0,0,0
Tanzania,5,0,0,0
Thailand,5,0,0.043,0
Timor,7,0,0,0
Togo,5,0,0.242,0
Trinidad and Tobago,5,0,0,0
Tunisia,8,0,0.169,0
Turkey,0,0,1.482,0
Uganda,5,0,0,0
Ukraine,7,0,0.183,0
United Arab Emirates,0,0,0.202,0
United Kingdom,4,269.363,15.32,47.462
United States,4,179.751,6.553,45.71
Uruguay,8,0,0,0
Uzbekistan,5,0,0,0
Vanuatu,5,0,0,0
Vatican,5,0,0,0
Venezuela,5,0,0,0
Vietnam,5,0,0,0
Yemen,5,0,0,0
Zambia,5,0,0,0
Zimbabwe,5,0,0,0
