country,cluster,new_cases_per_million,new_deaths_per_million,icu_patients_per_million
Afghanistan,8,0,0.103,0
Albania,1,0,1.042,0
Algeria,8,0,0.228,0
Andorra,8,0,0,0
Angola,8,0,0.183,0
Antigua and Barbuda,8,0,0,0
Argentina,0,0,3.54,0
Armenia,2,0,4.725,0
Australia,8,0,0.039,0
Austria,0,67.397,0.444,14.989
Azerbaijan,3,0,0.296,0
Bahamas,0,0,15.258,0
Bahrain,0,0,4.114,0
Bangladesh,7,0,0.085,0
Barbados,7,0,0,0
Belarus,3,0,0.423,0
Belgium,2,215.451,1.812,35.549
Belize,1,0,2.515,0
Benin,8,0,0,0
Bhutan,8,0,0,0
Bolivia,8,0,1.542,0
Bosnia and Herzegovina,0,0,0.914,0
Botswana,8,0,0,0
Brazil,8,0,0,0
Brunei,8,0,0,0
Bulgaria,6,215.876,2.591,10.65
Burkina Faso,8,0,0,0
Burundi,8,0,0,0
Cambodia,8,0,0,0
Cameroon,8,0,0,0
Canada,1,0,0.901,0
Cape Verde,0,0,1.799,0
Central African Republic,8,0,0,0
Chad,8,0,0,0
Chile,1,0,2.459,0
China,8,0,0,0
Colombia,1,0,3.282,0
Comoros,8,0,0,0
Congo,8,0,0,0
Costa Rica,8,0,0,0
Cote d'Ivoire,8,0,0,0
Croatia,4,133.487,1.949,0
Cuba,8,0,0,0
Cyprus,3,0,0,0
Czechia,2,347.465,6.537,55.001
Democratic Republic of Congo,8,0,0,0
Denmark,3,20.545,0.173,2.935
Djibouti,7,0,0,0
Dominica,8,0,0,0
Dominican Republic,5,0,0.369,0
Ecuador,5,0,0.68,0
Egypt,8,0,0.107,0
El Salvador,5,0,0.771,0
Equatorial Guinea,8,0,0,0
Eritrea,8,0,0,0
Estonia,7,27.138,0,2.262
Eswatini,7,0,0.862,0
Ethiopia,8,0,0.052,0
Fiji,8,0,0,0
Finland,5,0,0,0
France,6,166.944,0,29.706
Gabon,8,0,0,0
Gambia,8,0,0,0
Georgia,4,0,2.005,0
Germany,5,0,0.155,0
Ghana,8,0,0,0
Greece,5,0,0.863,0
Grenada,8,0,0,0
Guatemala,7,0,0.837,0
Guinea,8,0,0,0
Guinea-Bissau,8,0,0,0
Guyana,5,0,0,0
Haiti,8,0,0,0
Honduras,3,0,0.505,0
Hong Kong,8,0,0,0
Hungary,6,177.219,3.416,0
Iceland,0,79.121,0,0
India,5,0,0.42,0
Indonesia,7,0,0.292,0
International,8,0,0,0
Iran,5,0,3,0
Iraq,3,0,1.392,0
Ireland,4,55.49,0.608,6.278
Israel,1,0,3.813,0
Italy,4,130.347,1.141,12.405
Jamaica,5,0,1.013,0
Japan,8,0,0.016,0
Jordan,0,0,1.47,0
Kazakhstan,7,0,0.053,0
Kenya,7,0,0.13,0
Kosovo,3,0,0.517,0
Kuwait,0,0,1.639,0
Kyrgyzstan,3,0,0.46,0
Laos,8,0,0,0
Latvia,5,38.172,0.53,0
Lebanon,0,0,0.44,0
Lesotho,8,0,0,0
Liberia,8,0,0,0
Libya,1,0,3.784,0
Liechtenstein,0,0,0,0
Lithuania,1,0,0,0
Luxembourg,2,91.058,0,6.39
Madagascar,8,0,0,0
Malawi,8,0,0,0
Malaysia,5,0,0.216,0
Maldives,3,0,1.85,0
Mali,8,0,0,0
Malta,4,0,0,0
Marshall Islands,8,0,0,0
Mauritania,8,0,0,0
Mauritius,8,0,0,0
Mexico,5,0,0.838,0
Moldova,1,0,3.718,0
Monaco,1,0,0,0
Mongolia,8,0,0,0
Montenegro,4,0,7.961,0
Morocco,3,0,1.355,0
Mozambique,8,0,0.032,0
Myanmar,7,0,0.772,0
Namibia,7,0,0,0
Nepal,1,0,0.412,0
Netherlands,2,0,0.817,24.22
New Zealand,8,0,0,0
Nicaragua,8,0,0,0
Niger,8,0,0,0
Nigeria,8,0,0.01,0
North Macedonia,0,0,4.8,0
Norway,7,0,0,0
Oman,4,0,5.875,0
Pakistan,8,0,0.023,0
Palestine,3,0,1.176,0
Panama,0,0,1.622,0
Papua New Guinea,8,0,0,0
Paraguay,1,0,1.262,0
Peru,1,0,1.638,0
Philippines,7,0,0.447,0
Poland,4,213.388,1.295,0
Portugal,4,106.505,1.863,15.201
Qatar,3,0,0.347,0
Romania,0,0,3.119,38.934
Russia,1,0,1.247,0
Rwanda,8,0,0,0
Saint Kitts and Nevis,8,0,0,0
Saint Lucia,8,0,0,0
Saint Vincent and the Grenadines,8,0,0,0
Samoa,8,0,0,0
San Marino,8,0,0,0
Sao Tome and Principe,8,0,0,0
Saudi Arabia,7,0,0.574,0
Senegal,8,0,0,0
Serbia,5,0,0.294,0
Seychelles,8,0,0,0
Sierra Leone,8,0,0,0
Singapore,8,0,0,0
Slovakia,4,88.101,1.099,0
Slovenia,4,127.469,1.924,23.57
Solomon Islands,8,0,0,0
Somalia,8,0,0,0
South Africa,5,0,1.062,0
South Korea,8,0,0,0
South Sudan,8,0,0,0
Spain,8,0,0,0
Sri Lanka,8,0,0,0
Sudan,8,0,0,0
Suriname,7,0,0,0
Sweden,8,0,0,0
Switzerland,8,0,0.116,0
Syria,8,0,0.171,0
Taiwan,8,0,0,0
Tajikistan,8,0,0,0
Tanzania,8,0,0,0
Thailand,8,0,0,0
Timor,8,0,0,0
Togo,8,0,0,0
Trinidad and Tobago,7,0,0.715,0
Tunisia,8,0,0,0
Turkey,7,0,0.854,0
Uganda,8,0,0.022,0
Ukraine,1,0,2.127,0
United Arab Emirates,1,0,0.404,0
United Kingdom,4,97.03,0.987,9.266
United States,4,110.38,1.302,22.305
Uruguay,7,0,0,0
Uzbekistan,7,0,0.09,0
Vanuatu,8,0,0,0
Vatican,8,0,0,0
Venezuela,7,0,0.176,0
Vietnam,8,0,0,0
Yemen,8,0,0.034,0
Zambia,8,0,0,0
Zimbabwe,8,0,0,0
