country,cluster,new_cases_per_million,new_deaths_per_million,icu_patients_per_million
Afghanistan,7,0,0.231,0
Albania,7,0,0,0
Algeria,7,0,0.137,0
Andorra,8,0,0,0
Angola,8,0,0,0
Antigua and Barbuda,8,0,0,0
Argentina,7,0,0.199,0
Armenia,6,0,0,0
Australia,8,0,0,0
Austria,5,35.641,0.222,10.77
Azerbaijan,7,0,0.197,0
Bahamas,7,0,0,0
Bahrain,3,0,0,0
Bangladesh,7,0,0.018,0
Barbados,8,0,0,0
Belarus,3,0,0.529,0
Belgium,4,232.881,27.87,46.766
Belize,8,0,0,0
Benin,8,0,0,0
Bhutan,8,0,0,0
Bolivia,7,0,0.428,0
Bosnia and Herzegovina,2,0,2.134,0
Botswana,8,0,0,0
Brazil,6,0,3.058,0
Brunei,8,0,0,0
Bulgaria,5,45.478,0.576,5.613
Burkina Faso,8,0,0,0
Burundi,8,0,0,0
Cambodia,8,0,0,0
Cameroon,7,0,1.658,0
Canada,1,0,4.663,0
Cape Verde,2,0,0,0
Central African Republic,8,0,0,0
Chad,8,0,0,0
Chile,6,0,0.314,0
China,8,0,0,0
Colombia,7,0,0.373,0
Comoros,7,0,1.15,0
Congo,7,0,0,0
Costa Rica,8,0,0,0
Cote d'Ivoire,8,0,0,0
Croatia,5,50.179,0.487,0
Cuba,8,0,0,0
Cyprus,7,0,0,0
Czechia,7,19.516,0.467,4.109
Democratic Republic of Congo,8,0,0.011,0
Denmark,5,36.083,0.518,7.942
Djibouti,7,0,1.012,0
Dominica,8,0,0,0
Dominican Republic,1,0,0.737,0
Ecuador,8,0,2.777,0
Egypt,7,0,0.166,0
El Salvador,7,0,0.154,0
Equatorial Guinea,6,0,0.713,0
Eritrea,8,0,0,0
Estonia,5,45.23,0,6.031
Eswatini,7,0,0.862,0
Ethiopia,8,0,0,0
Fiji,8,0,0,0
Finland,5,33.931,1.083,7.941
France,4,366.335,4.213,47.416
Gabon,8,0,0,0
Gambia,8,0,0,0
Georgia,8,0,0,0
Germany,2,0,3.366,0
Ghana,2,0,0,0
Greece,8,0,0.096,0
Grenada,8,0,0,0
Guatemala,8,0,0.112,0
Guinea,7,0,0.076,0
Guinea-Bissau,1,0,0.508,0
Guyana,8,0,0,0
Haiti,8,0,0,0
Honduras,2,0,0.606,0
Hungary,5,99.789,1.035,0
Iceland,8,8.791,0,0
India,8,0,0.067,0
Indonesia,8,0,0.084,0
International,8,0,0,0
Iran,2,0,0.929,0
Iraq,8,0,0,0
Ireland,5,133.055,7.291,16.607
Israel,7,0,0.116,0
Italy,4,282.856,6.103,22.047
Jamaica,8,0,0,0
Japan,8,0,0.095,0
Jordan,8,0,0,0
Kazakhstan,2,0,0.053,0
Kenya,8,0,0.037,0
Kosovo,8,0,0,0
Kuwait,3,0,0.468,0
Kyrgyzstan,7,0,0.153,0
Laos,8,0,0,0
Latvia,8,15.905,0,0
Lebanon,8,0,0,0
Lesotho,8,0,0,0
Liberia,8,0,0,0
Libya,8,0,0,0
Liechtenstein,8,0,0,0
Lithuania,8,0,0.735,0
Luxembourg,4,153.361,3.195,33.548
Madagascar,8,0,0,0
Malawi,8,0,0,0
Malaysia,8,0,0.031,0
Maldives,6,0,0,0
Mali,8,0,0,0
Malta,7,4.53,0,0
Marshall Islands,8,0,0,0
Mauritania,8,0,0,0
Mauritius,8,0,0,0
Mexico,2,0,1.528,0
Moldova,1,0,1.735,0
Monaco,8,0,0,0
Mongolia,8,0,0,0
Montenegro,8,0,0,0
Morocco,7,0,0.054,0
Mozambique,8,0,0,0
Myanmar,8,0,0,0
Namibia,8,0,0,0
Nepal,8,0,0,0
Netherlands,2,0,2.101,31.865
New Zealand,8,0,0,0
Nicaragua,8,0,0,0
Niger,8,0,0,0
Nigeria,8,0,0.024,0
North Macedonia,7,0,0.96,0
Norway,7,11.436,0.184,0
Oman,1,0,0,0
Pakistan,8,0,0.095,0
Palestine,8,0,0,0
Panama,6,0,1.854,0
Papua New Guinea,8,0,0,0
Paraguay,8,0,0,0
Peru,3,0,2.699,0
Philippines,7,0,0.192,0
Poland,5,72.926,0.449,0
Portugal,5,82.183,1.471,13.338
Qatar,3,0,0,0
Romania,2,0,1.196,12.683
Russia,6,0,0.589,0
Rwanda,8,0,0,0
Saint Kitts and Nevis,8,0,0,0
Saint Lucia,8,0,0,0
Saint Vincent and the Grenadines,8,0,0,0
Samoa,8,0,0,0
San Marino,0,0,0,0
Sao Tome and Principe,8,0,0,0
Saudi Arabia,6,0,0.259,0
Senegal,7,0,0.06,0
Serbia,2,0,0.441,0
Seychelles,8,0,0,0
Sierra Leone,7,0,0.376,0
Singapore,3,0,0.342,0
Slovakia,8,6.228,0,0
Slovenia,5,25.494,0.481,6.734
Solomon Islands,8,0,0,0
Somalia,8,0,0.063,0
South Africa,7,0,0.084,0
South Korea,8,0,0.02,0
South Sudan,8,0,0,0
Spain,2,0,5.219,0
Sri Lanka,8,0,0,0
Sudan,8,0,0.091,0
Suriname,8,0,0,0
Sweden,6,0,7.921,0
Switzerland,7,0,1.155,0
Syria,8,0,0,0
Taiwan,8,0,0,0
Tajikistan,2,0,0.315,0
Tanzania,8,0,0,0
Thailand,8,0,0.014,0
Timor,8,0,0,0
Togo,8,0,0,0
Trinidad and Tobago,8,0,0,0
Tunisia,8,0,0,0
Turkey,1,0,0.759,0
Uganda,8,0,0,0
Ukraine,2,0,0.252,0
United Arab Emirates,6,0,1.112,0
United Kingdom,4,172.304,9.531,26.544
United States,4,158.854,7.082,37.698
Uruguay,8,0,0,0
Uzbekistan,8,0,0,0
Vanuatu,8,0,0,0
Vatican,0,0,0,0
Venezuela,8,0,0,0
Vietnam,8,0,0,0
Yemen,8,0,0.034,0
Zambia,8,0,0.054,0
Zimbabwe,8,0,0,0
