country,cluster,new_cases_per_million,new_deaths_per_million,icu_patients_per_million
Afghanistan,1,0,0.154,0
Albania,5,0,0,0
Algeria,2,0,0.16,0
Andorra,6,0,0,0
Angola,6,0,0,0
Antigua and Barbuda,6,0,0,0
Argentina,1,0,0.288,0
Armenia,8,0,1.012,0
Australia,6,0,0.039,0
Austria,2,17.321,0,3.553
Azerbaijan,1,0,0.099,0
Bahamas,6,0,0,0
Bahrain,3,0,0,0
Bangladesh,1,0,0.134,0
Barbados,6,0,0,0
Belarus,8,0,0.635,0
Belgium,0,119.762,3.106,23.124
Belize,6,0,0,0
Benin,6,0,0.082,0
Bhutan,6,0,0,0
Bolivia,4,0,1.371,0
Bosnia and Herzegovina,2,0,1.219,0
Botswana,5,0,0,0
Brazil,8,0,5.589,0
Brunei,6,0,0,0
Bulgaria,7,41.304,0.576,4.461
Burkina Faso,6,0,0,0
Burundi,6,0,0,0
Cambodia,6,0,0,0
Cameroon,4,0,0.377,0
Canada,4,0,3.1,0
Cape Verde,1,0,0,0
Central African Republic,2,0,0,0
Chad,5,0,0.061,0
Chile,3,0,2.354,0
China,6,0,0,0
Colombia,1,0,0.432,0
Comoros,6,0,0,0
Congo,1,0,0.181,0
Costa Rica,5,0,0,0
Cote d'Ivoire,5,0,0,0
Croatia,7,28.5,0.244,0
Cuba,6,0,0.088,0
Cyprus,5,0,0,0
Czechia,5,9.338,0.187,2.801
Democratic Republic of Congo,5,0,0,0
Denmark,7,21.063,1.209,3.971
Djibouti,3,0,1.012,0
Dominica,6,0,0,0
Dominican Republic,1,0,0.184,0
Ecuador,4,0,2.891,0
Egypt,2,0,0.156,0
El Salvador,1,0,0.308,0
Equatorial Guinea,1,0,2.138,0
Eritrea,6,0,0,0
Estonia,7,27.892,0,3.015
Eswatini,5,0,0,0
Ethiopia,6,0,0,0
Fiji,6,0,0,0
Finland,1,19.853,0.361,3.971
France,0,268.516,1.272,26.167
Gabon,6,0,0,0
Gambia,6,0,0,0
Georgia,5,0,0,0
Germany,2,0,0.704,0
Ghana,6,0,0,0
Greece,6,0,0.192,0
Grenada,6,0,0,0
Guatemala,1,0,0.167,0
Guinea,1,0,0,0
Guinea-Bissau,1,0,0,0
Guyana,5,0,0,0
Haiti,1,0,0.263,0
Honduras,4,0,0.909,0
Hungary,7,52.793,0.311,0
Iceland,6,0,0,0
India,2,0,0.109,0
Indonesia,2,0,0.132,0
International,6,0,0,0
Iran,4,0,0.786,0
Iraq,2,0,0.149,0
Ireland,7,63.794,2.43,10.531
Israel,5,0,0,0
