country,cluster,new_cases_per_million,new_deaths_per_million,icu_patients_per_million
Afghanistan,3,0,0,0
Albania,4,0,0.695,0
Algeria,2,0,0.228,0
Andorra,3,0,0,0
Angola,2,0,0.122,0
Antigua and Barbuda,3,0,0,0
Argentina,5,0,5.509,0
Armenia,4,0,0.337,0
Australia,3,0,0.353,0
Austria,1,18.431,0.111,4.33
Azerbaijan,0,0,0.099,0
Bahamas,3,0,0,0
Bahrain,5,0,2.351,0
Bangladesh,0,0,0.249,0
Barbados,3,0,0,0
Belarus,6,0,0.635,0
Belgium,1,21.485,0,5.608
Belize,3,0,0,0
Benin,3,0,0,0
Bhutan,2,0,0,0
Bolivia,1,0,4.026,0
Bosnia and Herzegovina,1,0,1.524,0
Botswana,4,0,0.425,0
Brazil,5,0,4.625,0
Brunei,3,0,0,0
Bulgaria,1,107.362,0.576,7.915
Burkina Faso,3,0,0,0
Burundi,3,0,0,0
Cambodia,3,0,0,0
Cameroon,2,0,0,0
Canada,6,0,0.238,0
Cape Verde,5,0,0,0
Central African Republic,3,0,0,0
Chad,3,0,0,0
Chile,1,0,4.133,0
China,3,0,0,0
Colombia,5,0,4.363,0
Comoros,3,0,0,0
Congo,3,0,-5.618,0
Costa Rica,5,0,4.711,0
Cote d'Ivoire,3,0,0,0
Croatia,1,77.949,0.487,0
Cuba,2,0,0.177,0
Cyprus,2,0,0,0
Czechia,1,24.652,0.374,6.07
Democratic Republic of Congo,3,0,0.022,0
Denmark,4,6.043,0.173,0.863
Djibouti,2,0,0,0
Dominica,6,0,0,0
Dominican Republic,1,0,1.106,0
Ecuador,4,0,2.721,0
Egypt,3,0,0.127,0
El Salvador,0,0,0.617,0
Equatorial Guinea,3,0,0,0
Eritrea,2,0,0,0
Estonia,0,9.8,0,1.508
Eswatini,4,0,0.862,0
Ethiopia,2,0,0.07,0
Fiji,3,0,0,0
Finland,2,0,0,0
France,1,77.78,0.214,9.315
Gabon,3,0,0,0
Gambia,0,0,0.414,0
Georgia,0,0,0,0
Germany,6,0,0.036,0
Ghana,3,0,0,0
Greece,4,0,0.384,0
Grenada,3,0,0,0
Guatemala,4,0,1.172,0
Guinea,2,0,0,0
Guinea-Bissau,0,0,0.508,0
Guyana,4,0,1.271,0
Haiti,2,0,0.088,0
Honduras,6,0,0.505,0
Hong Kong,3,0,0,0
Hungary,4,24.223,0.207,0
Iceland,0,2.93,0,0
India,1,0,0.876,0
Indonesia,0,0,0.439,0
International,3,0,0,0
Iran,6,0,1.536,0
Iraq,1,0,2.039,0
Ireland,4,9.923,0,1.418
