country,cluster,new_cases_per_million,new_deaths_per_million,icu_patients_per_million
Afghanistan,4,0,0.026,0
Albania,0,0,1.737,0
Algeria,2,0,0.182,0
Andorra,4,0,0,0
Angola,4,0,0.03,0
Antigua and Barbuda,4,0,0,0
Argentina,5,0,1.151,0
Armenia,3,0,1.687,0
Australia,2,0,0.51,0
Austria,2,8.105,0,2.221
Azerbaijan,0,0,0.789,0
Bahamas,5,0,0,0
Bahrain,5,0,0,0
Bangladesh,4,0,0.134,0
Barbados,0,0,0,0
Belarus,2,0,0.423,0
Belgium,0,23.383,0,5.004
Belize,4,0,0,0
Benin,4,0,0,0
Bhutan,4,0,0,0
Bolivia,5,0,7.624,0
Bosnia and Herzegovina,5,0,3.962,0
Botswana,4,0,0,0
Brazil,5,0,2.545,0
Brunei,4,0,0,0
Bulgaria,1,114.126,0.432,6.188
Burkina Faso,4,0,0,0
Burundi,4,0,0,0
Cambodia,4,0,0,0
Cameroon,4,0,0,0
Canada,2,0,0.106,0
Cape Verde,5,0,0,0
Central African Republic,4,0,0,0
Chad,4,0,0,0
Chile,3,0,3.923,0
China,4,0,0.001,0
Colombia,5,0,6.289,0
Comoros,4,0,0,0
Congo,4,0,0,0
Costa Rica,5,0,1.57,0
Cote d'Ivoire,4,0,0,0
Croatia,1,31.91,0.974,0
Cuba,4,0,0,0
Cyprus,0,0,0,0
Czechia,2,10.272,0.093,1.774
Democratic Republic of Congo,4,0,0,0
Denmark,4,3.453,0,0.345
Djibouti,3,0,1.012,0
Dominica,4,0,0,0
Dominican Republic,3,0,0.737,0
Ecuador,4,0,0,0
Egypt,4,0,0.303,0
El Salvador,3,0,1.233,0
Equatorial Guinea,4,0,0,0
Eritrea,4,0,0,0
Estonia,2,3.769,-4.523,0.754
Eswatini,3,0,0,0
Ethiopia,2,0,0.226,0
Fiji,4,0,0,0
Finland,4,0,0,0
France,1,79.481,0,5.285
Gabon,4,0,0,0
Gambia,4,0,0,0
Georgia,4,0,0,0
Germany,4,0,0,0
Ghana,4,0,0,0
Greece,2,0,0.192,0
Grenada,4,0,0,0
Guatemala,2,0,2.009,0
Guinea,4,0,0,0
Guinea-Bissau,4,0,0,0
Guyana,3,0,1.271,0
Haiti,4,0,0,0
Honduras,0,0,0.909,0
Hungary,4,7.35,0,0
Iceland,0,0,0,0
India,0,0,0.559,0
Indonesia,4,0,0.157,0
International,4,0,0,0
Iran,0,0,2.476,0
Iraq,3,0,1.566,0
Ireland,2,2.025,0,0.81
Israel,3,0,1.271,0
Italy,2,12.405,0.132,0.695
Jamaica,4,0,0.675,0
Japan,2,0,0.008,0
Jordan,4,0,0,0
Kazakhstan,6,0,1.598,0
Kenya,2,0,0.093,0
Kosovo,5,0,6.726,0
Kuwait,3,0,0.937,0
Kyrgyzstan,3,0,1.839,0
Laos,4,0,0,0
Latvia,4,2.121,0,0
Lebanon,0,0,0.147,0
Lesotho,2,0,2.334,0
Liberia,4,0,0.395,0
Libya,2,0,0.437,0
Liechtenstein,0,0,0,0
Lithuania,2,0,0,0
Luxembourg,1,97.448,1.598,11.183
Madagascar,2,0,0.253,0
Malawi,4,0,0.157,0
Malaysia,4,0,0,0
Maldives,6,0,1.85,0
Mali,4,0,0,0
Malta,0,0,0,0
Marshall Islands,4,0,0,0
Mauritania,4,0,0,0
Mauritius,4,0,0,0
Mexico,0,0,2.125,0
Moldova,3,0,0.744,0
Monaco,4,0,0,0
Mongolia,4,0,0,0
Montenegro,3,0,1.592,0
Morocco,2,0,0.406,0
Mozambique,4,0,0.032,0
Myanmar,4,0,0,0
Namibia,0,0,0,0
Nepal,2,0,0.034,0
Netherlands,0,0,0.117,1.809
New Zealand,4,0,0,0
Nicaragua,4,0,0,0
Niger,4,0,0,0
Nigeria,4,0,0.024,0
North Macedonia,3,0,1.92,0
Norway,4,0,0,0
Oman,4,0,0,0
Pakistan,2,0,0.113,0
Palestine,0,0,0.196,0
Panama,5,0,5.099,0
Papua New Guinea,4,0,0,0
Paraguay,0,0,0,0
Peru,6,0,17.985,0
Philippines,0,0,0.183,0
Poland,1,48.485,0.264,0
Portugal,1,37.071,0.098,4.021
Qatar,3,0,1.041,0
Romania,3,0,1.767,21.416
Russia,0,0,0.48,0
Rwanda,4,0,0,0
Saint Kitts and Nevis,4,0,0,0
Saint Lucia,4,0,0,0
Saint Vincent and the Grenadines,2,0,0,0
Samoa,4,0,0,0
San Marino,4,0,0,0
Sao Tome and Principe,4,0,0,0
Saudi Arabia,0,0,0.862,0
Senegal,4,0,0,0
Serbia,0,0,1.176,0
Seychelles,4,0,0,0
Sierra Leone,4,0,0,0
Singapore,3,0,0,0
Slovakia,4,2.198,0,0
Slovenia,2,10.582,0.481,0.962
Solomon Islands,4,0,0,0
Somalia,4,0,0,0
South Africa,5,0,3.591,0
South Korea,4,0,0,0
South Sudan,2,0,0,0
Spain,4,0,0,0
Sri Lanka,4,0,0,0
Sudan,4,0,0,0
Suriname,5,0,1.705,0
Sweden,4,0,0.495,0
Switzerland,2,0,0,0
Syria,4,0,0.057,0
Taiwan,4,0,0,0
Tajikistan,4,0,0.105,0
Tanzania,4,0,0,0
Thailand,4,0,0,0
Timor,4,0,0,0
Togo,4,0,0,0
Trinidad and Tobago,2,0,0,0
Tunisia,4,0,0,0
Turkey,2,0,0.213,0
Uganda,4,0,0,0
Ukraine,0,0,0.366,0
United Arab Emirates,0,0,0,0
United Kingdom,2,17.205,0.074,1.193
United States,5,163.461,1.242,31.465
Uruguay,4,0,0.288,0
Uzbekistan,2,0,0.12,0
Vanuatu,4,0,0,0
Vatican,4,0,0,0
Venezuela,0,0,0.176,0
Vietnam,4,0,0.031,0
Yemen,4,0,0.101,0
Zambia,2,0,0.272,0
Zimbabwe,2,0,0.067,0
