country,cluster,new_cases_per_million,new_deaths_per_million,icu_patients_per_million
Afghanistan,1,0,0.077,0
Albania,4,0,1.042,0
Algeria,2,0,0.137,0
Andorra,0,0,0,0
Angola,1,0,0.091,0
Antigua and Barbuda,1,0,0,0
Argentina,3,0,5.974,0
Armenia,5,0,1.012,0
Australia,1,0,0.314,0
Austria,5,14.878,1.11,3.22
Azerbaijan,2,0,0.296,0
Bahamas,4,0,5.086,0
Bahrain,0,0,0.588,0
Bangladesh,2,0,0.225,0
Barbados,1,0,0,0
Belarus,5,0,0.529,0
Belgium,5,20.277,0.173,4.487
Belize,0,0,2.515,0
Benin,1,0,0,0
Bhutan,2,0,0,0
Bolivia,4,0,141.865,0
Bosnia and Herzegovina,5,0,2.743,0
Botswana,4,0,0.425,0
Brazil,4,0,1.458,0
Brunei,1,0,0,0
Bulgaria,6,111.248,0.144,7.628
Burkina Faso,1,0,0.048,0
Burundi,1,0,0,0
Cambodia,1,0,0,0
Cameroon,1,0,0,0
Canada,2,0,0.053,0
Cape Verde,4,0,0,0
Central African Republic,1,0,0,0
Chad,1,0,0,0
Chile,4,0,3.139,0
China,1,0,0.001,0
Colombia,4,0,3.99,0
Comoros,1,0,0,0
Congo,4,0,0,0
Costa Rica,0,0,6.282,0
Cote d'Ivoire,1,0,0,0
Croatia,6,74.782,0.731,0
Cuba,1,0,0.088,0
Cyprus,1,0,1.142,0
Czechia,4,21.851,0.093,5.79
Democratic Republic of Congo,1,0,0,0
Denmark,5,5.007,0.173,0.518
Djibouti,1,0,0,0
Dominica,1,0,0,0
Dominican Republic,4,0,1.751,0
Ecuador,1,0,218.329,0
Egypt,1,0,0.107,0
El Salvador,2,0,0.771,0
Equatorial Guinea,2,0,0,0
Eritrea,1,0,0,0
Estonia,2,5.277,0,0
Eswatini,5,0,0,0
Ethiopia,2,0,0.13,0
Fiji,1,0,0,0
Finland,2,2.888,0,0.18
France,0,74.9,0.031,8.135
Gabon,1,0,0,0
Gambia,1,0,0,0
Georgia,2,0,0,0
Germany,5,0,0.012,0
Ghana,1,0,0,0
Greece,2,0,0.48,0
Grenada,1,0,0,0
Guatemala,2,0,0.558,0
Guinea,1,0,0.076,0
Guinea-Bissau,1,0,0,0
Guyana,3,0,1.271,0
Haiti,1,0,0,0
Honduras,2,0,1.615,0
Hong Kong,1,0,0,0
Hungary,4,15.631,0.104,0
Iceland,2,2.93,0,0
India,4,0,0.821,0
Indonesia,2,0,0.384,0
International,1,0,0,0
Iran,5,0,1.393,0
Iraq,4,0,1.914,0
Ireland,5,9.923,0,1.215
Israel,0,0,1.964,0
Italy,5,30.78,0.198,2.349
Jamaica,5,0,0.338,0
Japan,1,0,0.087,0
Jordan,2,0,0.098,0
Kazakhstan,2,0,0.053,0
Kenya,1,0,0.037,0
