country,cluster,new_cases_per_million,new_deaths_per_million,icu_patients_per_million
Afghanistan,6,0,0.18,0
Albania,6,0,0,0
Algeria,2,0,0.137,0
Andorra,2,0,0,0
Angola,2,0,0,0
Antigua and Barbuda,2,0,0,0
Argentina,6,0,0.354,0
Armenia,4,0,2.362,0
Australia,2,0,0,0
Austria,2,9.327,0.222,3.553
Azerbaijan,6,0,0.197,0
Bahamas,2,0,0,0
Bahrain,5,0,0.588,0
Bangladesh,6,0,0.134,0
Barbados,2,0,0,0
Belarus,4,0,0.635,0
Belgium,1,90.598,2.589,18.033
Belize,2,0,0,0
Benin,2,0,0,0
Bhutan,2,0,0,0
Bolivia,3,0,0.514,0
Bosnia and Herzegovina,2,0,0.61,0
Botswana,2,0,0,0
Brazil,4,0,5.109,0
Brunei,2,0,2.286,0
Bulgaria,1,32.957,0.432,3.166
Burkina Faso,2,0,0.048,0
Burundi,2,0,0,0
Cambodia,2,0,0,0
Cameroon,2,0,0,0
Canada,3,0,3.259,0
Cape Verde,2,0,0,0
Central African Republic,6,0,0,0
Chad,2,0,0.122,0
Chile,5,0,1.831,0
China,2,0,0,0
Colombia,6,0,0.531,0
Comoros,2,0,1.15,0
Congo,6,0,0.544,0
Costa Rica,2,0,0,0
Cote d'Ivoire,2,0,0.038,0
Croatia,2,9.256,0,0
Cuba,2,0,0,0
Cyprus,2,0,0,0
Czechia,2,8.031,0,1.587
Democratic Republic of Congo,2,0,0,0
Denmark,6,18.473,0.345,3.798
Djibouti,5,0,4.049,0
Dominica,2,0,0,0
Dominican Republic,3,0,0.553,0
Ecuador,3,0,4.081,0
Egypt,6,0,0.186,0
El Salvador,6,0,0.463,0
Equatorial Guinea,2,0,0,0
Eritrea,2,0,0,0
Estonia,2,23.369,0.754,0.754
Eswatini,6,0,0,0
Ethiopia,2,0,0,0
Fiji,2,0,0,0
Finland,6,15.702,0.18,1.985
France,0,239.408,1.011,22.475
Gabon,3,0,0,0
Gambia,2,0,0,0
Georgia,2,0,0,0
Germany,2,0,0.668,0
Ghana,6,0,0,0
Greece,2,0,0,0
Grenada,2,0,0,0
Guatemala,6,0,0.279,0
Guinea,2,0,0,0
Guinea-Bissau,6,0,0,0
Guyana,2,0,0,0
Haiti,6,0,0.088,0
Honduras,3,0,0.606,0
Hungary,1,44.512,0.621,0
Iceland,2,0,0,0
India,2,0,0.138,0
Indonesia,2,0,0.201,0
International,2,0,0,0
Iran,3,0,0.667,0
Iraq,6,0,0.149,0
Ireland,1,53.263,3.24,9.721
Israel,2,0,0.231,0
Italy,0,136.185,1.935,8.352
Jamaica,2,0,0,0
Japan,2,0,0.055,0
Jordan,2,0,0,0
Kazakhstan,6,0,0,0
Kenya,2,0,0.056,0
Kosovo,2,0,0,0
Kuwait,5,0,0.702,0
Kyrgyzstan,6,0,0,0
Laos,2,0,0,0
Latvia,2,13.254,0.53,0
Lebanon,2,0,0,0
Lesotho,2,0,0,0
Liberia,2,0,0.198,0
Libya,2,0,0.146,0
Liechtenstein,2,0,0,0
Lithuania,2,0,0.367,0
Luxembourg,1,52.718,0,6.39
Madagascar,2,0,0,0
Malawi,2,0,0,0
Malaysia,2,0,0,0
Maldives,3,0,0,0
Mali,2,0,0,0
Malta,2,0,2.265,0
Marshall Islands,2,0,0,0
Mauritania,2,0,0.645,0
Mauritius,2,0,0,0
Mexico,3,0,3.591,0
Moldova,3,0,1.735,0
Monaco,2,0,0,0
Mongolia,2,0,0,0
Montenegro,2,0,0,0
Morocco,2,0,0,0
Mozambique,2,0,0,0
Myanmar,2,0,0,0
Namibia,2,0,0,0
Nepal,2,0,0,0
Netherlands,6,0,0.875,10.388
New Zealand,2,0,0.207,0
Nicaragua,2,0,0,0
Niger,2,0,0,0
Nigeria,2,0,0.024,0
North Macedonia,6,0,1.44,0
Norway,2,6.641,0,0
Oman,3,0,0.392,0
Pakistan,6,0,0.158,0
Palestine,2,0,0,0
