country,cluster,new_cases_per_million,new_deaths_per_million,icu_patients_per_million
Afghanistan,5,0,0,0
Albania,4,0,2.085,0
Algeria,6,0,0.296,0
Andorra,5,0,0,0
Angola,5,0,0.03,0
Antigua and Barbuda,5,0,0,0
Argentina,0,0,8.187,0
Armenia,3,0,10.124,0
Australia,5,0,0,0
Austria,1,278.025,7.994,47.855
Azerbaijan,4,0,1.677,0
Bahamas,5,0,0,0
Bahrain,4,0,0,0
Bangladesh,5,0,0.091,0
Barbados,5,0,0,0
Belarus,4,0,0.317,0
Belgium,1,623.317,16.221,125.889
Belize,4,0,2.515,0
Benin,5,0,0,0
Bhutan,5,0,0,0
Bolivia,6,0,1.114,0
Bosnia and Herzegovina,3,0,16.764,0
Botswana,5,0,0,0
Brazil,0,0,4.276,0
Brunei,5,0,0,0
Bulgaria,1,512.777,8.347,36.987
Burkina Faso,5,0,0,0
Burundi,5,0,0,0
Cambodia,5,0,0,0
Cameroon,5,0,0,0
Canada,4,0,1.616,0
Cape Verde,4,0,5.396,0
Central African Republic,5,0,0,0
Chad,5,0,0,0
Chile,4,0,2.406,0
China,5,0,0,0
Colombia,0,0,3.852,0
Comoros,5,0,0,0
Congo,5,0,0,0
Costa Rica,0,0,1.767,0
Cote d'Ivoire,5,0,0,0
Croatia,1,318.371,8.282,0
Cuba,5,0,0.088,0
Cyprus,0,0,0,0
Czechia,1,773.463,14.38,112.616
Democratic Republic of Congo,5,0,0,0
Denmark,0,32.975,0.863,3.971
Djibouti,5,0,0,0
Dominica,5,0,0,0
Dominican Republic,2,0,0.092,0
Ecuador,2,0,1.757,0
Egypt,5,0,0.137,0
El Salvador,6,0,0.771,0
Equatorial Guinea,5,0,0,0
Eritrea,5,0,0,0
Estonia,0,40.707,0,4.523
Eswatini,5,0,0,0
Ethiopia,5,0,0.035,0
Fiji,5,0,0,0
Finland,2,12.273,0.18,2.346
France,1,443.595,12.685,66.198
Gabon,5,0,0,0
Gambia,5,0,0.414,0
Georgia,3,0,5.515,0
Germany,0,0,1.552,0
Ghana,5,0,0,0
Greece,0,0,1.247,0
Grenada,5,0,0,0
Guatemala,6,0,1.563,0
Guinea,5,0,0,0
Guinea-Bissau,5,0,0,0
Guyana,2,0,3.814,0
Haiti,5,0,0,0
Honduras,6,0,0.505,0
Hungary,1,568.199,10.662,0
Iceland,4,228.571,0,11.722
India,6,0,0.418,0
Indonesia,6,0,0.344,0
International,5,0,0,0
Iran,4,0,5.048,0
Iraq,4,0,1.715,0
Ireland,4,59.743,1.418,7.493
Israel,2,0,1.849,0
Italy,1,438.624,7.377,41.596
Jamaica,6,0,0.338,0
Japan,5,0,0.032,0
Jordan,3,0,6.567,0
Kazakhstan,2,0,0,0
Kenya,6,0,0.391,0
Kosovo,0,0,6.209,0
Kuwait,0,0,1.171,0
Kyrgyzstan,2,0,0.46,0
Laos,5,0,0,0
Latvia,0,136.783,3.711,0
Lebanon,0,0,2.491,0
Lesotho,5,0,0,0
Liberia,5,0,0,0
Libya,4,0,1.164,0
Liechtenstein,1,0,0,0
Lithuania,3,0,2.204,0
