country,cluster,new_cases_per_million,new_deaths_per_million,icu_patients_per_million
Afghanistan,4,0,0,0
Albania,3,0,0,0
Algeria,4,0,0,0
Andorra,1,0,0,0
Angola,4,0,0,0
Antigua and Barbuda,4,0,0,0
Argentina,4,0,0,0
Armenia,2,0,0,0
Australia,3,0,0.078,0
Austria,6,0,0,0
Azerbaijan,4,0,0,0
Bahamas,4,0,0,0
Bahrain,2,0,0,0
Bangladesh,4,0,0,0
Barbados,2,0,0,0
Belarus,4,0,0,0
Belgium,5,42.883,0.431,8.628
Belize,4,0,0,0
Benin,4,0,0,0
Bhutan,4,0,0,0
Bolivia,4,0,0,0
Bosnia and Herzegovina,4,0,0,0
Botswana,4,0,0,0
Brazil,4,0,0.005,0
Brunei,2,0,0,0
Bulgaria,3,0,0,0
Burkina Faso,4,0,0,0
Burundi,4,0,0,0
Cambodia,3,0,0,0
Cameroon,4,0,0,0
Canada,3,0,0.026,0
Cape Verde,4,0,0,0
Central African Republic,4,0,0,0
Chad,4,0,0,0
Chile,3,0,0,0
China,4,0,0.009,0
Colombia,4,0,0,0
Comoros,4,0,0,0
Congo,4,0,0,0
Costa Rica,3,0,0,0
Cote d'Ivoire,4,0,0,0
Croatia,3,0,0,0
Cuba,4,0,0,0
Cyprus,0,0,0,0
Czechia,2,4.669,0,0.374
Democratic Republic of Congo,4,0,0,0
Denmark,6,14.157,0.173,3.108
Djibouti,4,0,0,0
Dominica,4,0,0,0
Dominican Republic,4,0,0.092,0
Ecuador,3,0,0,0
Egypt,4,0,0.02,0
El Salvador,4,0,0,0
Equatorial Guinea,4,0,0,0
Eritrea,4,0,0,0
Estonia,0,7.538,0,0
Eswatini,4,0,0,0
Ethiopia,4,0,0,0
Fiji,4,0,0,0
Finland,2,0,0,0
France,5,39.511,0,10.709
Gabon,4,0,0,0
Gambia,4,0,0,0
Georgia,4,0,0,0
Germany,0,0,0.084,0
Ghana,4,0,0,0
Greece,2,0,0.096,0
Grenada,4,0,0,0
Guatemala,4,0,0,0
Guinea,4,0,0,0
Guinea-Bissau,4,0,0,0
Guyana,3,0,0,0
Haiti,4,0,0,0
Honduras,4,0,0,0
Hungary,3,4.865,0,0
Iceland,1,14.652,2.93,5.861
India,4,0,0.001,0
Indonesia,4,0,0,0
International,4,0,0,0
Iran,0,0,1.607,0
Iraq,4,0,0.025,0
Ireland,0,12.354,0,0
Israel,2,0,0,0
Italy,5,247.33,5.706,34.071
Jamaica,4,0,0,0
Japan,4,0,0,0
Jordan,3,0,0,0
Kazakhstan,3,0,0,0
Kenya,4,0,0,0
Kosovo,3,0,0,0
Kuwait,3,0,0,0
Kyrgyzstan,4,0,0,0
Laos,4,0,0,0
Latvia,2,0,0,0
Lebanon,3,0,0,0
Lesotho,4,0,0,0
Liberia,4,0,0,0
Libya,4,0,0,0
Liechtenstein,1,0,0,0
Lithuania,3,0,0,0
Luxembourg,1,0,0,0
Madagascar,4,0,0,0
Malawi,4,0,0,0
Malaysia,3,0,0.062,0
Maldives,4,0,0,0
Mali,4,0,0,0
Malta,6,9.059,0,0
Marshall Islands,4,0,0,0
Mauritania,4,0,0,0
Mauritius,4,0,0,0
Mexico,4,0,0,0
Moldova,3,0,0,0
Monaco,4,0,0,0
Mongolia,3,0,0,0
Montenegro,3,0,0,0
Morocco,4,0,0.027,0
Mozambique,4,0,0,0
Myanmar,4,0,0,0
Namibia,4,0,0,0
Nepal,4,0,0,0
Netherlands,0,0,1.109,10.738
New Zealand,4,0,0,0
Nicaragua,4,0,0,0
Niger,4,0,0,0
Nigeria,4,0,0,0
North Macedonia,3,0,0,0
Norway,6,12.543,0,0
Oman,4,0,0,0
Pakistan,4,0,0,0
Palestine,4,0,0,0
Panama,3,0,0,0
Papua New Guinea,4,0,0,0
Paraguay,4,0,0,0
Peru,4,0,0,0
Philippines,4,0,0,0
Poland,3,0,0.026,0
Portugal,6,20.203,0.098,1.667
Qatar,4,0,0,0
Romania,3,0,0,0
Russia,4,0,0,0
Rwanda,4,0,0,0
Saint Kitts and Nevis,4,0,0,0
Saint Lucia,4,0,0,0
Saint Vincent and the Grenadines,4,0,0,0
Samoa,4,0,0,0
San Marino,4,0,0,0
Sao Tome and Principe,4,0,0,0
Saudi Arabia,3,0,0,0
Senegal,4,0,0,0
Serbia,3,0,0,0
Seychelles,2,0,0,0
Sierra Leone,4,0,0,0
Singapore,3,0,0,0
Slovakia,3,0,0,0
Slovenia,6,18.279,0,2.405
Solomon Islands,4,0,0,0
Somalia,4,0,0,0
South Africa,4,0,0,0
South Korea,3,0,0.117,0
South Sudan,4,0,0,0
Spain,6,0,4.085,0
Sri Lanka,4,0,0,0
Sudan,4,0,0,0
Suriname,4,0,0,0
Sweden,0,0,0.594,0
Switzerland,6,0,1.502,0
Syria,4,0,0,0
Taiwan,4,0,0,0
Tajikistan,4,0,0,0
Tanzania,4,0,0,0
Thailand,4,0,0,0
Timor,4,0,0,0
Togo,4,0,0,0
Trinidad and Tobago,4,0,0,0
Tunisia,4,0,0,0
Turkey,4,0,0.012,0
Uganda,4,0,0,0
Ukraine,4,0,0.023,0
United Arab Emirates,4,0,0,0
United Kingdom,0,0,0.25,0
United States,2,0.982,0.106,0
Uruguay,2,0,0,0
Uzbekistan,4,0,0,0
Vanuatu,4,0,0,0
Vatican,4,0,0,0
Venezuela,4,0,0,0
Vietnam,4,0,0,0
Yemen,4,0,0,0
Zambia,4,0,0,0
Zimbabwe,4,0,0,0
