country,cluster,new_cases_per_million,new_deaths_per_million,icu_patients_per_million
Afghanistan,3,0,0,0
Albania,0,0,1.39,0
Algeria,3,0,0.16,0
Andorra,3,0,0,0
Angola,3,0,0.061,0
Antigua and Barbuda,3,0,0,0
Argentina,6,0,1.969,0
Armenia,0,0,1.687,0
Australia,3,0,0.235,0
Austria,0,20.208,0.222,4.885
Azerbaijan,2,0,0.296,0
Bahamas,3,0,0,0
Bahrain,5,0,0.588,0
Bangladesh,2,0,0.188,0
Barbados,3,0,0,0
Belarus,2,0,0.635,0
Belgium,0,25.281,0.173,6.126
Belize,0,0,0,0
Benin,3,0,0,0
Bhutan,3,0,0,0
Bolivia,0,0,4.026,0
Bosnia and Herzegovina,0,0,1.829,0
Botswana,3,0,0,0
Brazil,0,0,1.952,0
Brunei,3,0,0,0
Bulgaria,4,106.499,0.432,7.628
Burkina Faso,2,0,0,0
Burundi,3,0,0,0
Cambodia,3,0,0,0
Cameroon,3,0,0,0
Canada,2,0,0,0
Cape Verde,6,0,0,0
Central African Republic,3,0,0,0
Chad,3,0,0,0
Chile,0,0,2.825,0
China,3,0,0,0
Colombia,6,0,3.734,0
Comoros,3,0,0,0
Congo,3,0,0,0
Costa Rica,3,0,0,0
Cote d'Ivoire,3,0,0.038,0
Croatia,4,75.269,1.462,0
Cuba,3,0,0,0
Cyprus,3,0,0,0
Czechia,0,28.481,0.28,6.91
Democratic Republic of Congo,3,0,0.022,0
Denmark,0,8.114,0.173,0.691
Djibouti,3,0,0,0
Dominica,3,0,0,0
Dominican Republic,0,0,1.383,0
Ecuador,6,0,2.211,0
Egypt,3,0,0.205,0
El Salvador,2,0,0.463,0
Equatorial Guinea,3,0,0,0
Eritrea,3,0,0,0
Estonia,2,12.061,0,1.508
Eswatini,2,0,0,0
Ethiopia,3,0,0.148,0
Fiji,3,0,0,0
Finland,3,0,0,0
France,4,80.094,0.015,10.142
Gabon,3,0,0,0
Gambia,2,0,0.414,0
Georgia,1,0,0,0
Germany,2,0,0.024,0
Ghana,3,0,0,0
Greece,2,0,0.288,0
Grenada,3,0,0,0
Guatemala,2,0,0.447,0
Guinea,3,0,0,0
Guinea-Bissau,3,0,0,0
Guyana,0,0,2.543,0
Haiti,3,0,0,0
Honduras,0,0,1.413,0
Hong Kong,3,0,0,0
Hungary,0,29.191,0.414,0
Iceland,2,0,0,0
India,0,0,0.823,0
Indonesia,2,0,0.267,0
International,3,0,0,0
Iran,1,0,1.524,0
Iraq,0,0,1.815,0
Ireland,0,10.936,0.203,2.025
Israel,5,0,1.964,0
Italy,4,36.866,0.116,3.093
Jamaica,0,0,0.675,0
Japan,3,0,0.055,0
Jordan,1,0,0.196,0
Kazakhstan,2,0,0.053,0
Kenya,3,0,0.056,0
Kosovo,1,0,3.622,0
Kuwait,6,0,0.468,0
Kyrgyzstan,2,0,0,0
Laos,3,0,0,0
Latvia,3,5.302,0,0
Lebanon,0,0,0.293,0
Lesotho,3,0,0,0
Liberia,3,0,0,0
Libya,0,0,1.164,0
Liechtenstein,3,0,0,0
Lithuania,2,0,0.367,0
Luxembourg,3,25.56,0,1.598
Madagascar,3,0,0.036,0
Malawi,3,0,0,0
Malaysia,3,0,0,0
Maldives,6,0,1.85,0
Mali,3,0,0,0
Malta,6,0,0,0
Marshall Islands,3,0,0,0
Mauritania,3,0,0,0
Mauritius,3,0,0,0
Mexico,1,0,1.683,0
Moldova,0,0,1.487,0
Monaco,0,0,0,0
Mongolia,3,0,0,0
Montenegro,5,0,3.184,0
Morocco,0,0,0.677,0
Mozambique,3,0,0,0
Myanmar,3,0,0.147,0
Namibia,1,0,1.181,0
Nepal,1,0,0.309,0
Netherlands,0,0,0.058,3.677
New Zealand,3,0,0,0
Nicaragua,3,0,0,0
Niger,3,0,0,0
Nigeria,3,0,0.019,0
North Macedonia,1,0,0.96,0
Norway,2,0,0,0
Oman,5,0,3.525,0
Pakistan,3,0,0.018,0
Palestine,6,0,2.156,0
Panama,6,0,2.549,0
Papua New Guinea,3,0,0.112,0
Paraguay,0,0,1.542,0
Peru,6,0,1.698,0
Philippines,1,0,0.721,0
Poland,4,51.814,0.159,0
Portugal,0,44.328,0.686,5.59
Qatar,0,0,0,0
Romania,0,0,1.871,24.171
Russia,1,0,0.624,0
Rwanda,3,0,0,0
Saint Kitts and Nevis,3,0,0,0
Saint Lucia,3,0,0,0
Saint Vincent and the Grenadines,3,0,0,0
Samoa,3,0,0,0
San Marino,3,0,0,0
Sao Tome and Principe,3,0,0,0
Saudi Arabia,2,0,0.804,0
Senegal,3,0,0.119,0
Serbia,2,0,0.294,0
Seychelles,3,0,0,0
Sierra Leone,3,0,0,0
Singapore,2,0,0,0
Slovakia,2,15.752,0,0
Slovenia,0,18.279,0,3.367
Solomon Islands,3,0,0,0
Somalia,3,0,0,0
South Africa,1,0,0.337,0
South Korea,3,0,0.098,0
South Sudan,3,0,0,0
Spain,3,0,0,0
Sri Lanka,3,0,0,0
Sudan,3,0,0.023,0
Suriname,3,0,0,0
Sweden,3,0,0,0
Switzerland,0,0,0.116,0
Syria,3,0,0.171,0
Taiwan,3,0,0,0
Tajikistan,3,0,0,0
Tanzania,3,0,0,0
Thailand,3,0,0,0
Timor,3,0,0,0
Togo,3,0,0,0
Trinidad and Tobago,1,0,1.429,0
Tunisia,3,0,0,0
Turkey,2,0,0.676,0
Uganda,3,0,0.066,0
Ukraine,0,0,0.755,0
United Arab Emirates,0,0,0,0
United Kingdom,0,11.858,0.074,1.355
United States,0,90.395,1.166,18.831
Uruguay,2,0,0,0
Uzbekistan,2,0,0.179,0
Vanuatu,3,0,0,0
Vatican,3,0,0,0
Venezuela,1,0,0.281,0
Vietnam,3,0,0,0
Yemen,3,0,0.034,0
Zambia,3,0,0,0
Zimbabwe,3,0,0,0
