country,cluster,new_tests_per_thousand,tests_per_case,stringency_index
Afghanistan,9,0,0,78.7
Albania,3,0,0,71.3
Algeria,9,0,0,76.85
Andorra,4,0,0,42.59
Angola,9,0,0,75.93
Antigua and Barbuda,0,0,0,0
Argentina,9,0.128,5.3,88.89
Armenia,0,0,0,0
Australia,8,0.673,3562,60.19
Austria,5,0.684,202.5,47.22
Azerbaijan,9,0,0,77.78
Bahamas,0,0,0,0
Bahrain,9,2.276,13.9,75
Bangladesh,3,0.089,4.8,62.96
Barbados,9,0,0,75
Belarus,2,0,14.4,16.67
Belgium,5,1.302,104.6,51.85
Belize,9,0,0,75.93
Benin,4,0,0,41.67
Bhutan,9,0,0,83.33
Bolivia,9,0.13,2.3,84.26
Bosnia and Herzegovina,3,0,0,54.63
Botswana,3,0,0,57.41
Brazil,9,0,0,77.31
Brunei,4,0,0,49.07
Bulgaria,4,0.202,25.1,44.44
Burkina Faso,4,0,0,45.37
Burundi,2,0,0,13.89
Cambodia,4,0,0,40.74
Cameroon,3,0,0,60.19
Canada,1,0.678,54.1,70.83
Cape Verde,9,0.291,9.1,79.17
Central African Republic,9,0,0,75.93
Chad,3,0,0,74.07
Chile,9,0.93,3.1,78.24
China,9,0,0,78.24
Colombia,9,0.219,0,87.04
Comoros,0,0,0,0
Congo,3,0,0,73.15
Costa Rica,3,0.045,0,72.22
Cote d'Ivoire,3,0.02,4.9,64.81
Croatia,8,0.061,1818.2,50.93
Cuba,5,0.207,129.2,100
Cyprus,6,0.553,623,62.96
Czechia,1,0.425,72.4,41.67
Democratic Republic of Congo,9,0.004,0,80.56
Denmark,7,2.702,311.6,57.41
Djibouti,3,0,0,59.26
Dominica,3,0,0,72.22
Dominican Republic,9,0.178,5.2,87.04
Ecuador,9,0.084,0,83.33
Egypt,3,0,0,71.3
El Salvador,9,0.367,31.6,96.3
Equatorial Guinea,0,0,0,0
Eritrea,9,0,0,93.52
Estonia,5,1.081,104.3,41.67
Eswatini,9,0,0,84.26
Ethiopia,1,0.04,36.3,80.56
Fiji,9,0.09,0,78.7
Finland,5,0.532,114.3,44.44
France,1,0.673,76.9,72.22
Gabon,9,0,0,80.56
Gambia,3,0,0,74.07
Georgia,3,0,0,69.44
Germany,3,0,0,59.72
Ghana,3,0.065,10.1,56.48
Greece,7,0.215,381.6,54.63
Grenada,0,0,0,0
Guatemala,9,0.043,2.6,96.3
Guinea,9,0,0,78.7
Guinea-Bissau,0,0,0,0
Guyana,9,0,0,83.33
Haiti,9,0,0,80.56
Honduras,9,0,0,96.3
Hungary,7,0.385,255.2,61.11
Iceland,8,0.12,1552.4,39.81
India,9,0.103,13.8,76.85
Indonesia,3,0.026,7.9,68.06
International,0,0,0,0
Iran,4,0,8.3,44.44
Iraq,9,0.266,10.3,92.59
Ireland,5,0.477,128,72.22
Israel,5,1.74,107.8,75
Italy,5,0.91,174.2,44.44
Jamaica,5,0.071,106.9,73.15
Japan,5,0.036,100.7,28.7
Jordan,4,0,0,48.15
Kazakhstan,5,0.915,103.1,81.02
Kenya,9,0.042,19.8,88.89
Kosovo,3,0,0,59.26
Kuwait,9,0.754,4.7,85.19
Kyrgyzstan,9,0,0,76.39
Laos,4,0,0,39.81
Latvia,6,0.917,480.4,61.11
Lebanon,3,0,0,74.07
Lesotho,3,0,0,62.04
Liberia,9,0,0,79.63
Libya,9,0.079,23.1,96.3
Liechtenstein,0,0,0,0
Lithuania,6,1.902,641.3,56.48
Luxembourg,6,4.157,517.8,47.22
Madagascar,3,0,7.7,70.37
Malawi,3,0.005,10.7,60.19
Malaysia,5,0.188,115.5,75
Maldives,0,0,57,0
Mali,4,0,0,52.78
Malta,6,1.927,514.6,0
Marshall Islands,0,0,0,0
Mauritania,9,0,5.7,77.78
Mauritius,3,0,0,65.74
Mexico,3,0.091,2.4,72.69
Moldova,9,0,0,80.56
Monaco,0,0,0,0
Mongolia,3,0,0,71.3
Montenegro,0,0,0,0
Morocco,5,0.457,183.8,93.52
Mozambique,1,0.02,27,62.04
Myanmar,6,0.033,892.5,80.56
Namibia,5,0.011,161,62.96
Nepal,9,0.184,15.6,92.59
Netherlands,3,0,0,62.96
New Zealand,2,0.548,0,25.93
Nicaragua,2,0,0,18.52
Niger,2,0,0,25.93
Nigeria,9,0.008,5.3,84.26
North Macedonia,0,0.474,8,0
Norway,5,1.044,184,43.52
Oman,9,0.526,0,86.11
Pakistan,3,0.111,4.6,61.11
Palestine,9,0,0,80.56
Panama,9,0.329,3.5,83.33
Papua New Guinea,3,0,0,56.02
Paraguay,1,0.153,45.5,81.48
Peru,9,0.136,0,89.81
Philippines,9,0.096,18.1,77.78
Poland,1,0.391,39.6,53.7
