country,cluster,new_tests_per_thousand,tests_per_case,stringency_index
Afghanistan,0,0,0,27.78
Albania,7,0,0,8.33
Algeria,3,0,0,0
Andorra,3,0,0,0
Angola,7,0,0,8.33
Antigua and Barbuda,3,0,0,0
Argentina,7,0,28,11.11
Armenia,3,0,0,0
Australia,1,0,0,19.44
Austria,8,0,129.7,11.11
Azerbaijan,0,0,0,30.56
Bahamas,3,0,0,0
Bahrain,0,0,0,30.56
Bangladesh,1,0.001,0,13.89
Barbados,1,0,0,13.89
Belarus,3,0,0,0
Belgium,7,0.046,0,11.11
Belize,7,0,0,11.11
Benin,1,0,0,13.89
Bhutan,1,0,0,13.89
Bolivia,2,0,0,62.04
Bosnia and Herzegovina,7,0,0,11.11
Botswana,1,0,0,13.89
Brazil,7,0,0,11.11
Brunei,1,0,0,19.44
Bulgaria,1,0,0,13.89
Burkina Faso,3,0,0,0
Burundi,7,0,0,5.56
Cambodia,3,0,0,0
Cameroon,3,0,0,0
Canada,3,0,0,2.78
Cape Verde,1,0,0,19.44
Central African Republic,3,0,0,0
Chad,3,0,0,0
Chile,3,0,0,0
China,2,0,0,81.02
Colombia,7,0,0,12.04
Comoros,3,0,0,0
Congo,7,0,0,5.56
Costa Rica,7,0,0,11.11
Cote d'Ivoire,3,0,0,0
Croatia,1,0,0,13.89
Cuba,1,0,0,13.89
Cyprus,3,0,0,0
Czechia,1,0.007,46.2,19.44
Democratic Republic of Congo,3,0,0,2.78
Denmark,8,0.011,78.2,20.37
Djibouti,3,0,0,0
Dominica,3,0,0,0
Dominican Republic,7,0,0,11.11
Ecuador,7,0,0,8.33
Egypt,3,0,0,0
El Salvador,1,0,0,19.44
Equatorial Guinea,3,0,0,0
Eritrea,3,0,0,0
Estonia,3,0.022,0,0
Eswatini,1,0,0,13.89
Ethiopia,3,0,0,2.78
Fiji,1,0,0,19.44
Finland,1,0.009,0,19.44
France,0,0,0,43.98
Gabon,1,0,0,13.89
Gambia,7,0,0,11.11
Georgia,0,0,0,41.67
Germany,1,0,0,25
Ghana,3,0,0,2.78
Greece,1,0,0,19.44
Grenada,3,0,0,0
Guatemala,7,0,0,11.11
Guinea,7,0,0,11.11
Guinea-Bissau,3,0,0,0
Guyana,1,0,0,13.89
Haiti,7,0,0,8.33
Honduras,7,0,0,11.11
Hungary,7,0,0,11.11
Iceland,1,0.132,0,16.67
India,7,0,0,10.19
Indonesia,0,0,0,37.04
International,3,0,0,0
Iran,1,0,0,20.37
Iraq,2,0,0,52.78
Ireland,7,0,0,11.11
Israel,8,0.027,82,19.44
Italy,2,0.042,7.9,69.91
Jamaica,1,0,0,19.44
Japan,0,0.001,7.6,43.52
Jordan,3,0,0,0
Kazakhstan,7,0,0,8.33
Kenya,1,0,0,13.89
Kosovo,3,0,0,0
Kuwait,0,0,0,27.78
Kyrgyzstan,1,0,0,22.22
Laos,3,0,0,0
Latvia,7,0.022,0,8.33
Lebanon,1,0,0,25
Lesotho,3,0,0,0
Liberia,7,0,0,5.56
Libya,7,0,0,5.56
Liechtenstein,3,0,0,0
Lithuania,7,0,0,11.11
Luxembourg,3,0.003,14,0
Madagascar,3,0,0,0
Malawi,7,0,0,5.56
Malaysia,1,0,56.5,19.44
Maldives,3,0,0,0
Mali,3,0,0,0
Malta,3,0.05,0,0
Marshall Islands,3,0,0,0
Mauritania,7,0,0,5.56
Mauritius,3,0,0,0
Mexico,8,0.002,275.9,2.78
Moldova,7,0,0,8.33
Monaco,1,0,0,22.22
Mongolia,2,0,0,57.41
Montenegro,3,0,0,0
Morocco,3,0,21,0
Mozambique,7,0,0,8.33
Myanmar,3,0,0,2.78
Namibia,3,0,0,2.78
Nepal,1,0,0,22.22
Netherlands,3,0,0,0
New Zealand,1,0.005,0,19.44
Nicaragua,7,0,0,8.33
Niger,3,0,0,0
Nigeria,7,0,0,11.11
North Macedonia,3,0,0,0
Norway,7,0.07,59.5,11.11
Oman,1,0,0,19.44
Pakistan,0,0,0,28.7
Palestine,7,0,0,5.56
Panama,7,0,0,8.33
Papua New Guinea,1,0,0,13.89
Paraguay,7,0,0,5.56
Peru,3,0,0,0
Philippines,1,0,0,25
Poland,7,0,0,11.11
Portugal,7,0.006,0,11.11
Qatar,1,0,0,13.89
Romania,1,0,0,16.67
Russia,7,0,0,8.33
Rwanda,1,0,0,13.89
Saint Kitts and Nevis,3,0,0,0
Saint Lucia,3,0,0,0
Saint Vincent and the Grenadines,3,0,0,0
Samoa,3,0,0,0
San Marino,0,0,0,33.33
Sao Tome and Principe,3,0,0,0
Saudi Arabia,7,0.007,0,11.11
Senegal,3,0,0,0
Serbia,1,0,0,13.89
Seychelles,1,0,0,16.67
Sierra Leone,3,0,0,0
Singapore,1,0,0,25
Slovakia,3,0,0,2.78
Slovenia,3,0,0,0
Solomon Islands,7,0,0,8.33
Somalia,3,0,0,0
South Africa,3,0,0,2.78
South Korea,2,0.317,21.2,55.56
South Sudan,7,0,0,5.56
Spain,7,0,0,11.11
Sri Lanka,7,0,0,11.11
Sudan,7,0,0,5.56
Suriname,3,0,0,0
Sweden,3,0,0,0
Switzerland,1,0.083,52.2,25
Syria,3,0,0,2.78
Taiwan,8,0.021,314.4,23.15
Tajikistan,1,0,0,13.89
Tanzania,3,0,0,2.78
Thailand,9,0.01,1019.8,0
Timor,7,0,0,11.11
Togo,3,0,0,0
Trinidad and Tobago,7,0,0,11.11
Tunisia,3,0,0,0
Turkey,1,0,0,19.44
Uganda,1,0,0,16.67
Ukraine,7,0,0,11.11
United Arab Emirates,9,0.214,803.5,15.74
United Kingdom,7,0,0,11.11
United States,7,0.002,0,11.11
Uruguay,3,0,0,0
Uzbekistan,1,0,0,16.67
Vanuatu,3,0,0,0
Vatican,3,0,0,0
Venezuela,7,0,0,11.11
Vietnam,0,0,0,47.22
Yemen,3,0,0,0
Zambia,1,0,0,16.67
Zimbabwe,7,0,0,8.33
