country,cluster,new_tests_per_thousand,tests_per_case,stringency_index
Afghanistan,6,0,0,78.7
Albania,6,0,0,68.52
Algeria,2,0,0,65.74
Andorra,5,0,0,42.59
Angola,6,0,0,75.93
Antigua and Barbuda,9,0,0,0
Argentina,8,0.223,3.8,88.89
Armenia,9,0,0,0
Australia,1,1.941,1640.2,52.31
Austria,7,0.688,152.6,47.22
Azerbaijan,8,0,0,96.3
Bahamas,9,0,0,0
Bahrain,6,5.11,12.6,75
Bangladesh,6,0.112,4.6,74.54
Barbados,2,0,0,66.67
Belarus,9,2.157,34.8,16.67
Belgium,7,1.256,152.2,51.85
Belize,6,0,0,73.15
Benin,5,0,0,41.67
Bhutan,8,0,0,83.33
Bolivia,8,0.174,1.9,84.26
Bosnia and Herzegovina,2,0,0,51.85
Botswana,2,0,0,57.41
Brazil,6,0,0,77.31
Brunei,5,0,0,49.07
Bulgaria,5,0.399,18.4,36.11
Burkina Faso,5,0,0,45.37
Burundi,9,0,0,13.89
Cambodia,5,0,0,40.74
Cameroon,2,0,0,60.19
Canada,7,1.057,111.7,68.98
Cape Verde,6,0.514,0,79.17
Central African Republic,2,0,0,64.81
Chad,2,0,0,67.59
Chile,6,0.955,3.7,78.24
China,6,0,0,78.24
Colombia,8,0.371,0,87.04
Comoros,9,0,0,0
Congo,6,0,0,73.15
Costa Rica,6,0.135,0,73.61
Cote d'Ivoire,2,0.059,4.2,66.2
Croatia,2,0,14.8,54.63
Cuba,3,0.202,757.4,86.11
Cyprus,3,1.209,1015,50
Czechia,4,0.423,38.5,35.19
Democratic Republic of Congo,6,0.011,0,80.56
Denmark,0,2.734,417.7,57.41
Djibouti,2,0,0,59.26
Dominica,6,0,0,72.22
Dominican Republic,8,0.336,4.2,87.04
Ecuador,6,0.113,0,79.63
Egypt,6,0,0,71.3
El Salvador,8,0.397,14.6,90.74
Equatorial Guinea,9,0,0,0
Eritrea,8,0,0,93.52
Estonia,0,0.427,512,41.67
Eswatini,8,0,0,84.26
Ethiopia,8,0.047,22.5,80.56
Fiji,2,0.035,0,62.04
Finland,7,0.393,221.9,35.19
France,4,0.786,76.9,51.85
Gabon,6,0,0,69.44
Gambia,6,0,0,70.37
Georgia,2,0,0,55.56
Germany,2,0,0,63.43
Ghana,2,0.061,8.2,52.78
Greece,7,0.385,199.4,46.3
Grenada,9,0,0,0
Guatemala,8,0.11,3.1,96.3
Guinea,6,0,0,73.15
Guinea-Bissau,9,0,0,0
Guyana,6,0,0,79.63
Haiti,6,0,0,77.78
Honduras,8,0,0,96.3
Hungary,0,0.199,384.1,54.63
Iceland,7,0.736,128.9,39.81
India,6,0.156,11.8,76.39
Indonesia,2,0,9.4,59.72
International,9,0,0,0
Iran,5,0.327,10.7,41.67
Iraq,8,0.296,5.5,92.59
Ireland,0,0.747,400.5,38.89
Israel,4,1.91,39.5,75
Italy,7,0.873,167.6,55.56
Jamaica,7,0.208,109.1,64.81
Japan,4,0.038,59.3,25.93
Jordan,5,0,0,48.15
Kazakhstan,4,1.199,50.2,81.02
Kenya,8,0.057,21.5,84.26
Kosovo,2,0,0,59.26
Kuwait,8,0.884,4.6,85.19
Kyrgyzstan,6,0,0,73.61
Laos,5,0,0,39.81
Latvia,1,1.215,5097.9,50
Lebanon,6,0,0,74.07
Lesotho,2,0,0,54.63
Liberia,6,0,0,79.63
Libya,8,0.069,29.9,96.3
Liechtenstein,9,0,0,0
Lithuania,3,1.639,1458.9,34.26
Luxembourg,0,9.815,381.3,27.78
Madagascar,6,0,4.5,70.37
Malawi,2,0.019,8,60.19
Malaysia,3,0.4,768.5,50.93
Maldives,9,1.312,53.8,0
Mali,2,0,0,52.78
Malta,3,1.97,846,0
Marshall Islands,9,0,0,0
Mauritania,6,0,9.8,77.78
Mauritius,5,0,0,33.33
Mexico,6,0.102,2,70.83
Moldova,6,0,0,80.56
Monaco,9,0,0,0
Mongolia,6,0,0,71.3
Montenegro,9,0,0,0
Morocco,4,0,56.8,64.81
Mozambique,8,0.029,32.8,80.56
Myanmar,1,0.026,1652,80.56
Namibia,2,0.036,20.9,54.63
Nepal,8,0.224,12.8,92.59
Netherlands,2,0,0,59.26
New Zealand,1,1.885,4007,25.93
Nicaragua,9,0,0,18.52
Niger,5,0,0,25.93
Nigeria,6,0,3.9,80.09
North Macedonia,9,0.516,8.2,0
Norway,7,0.725,231.1,40.74
Oman,8,0.786,3,87.96
Pakistan,2,0.095,6.7,60.19
Palestine,6,0,0,80.56
Panama,8,0.702,3.1,83.33
Papua New Guinea,5,0,0,49.07
Paraguay,8,0.223,25.9,81.48
Peru,8,0.166,0,89.81
Philippines,8,0.145,16.9,83.33
Poland,4,0.484,60.6,50.93
Portugal,4,1.546,36.2,72.69
Qatar,6,1.533,3.9,80.56
Romania,5,0.615,29,41.67
Russia,4,2.092,39.6,70.83
Rwanda,7,0.291,127.7,77.78
Saint Kitts and Nevis,9,0,0,0
Saint Lucia,9,0,0,0
Saint Vincent and the Grenadines,9,0,0,0
Samoa,9,0,0,0
San Marino,5,0,0,33.33
Sao Tome and Principe,9,0,0,0
Saudi Arabia,6,1.272,10.4,71.3
Senegal,2,0.063,10.3,57.41
Serbia,4,1.248,49.7,24.07
Seychelles,5,0,0,23.15
Sierra Leone,2,0,0,53.7
Singapore,4,0,65.9,50
Slovakia,4,0.295,94.3,37.96
Slovenia,7,0.422,137,39.81
Solomon Islands,5,0,0,33.33
Somalia,5,0,0,45.83
South Africa,6,0.558,6.3,76.85
South Korea,7,0.232,273.6,53.24
South Sudan,8,0,0,85.19
Spain,4,0,76.8,41.2
Sri Lanka,7,0.067,131.4,55.56
Sudan,8,0,0,84.26
Suriname,6,0,0,81.48
Sweden,2,0,0,59.26
Switzerland,7,1.178,219,35.19
Syria,6,0,0,69.44
Taiwan,3,0.007,1062.9,23.15
Tajikistan,2,0,0,65.74
Tanzania,5,0,0,32.41
Thailand,1,0.062,2236.2,59.26
Timor,5,0,0,29.63
Togo,4,0.053,55.8,53.7
Trinidad and Tobago,7,0.006,146.9,60.19
Tunisia,7,0.007,110.5,29.63
Turkey,4,0.607,34.9,63.89
Uganda,8,0,0,87.04
Ukraine,5,0,12.4,41.67
United Arab Emirates,7,5.939,118.9,72.22
United Kingdom,7,1.376,113.2,71.3
United States,6,2.443,0,68.98
Uruguay,4,0.333,99,57.41
Uzbekistan,2,0,0,66.2
Vanuatu,2,0,0,66.67
Vatican,9,0,0,0
Venezuela,8,0,0,87.04
Vietnam,2,0,0,55.56
Yemen,2,0,0,58.33
Zambia,4,0.064,53.5,50.93
Zimbabwe,4,0.033,37.3,70.37
