country,cluster,new_tests_per_thousand,tests_per_case,stringency_index
Afghanistan,4,0,0,16.67
Albania,3,0,0,54.63
Algeria,7,0,0,75.93
Andorra,3,0,0,57.41
Angola,7,0,0,71.3
Antigua and Barbuda,1,0,0,0
Argentina,7,0.712,1.9,82.87
Armenia,1,0,0,0
Australia,6,0,1950.2,65.28
Austria,5,2.314,15.5,44.91
Azerbaijan,3,0,0,66.2
Bahamas,1,0,0,0
Bahrain,0,6.419,27.9,63.89
Bangladesh,7,0.082,8.8,80.09
Barbados,4,0,0,29.63
Belarus,5,0,37.3,16.67
Belgium,8,5.923,7.3,45.37
Belize,7,0,0,69.44
Benin,8,0,0,47.22
Bhutan,7,0,0,77.78
Bolivia,7,0.1,5.1,84.26
Bosnia and Herzegovina,8,0,0,40.74
Botswana,3,0,0,63.89
Brazil,3,0,0,63.43
Brunei,5,0,0,35.19
Bulgaria,5,0.91,7.2,35.19
Burkina Faso,4,0,0,22.22
Burundi,4,0,0,14.81
Cambodia,5,0,0,34.26
Cameroon,8,0,0,39.81
Canada,0,2.348,29.8,60.65
Cape Verde,3,1.049,5.1,68.52
Central African Republic,3,0,0,56.48
Chad,7,0,0,74.07
Chile,7,1.626,19.5,81.94
China,3,0,0,61.57
Colombia,7,0.498,0,71.3
Comoros,1,0,0,0
Congo,8,0,0,50.93
Costa Rica,3,0,0,58.33
Cote d'Ivoire,5,0.037,30.6,36.11
Croatia,5,1.387,8.6,28.7
Cuba,2,0.626,288.5,64.81
Cyprus,9,3.521,52.1,50
Czechia,8,3.616,3.8,48.15
Democratic Republic of Congo,8,0,0,48.15
Denmark,9,5.995,84.2,41.67
Djibouti,8,0,0,47.22
Dominica,5,0,0,31.48
Dominican Republic,3,0,8,67.59
Ecuador,8,0.258,0,51.39
Egypt,7,0,0,77.78
El Salvador,0,0.535,16.1,52.78
Equatorial Guinea,1,0,0,0
Eritrea,7,0,0,82.41
Estonia,9,2.1,82.8,25.93
Eswatini,3,0,0,59.26
Ethiopia,0,0.057,9.2,65.74
Fiji,8,0,0,49.07
Finland,9,2.655,67.3,36.57
France,5,4.823,9.3,43.98
Gabon,7,0,0,72.22
Gambia,3,0,0,60.19
Georgia,3,0,0,61.11
Germany,3,0,0,58.8
Ghana,9,0.064,52.3,44.44
Greece,0,1.847,40.2,59.72
Grenada,1,0,0,0
Guatemala,8,0.263,7.6,49.54
Guinea,8,0,0,39.35
Guinea-Bissau,1,0,0,0
Guyana,7,0,0,72.22
Haiti,8,0,0,47.22
Honduras,7,0,0,84.26
Hong Kong,8,0,0,51.85
Hungary,5,1.014,8.7,40.74
Iceland,5,5.295,24.8,37.04
India,0,0.745,16.8,64.35
Indonesia,8,0.11,8,50.46
International,1,0,0,0
Iran,3,0,6.5,58.8
Iraq,3,0.497,5.9,61.11
Ireland,0,3.596,14.9,61.57
Israel,7,4.014,18.3,81.48
Italy,0,2.487,18.8,50
Jamaica,3,0.218,4.6,67.59
Japan,5,0.164,32.4,38.89
Jordan,7,0,0,78.7
Kazakhstan,9,1.349,76.1,74.07
Kenya,0,0,10.9,64.81
Kosovo,3,0,0,52.78
Kuwait,0,1.877,8.7,62.96
Kyrgyzstan,3,0,0,63.43
Laos,5,0,0,36.11
Latvia,9,2.523,41.8,33.33
Lebanon,3,0,0,59.26
Lesotho,8,0,0,47.22
Liberia,3,0,0,57.41
Libya,7,0,0,80.56
Liechtenstein,1,0,0,0
Lithuania,0,3.262,37.2,54.17
Luxembourg,0,13.36,39.9,47.22
Madagascar,9,0,143.4,48.15
Malawi,9,0.016,51.9,50.93
Malaysia,0,0.894,33.6,65.74
Maldives,1,2.527,27.3,0
Mali,8,0,0,37.96
Malta,1,6.534,25.3,0
Marshall Islands,1,0,0,0
Mauritania,5,0,29.7,17.59
Mauritius,4,0,0,16.67
Mexico,7,0.121,2.8,71.76
Moldova,8,0,0,48.15
Monaco,1,0,0,0
Mongolia,8,0,0,40.74
Montenegro,1,0,0,0
Morocco,3,0.639,7.9,60.19
Mozambique,0,0.065,14.4,62.04
Myanmar,7,0,0,81.02
Namibia,5,0.408,16.9,37.96
Nepal,3,0.567,4.3,63.89
Netherlands,3,0,0,62.04
New Zealand,6,0.994,2290.3,22.22
Nicaragua,1,0,0,8.33
Niger,4,0,0,12.04
Nigeria,0,0.024,20.2,50.93
North Macedonia,1,1.256,5.3,0
Norway,9,2.423,102.4,32.41
Oman,7,0,0,73.15
Pakistan,9,0.153,51.2,53.24
Palestine,7,0.751,9.3,82.41
Panama,0,1.5,8.8,59.26
Papua New Guinea,8,0,0,45.37
Paraguay,3,0.417,3.9,64.81
Peru,7,0.25,0,82.41
Philippines,0,0.271,14,68.98
Poland,5,1.305,6.7,37.04
Portugal,0,3.195,15.5,56.94
Qatar,0,2.111,29.4,64.81
Romania,8,1.582,7.3,44.44
Russia,0,3.59,31.3,44.91
Rwanda,2,0.266,216.4,63.89
Saint Kitts and Nevis,1,0,0,0
Saint Lucia,1,0,0,0
Saint Vincent and the Grenadines,1,0,0,0
Samoa,1,0,0,0
San Marino,4,0,0,29.63
Sao Tome and Principe,1,0,0,0
Saudi Arabia,9,1.377,114.8,57.41
Senegal,9,0.065,47.2,43.52
Serbia,0,1.092,33.8,54.63
Seychelles,5,0,0,31.48
Sierra Leone,5,0,0,31.48
Singapore,6,0,4890,50
Slovakia,3,2.18,7.1,53.7
Slovenia,8,2.696,7.9,47.22
Solomon Islands,8,0,0,43.52
Somalia,5,0,0,36.11
South Africa,5,0.408,12.3,39.81
South Korea,9,0.187,111.7,53.24
South Sudan,9,0,55.8,35.19
Spain,0,0,10.5,64.35
Sri Lanka,9,0.401,64.3,34.26
Sudan,8,0,0,42.59
Suriname,3,0,0,57.41
Sweden,0,2.135,31.1,55.56
Switzerland,5,2.821,8.4,29.17
Syria,8,0,0,47.69
Taiwan,2,0.016,266,23.15
Tajikistan,5,0,0,36.11
Tanzania,4,0,0,13.89
Thailand,2,0.072,719.7,47.22
Timor,4,0,0,29.63
Togo,9,0.113,55.4,56.48
Trinidad and Tobago,7,0.115,5.2,69.44
Tunisia,3,0,0,54.63
Turkey,9,1.387,69.3,69.91
Uganda,0,0.041,18.6,69.44
Ukraine,3,0,5.4,58.8
United Arab Emirates,9,11.776,88.1,50.93
United Kingdom,0,4.263,16.1,60.19
United States,3,3.799,0,66.2
Uruguay,9,0.85,84.4,43.52
Uzbekistan,8,0,0,43.52
Vanuatu,4,0,0,22.22
Vatican,1,0,0,0
Venezuela,7,0,0,87.96
Vietnam,3,0,0,55.56
Yemen,8,0,0,40.74
Zambia,9,0.192,70.8,45.37
Zimbabwe,0,0.041,41.1,71.3
