country,cluster,new_tests_per_thousand,tests_per_case,stringency_index
Afghanistan,6,0,0,21.3
Albania,0,0,0,54.63
Algeria,8,0,0,75.93
Andorra,6,0,0,45.37
Angola,8,0,0,81.02
Antigua and Barbuda,3,0,0,0
Argentina,8,0.585,2.1,87.96
Armenia,3,0,0,0
Australia,1,2.311,988.5,75.46
Austria,5,1.286,29.6,36.11
Azerbaijan,8,0,0,82.41
Bahamas,3,0,0,0
Bahrain,0,7.25,19,60.19
Bangladesh,8,0.09,7.1,80.09
Barbados,6,0,0,38.89
Belarus,5,0,48.4,16.67
Belgium,5,3.024,46.2,52.78
Belize,8,0,0,72.22
Benin,6,0,0,41.67
Bhutan,8,0,0,89.35
Bolivia,8,0.231,3.2,84.26
Bosnia and Herzegovina,6,0,0,40.74
Botswana,0,0,0,52.78
Brazil,0,0,0,69.91
Brunei,6,0,0,37.96
Bulgaria,5,0.74,43.6,38.89
Burkina Faso,0,0,0,48.15
Burundi,3,0,0,14.81
Cambodia,6,0,0,37.04
Cameroon,0,0,0,57.41
Canada,5,1.026,81,60.65
Cape Verde,0,0.917,7,68.98
Central African Republic,0,0,0,54.63
Chad,0,0,0,64.81
Chile,8,1.141,17.1,81.94
China,6,0,0,46.76
Colombia,8,0.472,0,71.3
Comoros,3,0,0,0
Congo,0,0,0,62.04
Costa Rica,0,0.494,0,61.11
Cote d'Ivoire,6,0.044,11.2,38.43
Croatia,6,1.016,13.6,28.7
Cuba,7,0.668,143.8,86.11
Cyprus,2,2.57,854.8,55.56
Czechia,6,1.448,15.3,38.89
Democratic Republic of Congo,0,0.002,8.6,46.3
Denmark,7,8.429,199.3,47.69
Djibouti,0,0,0,50.93
Dominica,6,0,0,28.7
Dominican Republic,8,0.393,5.3,78.7
Ecuador,8,0.21,0,73.61
Egypt,0,0,0,62.96
El Salvador,8,0.38,24.7,80.56
Equatorial Guinea,3,0,0,0
Eritrea,8,0,0,88.89
Estonia,5,1.801,86.9,23.15
Eswatini,0,0,0,64.81
Ethiopia,8,0.135,19.8,80.56
Fiji,7,0.177,228.4,51.85
Finland,2,2.565,335.3,32.41
France,0,3.636,20.8,48.61
Gabon,0,0,0,66.67
Gambia,8,0,0,72.22
Georgia,0,0,0,67.59
Germany,0,0,0,49.54
Ghana,6,0.034,9.7,44.44
Greece,5,0,64.9,64.81
Grenada,3,0,0,0
Guatemala,8,0.174,4.1,87.04
Guinea,0,0,0,65.28
Guinea-Bissau,3,0,0,0
Guyana,8,0,0,75
Haiti,6,0,0,21.3
Honduras,8,0,0,82.41
Hong Kong,0,0,0,66.67
Hungary,0,0.863,18.7,50
Iceland,7,1.536,113.8,37.96
India,8,0.837,12.2,81.02
Indonesia,0,0,5.4,59.72
International,3,0,0,0
Iran,0,0.311,12,60.19
Iraq,8,0,5.3,78.7
Ireland,5,2.177,68.5,70.83
Israel,6,5.361,11.9,37.96
Italy,5,1.588,62.7,54.63
Jamaica,8,0.309,5.8,78.7
Japan,5,0.182,31.9,32.41
Jordan,0,0,0,61.11
Kazakhstan,8,0.972,34.1,80.56
Kenya,8,0.042,23.2,71.3
Kosovo,0,0,0,60.19
Kuwait,0,1.089,5.7,65.74
Kyrgyzstan,0,0,0,69.91
Laos,6,0,0,36.11
Latvia,2,1.271,371.5,41.67
Lebanon,0,0,0,61.11
Lesotho,0,0,0,65.74
Liberia,0,0,0,60.19
Libya,8,0.392,4.6,86.11
Liechtenstein,3,0,0,0
Lithuania,7,2.146,130.8,34.26
