country,cluster,new_tests_per_thousand,tests_per_case,stringency_index
Afghanistan,0,0,0,84.26
Albania,0,0,0,83.33
Algeria,0,0,0,76.85
Andorra,6,0,0,50
Angola,0,0,0,81.48
Antigua and Barbuda,2,0,0,0
Argentina,3,0.073,7.6,90.74
Armenia,2,0,0,0
Australia,9,1.276,3044.7,67.13
Austria,1,0.61,150.8,59.26
Azerbaijan,0,0,0,77.78
Bahamas,2,0,0,0
Bahrain,4,2.734,20.3,75
Bangladesh,3,0.054,6,93.52
Barbados,0,0,0,81.48
Belarus,2,0,15,16.67
Belgium,8,0.606,47.2,75
Belize,0,0,0,85.19
Benin,6,0,0,57.41
Bhutan,0,0,0,83.33
Bolivia,0,0.068,2.6,84.26
Bosnia and Herzegovina,5,0,0,71.3
Botswana,5,0,0,61.11
Brazil,0,0,0,81.02
Brunei,6,0,0,52.78
Bulgaria,4,0.128,39.4,56.48
Burkina Faso,6,0,0,60.19
Burundi,2,0,0,13.89
Cambodia,6,0,0,57.41
Cameroon,5,0,0,63.89
Canada,4,0.723,20.4,70.83
Cape Verde,0,0.09,0,79.17
Central African Republic,0,0,0,75.93
Chad,5,0,0,74.07
Chile,0,0.755,3.4,78.24
China,0,0,0,81.94
Colombia,0,0.189,0,87.04
Comoros,2,0,0,0
Congo,0,0,0,82.41
Costa Rica,5,0.08,0,72.22
Cote d'Ivoire,4,0.018,19.2,64.81
Croatia,1,0.151,422.4,70.37
Cuba,1,0.128,168.7,100
Cyprus,7,2.23,744.3,76.85
Czechia,8,0.359,98.5,57.41
Democratic Republic of Congo,0,0.004,0,80.56
Denmark,1,1.496,191.1,60.19
Djibouti,6,0,0,59.26
Dominica,5,0,0,72.22
Dominican Republic,0,0.154,5.7,87.04
Ecuador,0,0.07,0,86.11
Egypt,0,0,0,84.26
El Salvador,4,0.39,29.9,100
Equatorial Guinea,2,0,0,0
Eritrea,3,0,0,93.52
Estonia,1,0.741,159.7,50
Eswatini,0,0,0,84.26
Ethiopia,8,0.009,89.7,80.56
Fiji,0,0.004,0,78.7
Finland,8,0.28,87.8,53.7
France,8,0.109,52.6,76.85
Gabon,0,0,0,80.56
Gambia,0,0,0,77.78
Georgia,0,0,0,84.26
Germany,8,0,66.7,59.72
Ghana,4,0.127,22.7,62.04
Greece,7,0.093,578.1,68.52
Grenada,2,0,0,0
Guatemala,3,0.034,3.6,96.3
Guinea,0,0,0,78.7
Guinea-Bissau,2,0,0,0
Guyana,0,0,0,87.04
Haiti,0,0,0,89.81
Honduras,3,0,0,100
Hungary,8,0.379,119.8,66.67
Iceland,7,0.035,986,50
India,4,0.079,16.7,79.17
Indonesia,5,0.014,8.3,71.76
International,2,0,0,0
Iran,6,0.229,7.3,47.22
Iraq,4,0,35,82.41
Ireland,8,0.711,57.8,83.33
Israel,1,0.44,309.2,75
Italy,8,0.923,99.9,63.89
Jamaica,8,0.106,54.9,87.04
Japan,8,0.01,111,40.74
Jordan,0,0,0,77.78
Kazakhstan,8,1.145,54.7,83.8
Kenya,8,0,47.5,88.89
Kosovo,0,0,0,87.04
Kuwait,3,0.687,4.1,100
Kyrgyzstan,0,0,0,79.17
Laos,6,0,0,56.48
Latvia,1,0.638,273,61.11
Lebanon,0,0,0,77.78
Lesotho,5,0,0,62.04
Liberia,0,0,0,84.26
Libya,1,0.06,174.9,100
Liechtenstein,2,0,0,0
Lithuania,1,0.713,451.8,71.3
Luxembourg,1,0.15,146.1,56.48
Madagascar,5,0,8.3,70.37
Malawi,8,0,96.4,60.19
Malaysia,1,0.223,183.5,75
Maldives,2,1.315,13.1,0
Mali,6,0,0,56.48
Malta,1,1.848,173.8,0
Marshall Islands,2,0,0,0
Mauritania,0,0.035,13.2,77.78
Mauritius,0,0,0,78.7
Mexico,0,0.028,2.6,82.41
Moldova,0,0,0,80.56
Monaco,5,0,0,68.52
Mongolia,5,0,0,71.3
Montenegro,2,0,0,0
Morocco,8,0.253,94,93.52
Mozambique,4,0.017,43,56.48
Myanmar,1,0.017,293.5,80.56
Namibia,1,0.071,128.9,66.67
Nepal,8,0.098,67.1,92.59
Netherlands,4,0,18.2,68.52
New Zealand,9,0.232,5945.4,39.81
Nicaragua,2,0,0,18.52
