country,cluster,new_tests_per_thousand,tests_per_case,stringency_index
Afghanistan,5,0,0,67.59
Albania,9,0,0,84.26
Algeria,9,0,0,86.57
Andorra,2,0,0,48.15
Angola,7,0,0,90.74
Antigua and Barbuda,6,0,0,0
Argentina,7,0.028,7.5,100
Armenia,6,0,0,0
Australia,3,0,34,73.15
Austria,4,4.033,13.3,81.48
Azerbaijan,9,0,0,88.89
Bahamas,6,0,0,0
Bahrain,3,0,38.4,78.7
Bangladesh,8,0.001,90.4,87.04
Barbados,1,0,0,73.15
Belarus,6,0,36.7,8.33
Belgium,1,0.525,3.7,81.48
Belize,1,0,0,75
Benin,5,0,0,70.83
Bhutan,9,0,0,83.33
Bolivia,9,0,6.6,84.26
Bosnia and Herzegovina,9,0,0,89.81
Botswana,9,0,0,86.11
Brazil,1,0,0,74.54
Brunei,2,0,0,52.78
Bulgaria,5,0,0,71.3
Burkina Faso,9,0,0,84.26
Burundi,6,0,0,13.89
Cambodia,2,0,0,57.41
Cameroon,2,0,0,57.41
Canada,3,0.443,15.5,74.54
Cape Verde,1,0,0,79.63
Central African Republic,5,0,0,68.52
Chad,2,0,0,33.33
Chile,1,0.14,11.6,73.15
China,1,0,0,73.61
Colombia,9,0.023,0,87.96
Comoros,6,0,0,0
Congo,7,0,0,97.22
Costa Rica,1,0.026,0,75
Cote d'Ivoire,1,0,0,80.56
Croatia,7,0.164,8,96.3
Cuba,3,0.071,18.7,66.67
Cyprus,7,0.688,0,92.59
Czechia,3,0.623,19.2,74.07
Democratic Republic of Congo,1,0,0,77.78
Denmark,5,0.993,13.2,72.22
Djibouti,7,0,0,94.44
Dominica,1,0,0,79.63
Dominican Republic,7,0.017,2.8,92.59
Ecuador,7,0.04,0,93.52
Egypt,9,0,0,84.26
El Salvador,9,0,0,88.89
Equatorial Guinea,6,0,0,0
Eritrea,7,0,0,93.52
Estonia,3,1.949,32.6,77.78
Eswatini,9,0,0,86.11
Ethiopia,3,0.001,28.8,68.52
Fiji,8,0.027,80.4,88.89
Finland,3,0.421,17.8,67.59
France,9,0,0,87.96
Gabon,5,0,0,66.67
Gambia,1,0,0,78.7
Georgia,7,0,0,100
Germany,1,0,0,76.85
Ghana,8,0,81.1,86.11
Greece,9,0.143,10.5,84.26
Grenada,6,0,0,0
Guatemala,4,0.003,16.5,93.52
Guinea,1,0,0,78.7
Guinea-Bissau,6,0,0,0
Guyana,2,0,0,57.41
Haiti,9,0,0,82.41
Honduras,7,0,0,100
Hungary,3,0.123,25.9,76.85
Iceland,2,3.707,16.6,53.7
India,4,0,11.9,100
Indonesia,2,0.002,3.6,50.93
International,6,0,0,0
Iran,2,0,0,57.41
Iraq,7,0,0,96.3
Ireland,9,0.4,6.9,85.19
Israel,4,1.181,12.9,85.19
Italy,7,0.658,6.4,91.67
Jamaica,1,0,13,78.7
Japan,2,0.037,8.6,40.74
Jordan,7,0,0,100
Kazakhstan,8,0.126,67.1,92.13
Kenya,4,0.012,22.2,87.04
Kosovo,7,0,0,92.59
Kuwait,1,0,0,81.48
Kyrgyzstan,7,0,0,92.13
Laos,7,0,0,96.3
Latvia,3,0.543,29.1,69.44
Lebanon,9,0,0,85.19
Lesotho,7,0,0,90.74
Liberia,1,0,0,79.63
Libya,7,0,0,90.74
Liechtenstein,6,0,0,0
Lithuania,3,0.919,31.7,81.48
Luxembourg,1,2.142,6.5,79.63
Madagascar,7,0,0,91.67
Malawi,2,0,0,52.78
Malaysia,3,0.056,19,73.15
Maldives,6,0.17,81.7,0
Mali,5,0,0,72.22
Malta,6,1.692,71.4,0
Marshall Islands,6,0,0,0
Mauritania,1,0.001,0,77.78
Mauritius,9,0,0,82.41
Mexico,9,0.013,10.4,82.41
Moldova,9,0,0,87.04
Monaco,9,0,0,85.19
Mongolia,5,0,0,62.96
Montenegro,6,0,0,0
Morocco,7,0.008,5.6,93.52
Mozambique,2,0.001,0,56.48
Myanmar,5,0,0,65.74
Namibia,5,0,0,66.67
Nepal,0,0.001,142.2,96.3
Netherlands,1,0,0,79.63
New Zealand,4,0.841,31,96.3
Nicaragua,6,0,0,15.74
Niger,5,0,0,61.11
Nigeria,9,0,0,82.87
North Macedonia,6,0.165,0,0
Norway,1,0.657,11.5,79.63
Oman,9,0,0,85.19
Pakistan,4,0.059,17.1,96.3
Palestine,7,0,0,96.3
Panama,1,0.141,4.1,79.63
Papua New Guinea,1,0,0,74.07
Paraguay,4,0.016,17.7,93.52
Peru,7,0.04,0,94.44
Philippines,7,0,0,100
Poland,1,0,0,81.48
Portugal,9,0.908,9.8,82.41
Qatar,4,0.498,31.4,86.11
Romania,9,0.097,7.3,87.04
Russia,0,0.268,129.8,87.04
Rwanda,7,0,0,90.74
Saint Kitts and Nevis,6,0,0,0
Saint Lucia,6,0,0,0
Saint Vincent and the Grenadines,6,0,0,0
