country,cluster,new_tests_per_thousand,tests_per_case,stringency_index
Afghanistan,9,0,0,48.15
Albania,9,0,0,57.41
Algeria,5,0,0,79.63
Andorra,9,0,0,45.37
Angola,5,0,0,79.17
Antigua and Barbuda,3,0,0,0
Argentina,5,0.36,2.6,87.96
Armenia,3,0,0,0
Australia,7,1.746,215.1,79.17
Austria,2,1.535,40,35.19
Azerbaijan,5,0,0,85.19
Bahamas,3,0,0,0
Bahrain,1,5.41,24.9,69.44
Bangladesh,5,0.089,4.8,80.09
Barbados,9,0,0,48.15
Belarus,4,0,82.9,16.67
Belgium,2,2.339,33.3,58.33
Belize,1,0,0,72.69
Benin,9,0,0,41.67
Bhutan,5,0,0,97.22
Bolivia,5,0.395,2.2,84.26
Bosnia and Herzegovina,1,0,0,59.26
Botswana,9,0,0,47.22
Brazil,1,0,0,69.91
Brunei,9,0,0,40.74
Bulgaria,2,0.756,32.8,38.89
Burkina Faso,9,0,0,48.15
Burundi,3,0,0,11.11
Cambodia,9,0,0,47.22
Cameroon,1,0,0,60.19
Canada,4,1.063,125.6,64.35
Cape Verde,1,0.734,6.7,65.28
Central African Republic,9,0,0,54.63
Chad,1,0,0,64.81
Chile,5,1.214,14.6,81.94
China,5,0,0,78.24
Colombia,5,0.705,0,87.04
Comoros,3,0,0,0
Congo,1,0,0,67.59
Costa Rica,1,0.208,0,72.22
Cote d'Ivoire,8,0.035,16.4,31.94
Croatia,8,0.444,8.8,35.19
Cuba,4,0.441,99.7,82.41
Cyprus,7,4.926,296.5,47.22
Czechia,2,0.718,27.2,36.11
Democratic Republic of Congo,8,0.003,11.2,40.74
Denmark,7,6.541,236,50.93
Djibouti,9,0,0,50.93
Dominica,8,0,0,36.11
Dominican Republic,5,0.416,4.4,78.7
Ecuador,5,0.182,0,76.39
Egypt,1,0,0,62.96
El Salvador,5,0.385,7.9,89.81
Equatorial Guinea,3,0,0,0
Eritrea,5,0,0,89.81
Estonia,7,1.026,276.2,23.15
Eswatini,1,0,0,64.81
Ethiopia,5,0.192,15.3,80.56
Fiji,7,0.028,279.7,54.63
Finland,7,2.326,512.7,32.41
France,2,2.227,33.3,48.15
Gabon,1,0,0,66.67
Gambia,5,0,0,77.78
Georgia,9,0,0,57.41
Germany,9,0,0,56.94
Ghana,9,0.048,6.1,52.78
Greece,2,1.335,47.1,56.02
Grenada,3,0,0,0
Guatemala,5,0.232,3.7,87.04
Guinea,1,0,0,70.83
Guinea-Bissau,3,0,0,0
Guyana,1,0,0,73.15
Haiti,8,0,0,21.3
Honduras,5,0,0,87.96
Hungary,4,0.257,89.1,49.07
Iceland,2,1.477,50.9,46.3
India,5,0.652,12.9,79.63
Indonesia,1,0.045,5.8,59.72
International,3,0,0,0
Iran,1,0.311,10.7,60.19
Iraq,5,0.516,5.1,92.59
Ireland,4,0.879,79,70.83
Israel,8,3.223,15.5,37.96
Italy,4,0.893,95.7,54.63
Jamaica,2,0.315,35.1,73.15
Japan,8,0.167,22.9,32.41
Jordan,9,0,0,56.48
Kazakhstan,5,0.423,12.4,79.63
Kenya,1,0.075,11.2,70.37
Kosovo,1,0,0,69.44
Kuwait,1,1.242,6.6,65.74
Kyrgyzstan,5,0,0,79.17
Laos,8,0,0,36.11
Latvia,7,1.184,407.6,41.67
Lebanon,8,0,0,24.07
Lesotho,1,0,0,71.3
Liberia,1,0,0,64.81
Libya,5,0.499,7.3,87.96
Liechtenstein,3,0,0,0
Lithuania,4,1.568,129.3,34.26
Luxembourg,4,8.909,115.9,37.96
Madagascar,1,0.022,5.1,65.74
Malawi,1,0.018,10,64.81
Malaysia,7,0.26,567.1,57.41
Maldives,3,1.783,8.7,0
Mali,9,0,0,47.22
Malta,2,5.118,56.4,0
Marshall Islands,3,0,0,0
Mauritania,8,0.082,12.2,29.63
Mauritius,3,0,0,16.67
Mexico,1,0.116,2.2,70.83
Moldova,9,0,0,57.41
Monaco,3,0,0,0
Mongolia,1,0,0,60.19
Montenegro,3,0,0,0
Morocco,1,0.594,16.1,70.37
Mozambique,1,0.02,16,64.35
Myanmar,0,0.032,669.3,77.78
Namibia,1,0.424,5.4,63.89
Nepal,5,0.461,18.6,90.74
Netherlands,9,0,0,50.93
