country,cluster,new_tests_per_thousand,tests_per_case,stringency_index
Afghanistan,7,0,0,84.26
Albania,7,0,0,89.81
Algeria,7,0,0,76.85
Andorra,5,0,0,50
Angola,7,0,0,81.48
Antigua and Barbuda,6,0,0,0
Argentina,0,0.052,11,90.74
Armenia,6,0,0,0
Australia,8,1.038,2021.3,64.35
Austria,4,0.568,124,59.26
Azerbaijan,7,0,0,85.19
Bahamas,6,0,0,0
Bahrain,9,3.902,26.2,75
Bangladesh,0,0.049,6.9,93.52
Barbados,7,0,0,81.48
Belarus,6,0,13,16.67
Belgium,9,0.872,54.7,75
Belize,7,0,0,85.19
Benin,1,0,0,62.96
Bhutan,7,0,0,83.33
Bolivia,7,0.064,3.1,84.26
Bosnia and Herzegovina,7,0,0,76.85
Botswana,7,0,0,78.7
Brazil,7,0,0,81.02
Brunei,5,0,0,52.78
Bulgaria,9,0.157,33.9,62.96
Burkina Faso,1,0,0,60.19
Burundi,6,0,0,13.89
Cambodia,5,0,0,57.41
Cameroon,1,0,0,63.89
Canada,9,0.807,24.7,70.83
Cape Verde,7,0,0,79.63
Central African Republic,7,0,0,75.93
Chad,7,0,0,87.04
Chile,7,0.689,4.5,78.24
China,7,0,0,81.94
Colombia,7,0.124,0,87.04
Comoros,6,0,0,0
Congo,0,0,0,97.22
Costa Rica,1,0.113,0,72.22
Cote d'Ivoire,1,0.03,11.3,64.81
Croatia,2,0.354,230.5,70.37
Cuba,4,0.172,138.5,100
Cyprus,3,2.567,634,92.59
Czechia,4,0.332,129.8,57.41
Democratic Republic of Congo,7,0,0,80.56
Denmark,2,1.221,173.5,65.74
Djibouti,1,0,0,59.26
Dominica,1,0,0,72.22
Dominican Republic,0,0.202,5.7,100
Ecuador,7,0.078,0,86.11
Egypt,7,0,0,84.26
El Salvador,9,0.337,33.1,100
Equatorial Guinea,6,0,0,0
Eritrea,0,0,0,93.52
Estonia,2,0.623,218.8,55.56
Eswatini,7,0,0,84.26
Ethiopia,2,0.037,287.1,80.56
Fiji,7,0,0,78.7
Finland,4,0.417,63.1,53.7
France,7,0.102,0,76.85
Gabon,7,0,0,80.56
Gambia,7,0,0,78.7
Georgia,0,0,0,96.3
Germany,4,0,62.5,61.57
Ghana,1,0,13.6,62.04
Greece,2,0.215,251.2,68.52
Grenada,6,0,0,0
Guatemala,0,0.019,5.1,96.3
Guinea,7,0,0,78.7
Guinea-Bissau,6,0,0,0
Guyana,7,0,0,87.04
Haiti,7,0,0,89.81
Honduras,0,0,0,100
Hungary,4,0.384,109.3,66.67
Iceland,8,0.021,2664.3,50
India,9,0.068,21.7,81.94
Indonesia,1,0.017,7.8,74.54
International,6,0,0,0
Iran,5,0.17,8,45.37
Iraq,9,0.077,35.4,82.41
Ireland,9,1.306,36.6,90.74
Israel,2,0.535,292.1,77.78
Italy,4,0.994,69,66.67
Jamaica,4,0.109,89.5,87.04
Japan,4,0.039,86.2,40.74
Jordan,7,0,0,77.78
Kazakhstan,4,1.184,120.9,81.94
Kenya,9,0,54,88.89
Kosovo,0,0,0,92.59
Kuwait,0,0.88,0,100
Kyrgyzstan,7,0,0,84.72
Laos,7,0,0,82.41
Latvia,2,0.545,171.2,61.11
Lebanon,7,0,0,85.19
Lesotho,1,0,0,62.04
Liberia,7,0,0,87.96
Libya,3,0.006,552.4,100
Liechtenstein,6,0,0,0
Lithuania,3,0.919,695.6,75
Luxembourg,4,0.241,125,56.48
Madagascar,9,0,23.1,70.37
Malawi,9,0.006,42,60.19
Malaysia,3,0.282,782.9,69.44
Maldives,6,0.699,11.7,0
Mali,5,0,0,56.48
Malta,2,2.29,163.8,0
Marshall Islands,6,0,0,0
Mauritania,7,0.063,10.6,77.78
Mauritius,7,0,0,78.7
Mexico,7,0.022,3,82.41
Moldova,7,0,0,80.56
Monaco,1,0,0,68.52
Mongolia,1,0,0,71.3
Montenegro,6,0,0,0
Morocco,9,0.134,29.8,93.52
