country,cluster,new_tests_per_thousand,tests_per_case,stringency_index
Afghanistan,5,0,0,5.56
Albania,1,0,0,50.93
Algeria,9,0,0,71.3
Andorra,9,0,0,62.96
Angola,9,0,0,60.19
Antigua and Barbuda,5,0,0,0
Argentina,7,0.271,2.4,79.17
Armenia,5,0,0,0
Australia,8,0,4259.8,52.31
Austria,7,2.983,4.5,75
Azerbaijan,9,0,0,64.35
Bahamas,5,0,0,0
Bahrain,0,5.586,48.1,58.33
Bangladesh,7,0.077,8.4,80.09
Barbados,6,0,0,40.74
Belarus,3,0,24.2,22.22
Belgium,9,1.148,4.3,65.74
Belize,9,0,0,66.67
Benin,6,0,0,31.48
Bhutan,7,0,0,77.78
Bolivia,7,0.054,9.8,84.26
Bosnia and Herzegovina,6,0,0,40.74
Botswana,1,0,0,52.78
Brazil,1,0,0,57.87
Brunei,6,0,0,35.19
Bulgaria,1,1.252,3.4,48.15
Burkina Faso,6,0,0,22.22
Burundi,5,0,0,14.81
Cambodia,6,0,0,34.26
Cameroon,1,0,0,45.37
Canada,9,1.342,14,60.65
Cape Verde,9,0.509,6.6,71.3
Central African Republic,6,0,0,24.07
Chad,9,0,0,70.37
Chile,7,2.201,24.1,81.94
China,9,0,0,63.43
Colombia,9,0.498,0,65.74
Comoros,5,0,0,0
Congo,1,0,0,47.22
Costa Rica,1,0,0,55.56
Cote d'Ivoire,3,0.036,42.8,25
Croatia,6,2.14,3.6,31.48
Cuba,2,0.788,166.9,59.26
Cyprus,9,3.2,17.4,69.44
Czechia,9,1.282,3.3,73.15
Democratic Republic of Congo,6,0.001,6.2,22.22
Denmark,0,10.042,60.3,39.81
Djibouti,1,0,0,43.52
Dominica,6,0,0,37.04
Dominican Republic,9,0.272,8.3,67.59
Ecuador,1,0.382,0,52.78
Egypt,9,0,0,60.19
El Salvador,1,0,15,52.78
Equatorial Guinea,5,0,0,0
Eritrea,7,0,0,82.41
Estonia,3,2.847,24.3,25.93
Eswatini,1,0,0,48.15
Ethiopia,1,0.046,12.6,57.41
Fiji,1,0,0,49.07
Finland,0,1.044,59.2,40.74
France,7,0.531,7.1,78.7
Gabon,9,0,0,69.44
Gambia,1,0,0,56.48
Georgia,1,0,0,55.56
Germany,9,0,12.8,62.04
Ghana,6,0.081,15,38.89
Greece,7,1.45,9.6,78.7
Grenada,5,0,0,0
Guatemala,1,0.04,6.7,49.54
Guinea,6,0,0,35.65
Guinea-Bissau,5,0,0,0
Guyana,9,0,0,72.22
Haiti,1,0,0,47.22
Honduras,7,0,0,87.04
Hungary,1,1.986,4.1,57.41
Iceland,0,1.53,48.1,52.78
India,9,0.866,24.2,61.57
Indonesia,1,0.077,7.3,50.46
International,5,0,0,0
Iran,9,0.463,4.2,68.06
Iraq,1,0.397,5.4,51.85
Ireland,7,1.939,23.5,81.48
Israel,0,2.555,48.7,65.74
Italy,7,3.161,6.2,76.85
Jamaica,9,0.163,10.2,67.59
Japan,1,0.063,20.2,38.89
Jordan,7,2.26,0,75.93
Kazakhstan,7,1.717,40.7,68.06
Kenya,9,0,6.7,62.96
Kosovo,9,0,0,74.07
Kuwait,9,1.195,8.6,62.96
Kyrgyzstan,1,0,0,57.87
Laos,6,0,0,33.33
Latvia,1,1.985,20.3,45.37
Lebanon,1,0,0,57.41
Lesotho,1,0,0,47.22
Liberia,1,0,0,57.41
Libya,7,0.578,4.1,79.63
Liechtenstein,5,0,0,0
Lithuania,9,2.413,7.8,62.96
Luxembourg,1,1.76,14.9,56.48
Madagascar,6,0,18.2,37.04
Malawi,2,0,185.3,50.93
Malaysia,7,0.529,17.9,78.24
Maldives,3,2.575,34.5,0
Mali,6,0,0,37.96
Malta,3,6.455,21.9,0
Marshall Islands,5,0,0,0
Mauritania,3,0,33.9,17.59
Mauritius,6,0,0,16.67
Mexico,9,0.033,2.3,71.76
Moldova,1,0,0,48.15
Monaco,5,0,0,0
Mongolia,6,0,0,35.19
Montenegro,5,0,0,0
Morocco,9,0.538,4.2,60.19
Mozambique,1,0.067,14,55.09
Myanmar,7,0,0,79.63
Namibia,3,0.312,26.8,37.96
Nepal,9,0.423,4,63.89
Netherlands,9,0,7.2,65.74
New Zealand,4,0.854,1427,22.22
Nicaragua,5,0,0,8.33
Niger,6,0,0,24.07
Nigeria,0,0.023,52.2,50.93
North Macedonia,5,0.621,2.7,0
Norway,0,2.169,39.3,52.78
Oman,6,0,0,37.04
Pakistan,1,0.146,22.3,53.24
Palestine,6,0.868,8,40.74
Panama,1,1.624,7.5,58.33
Papua New Guinea,6,0,0,41.67
Paraguay,9,0.362,4.7,64.81
Peru,9,0.071,0,74.07
Philippines,9,0.197,15.2,68.98
Poland,9,1.579,2.8,71.3
Portugal,9,2.17,7.3,60.65
Qatar,9,1.659,24.8,64.81
Romania,1,0,3.4,54.63
Russia,1,3.61,27,44.91
Rwanda,2,0.221,149.1,58.33
Saint Kitts and Nevis,5,0,0,0
Saint Lucia,5,0,0,0
Saint Vincent and the Grenadines,5,0,0,0
Samoa,5,0,0,0
San Marino,6,0,0,40.74
Sao Tome and Principe,5,0,0,0
Saudi Arabia,0,1.539,135.1,50
Senegal,0,0.048,65.3,37.96
Serbia,1,1.22,5.3,54.63
Seychelles,6,0,0,31.48
Sierra Leone,6,0,0,31.48
Singapore,8,0,5119.9,52.78
Slovakia,7,0.908,6,73.15
Slovenia,9,0.992,3.7,68.52
Solomon Islands,1,0,0,43.52
Somalia,6,0,0,37.96
South Africa,6,0.291,13.2,38.89
South Korea,0,0.121,87,44.44
South Sudan,2,0,222.3,35.19
Spain,9,0,8.2,71.3
Sri Lanka,1,0.373,25.8,55.09
Sudan,6,0,0,28.7
Suriname,1,0,0,57.41
Sweden,1,3.309,10.6,55.56
Switzerland,9,1.371,3.6,59.26
Syria,6,0,0,40.74
Taiwan,0,0.005,98,23.15
