country,cluster,new_tests_per_thousand,tests_per_case,stringency_index
Afghanistan,1,0,0,84.26
Albania,1,0,0,86.11
Algeria,1,0,0,76.85
Andorra,9,0,0,50
Angola,1,0,0,77.78
Antigua and Barbuda,3,0,0,0
Argentina,1,0.123,6.4,90.74
Armenia,3,0,0,0
Australia,2,1.183,2669.9,63.43
Austria,7,0.769,200.1,53.7
Azerbaijan,1,0,0,77.78
Bahamas,3,0,0,0
Bahrain,1,3.706,17.2,75
Bangladesh,1,0.069,5,93.52
Barbados,1,0,0,81.48
Belarus,3,0,14.6,16.67
Belgium,4,1.175,56.1,75
Belize,1,0,0,85.19
Benin,0,0,0,57.41
Bhutan,1,0,0,83.33
Bolivia,1,0.066,2.2,84.26
Bosnia and Herzegovina,0,0,0,65.74
Botswana,0,0,0,61.11
Brazil,1,0,0,81.02
Brunei,0,0,0,52.78
Bulgaria,4,0.248,68.9,56.48
Burkina Faso,0,0,0,60.19
Burundi,3,0,0,13.89
Cambodia,0,0,0,57.41
Cameroon,0,0,0,63.89
Canada,1,0.297,27.5,70.83
Cape Verde,1,0,0,79.17
Central African Republic,1,0,0,75.93
Chad,1,0,0,74.07
Chile,1,0.854,3,78.24
China,1,0,0,81.94
Colombia,1,0.212,0,87.04
Comoros,3,0,0,0
Congo,1,0,0,82.41
Costa Rica,0,0.106,0,72.22
Cote d'Ivoire,0,0.02,10.5,64.81
Croatia,2,0.101,2797.2,50.93
Cuba,4,0.178,117.9,100
Cyprus,5,2.698,1087.7,76.85
Czechia,4,0.571,111.3,45.37
Democratic Republic of Congo,1,0.004,0,80.56
Denmark,7,2.034,250.6,57.41
Djibouti,0,0,0,59.26
Dominica,0,0,0,72.22
Dominican Republic,1,0.207,5.4,87.04
Ecuador,1,0.033,0,86.11
Egypt,1,0,0,84.26
El Salvador,1,0.358,30.3,100
Equatorial Guinea,3,0,0,0
Eritrea,1,0,0,93.52
Estonia,7,0.918,174.5,50
Eswatini,1,0,0,84.26
Ethiopia,4,0.044,53.1,80.56
Fiji,1,0.167,0,78.7
Finland,4,0.506,76.7,48.15
France,4,0.76,71.4,75
Gabon,1,0,0,80.56
Gambia,1,0,0,77.78
Georgia,0,0,0,69.44
Germany,0,0,0,59.72
Ghana,0,0.107,17.9,56.48
Greece,5,0.42,768.2,68.52
Grenada,3,0,0,0
Guatemala,1,0.041,3.2,96.3
Guinea,1,0,0,78.7
Guinea-Bissau,3,0,0,0
Guyana,1,0,0,87.04
Haiti,1,0,0,89.81
Honduras,1,0,0,100
Hungary,7,0.636,149.4,66.67
Iceland,5,1.565,1118.9,39.81
India,1,0.088,15.7,79.17
Indonesia,1,0.014,8.2,71.76
International,3,0,0,0
Iran,9,0,8.8,44.44
Iraq,1,0,21.4,92.59
Ireland,4,0.884,71.5,83.33
Israel,4,0.215,95.7,75
Italy,4,1.193,121.6,63.89
Jamaica,4,0.203,82.2,87.04
Japan,4,0.028,73.3,34.26
Jordan,1,0,0,77.78
Kazakhstan,4,1.409,73.9,83.8
Kenya,1,0.071,32.4,88.89
Kosovo,1,0,0,87.04
Kuwait,1,0.939,3.8,100
Kyrgyzstan,1,0,0,79.17
