country,cluster,new_tests_per_thousand,tests_per_case,stringency_index
Afghanistan,2,0,0,71.3
Albania,7,0,0,57.41
Algeria,2,0,0,85.19
Andorra,7,0,0,45.37
Angola,2,0,0,79.17
Antigua and Barbuda,0,0,0,0
Argentina,2,0.369,2.4,87.96
Armenia,0,0,0,0
Australia,4,2.397,178.2,79.17
Austria,1,0.432,67.9,35.19
Azerbaijan,2,0,0,85.19
Bahamas,0,0,0,0
Bahrain,5,5.367,20.1,69.44
Bangladesh,2,0.078,4.3,80.09
Barbados,7,0,0,48.15
Belarus,1,0,63.8,16.67
Belgium,5,1.47,32.9,64.81
Belize,2,0,0,72.69
Benin,8,0,0,41.67
Bhutan,7,0,0,62.96
Bolivia,2,0.278,2,84.26
Bosnia and Herzegovina,7,0,0,59.26
Botswana,7,0,0,56.94
Brazil,2,0,0,72.69
Brunei,8,0,0,39.81
Bulgaria,8,0.183,20.8,38.89
Burkina Faso,7,0,0,48.15
Burundi,0,0,0,11.11
Cambodia,7,0,0,47.22
Cameroon,7,0,0,60.19
Canada,1,1.521,106.2,67.13
Cape Verde,7,0,0,65.28
Central African Republic,7,0,0,54.63
Chad,7,0,0,64.81
Chile,2,1.361,12.5,81.94
China,2,0,0,78.24
Colombia,2,0.661,0,87.04
Comoros,0,0,0,0
Congo,7,0,0,67.59
Costa Rica,2,0.286,0,72.22
Cote d'Ivoire,8,0.031,11.4,31.94
Croatia,8,0.304,20.5,35.19
Cuba,1,0.358,73.9,75
Cyprus,4,2.99,237.1,47.22
Czechia,8,0.605,31.5,36.11
Democratic Republic of Congo,7,0.003,7.1,51.85
Denmark,4,5.343,196,50.93
Djibouti,7,0,0,50.93
Dominica,8,0,0,36.11
Dominican Republic,2,0.244,3.6,78.7
Ecuador,2,0.036,0,76.39
Egypt,7,0,0,62.96
El Salvador,2,0.384,5.7,89.81
Equatorial Guinea,0,0,0,0
Eritrea,2,0,0,89.81
Estonia,1,1.354,111.4,23.15
Eswatini,2,0,0,80.56
Ethiopia,5,0.096,15.1,80.56
Fiji,7,0.004,0,54.63
Finland,4,1.31,376.3,35.19
France,1,1.791,47.6,46.3
Gabon,7,0,0,66.67
Gambia,2,0,0,77.78
Georgia,7,0,0,51.85
Germany,7,0,0,56.94
Ghana,7,0.041,3.5,52.78
Greece,1,0.689,92.2,46.3
Grenada,0,0,0,0
Guatemala,2,0.209,3.7,87.04
Guinea,2,0,0,70.83
Guinea-Bissau,0,0,0,0
Guyana,2,0,0,75.93
Haiti,8,0,0,25
Honduras,2,0,0,96.3
Hungary,1,0.195,84,54.63
Iceland,1,1.011,86.8,46.3
India,2,0.346,10.6,79.63
Indonesia,7,0.045,6.5,62.5
International,0,0,0,0
Iran,7,0.301,10.5,60.19
Iraq,2,0.489,5.6,92.59
Ireland,1,0.785,50.8,59.72
Israel,8,2.815,14.8,43.52
Italy,1,0.437,129.2,50.93
Jamaica,5,0.13,29.2,71.3
Japan,8,0.051,14.4,32.41
Jordan,7,0,0,56.48
Kazakhstan,2,0.491,8,80.56
Kenya,2,0.086,9.2,73.15
Kosovo,2,0,0,69.44
Kuwait,7,0.808,5.9,65.74
Kyrgyzstan,2,0,0,79.17
Laos,8,0,0,36.11
Latvia,4,0.354,277.4,47.22
Lebanon,7,0,0,61.11
Lesotho,2,0,0,71.3
Liberia,7,0,0,64.81
Libya,2,0.341,5.8,87.96
Liechtenstein,0,0,0,0
Lithuania,4,1.299,159.9,34.26
Luxembourg,1,8.807,120.8,35.19
Madagascar,7,0.026,3.4,67.59
Malawi,7,0.006,8,64.81
Malaysia,3,0.233,755.2,57.41
Maldives,6,2.152,8.5,0
Mali,7,0,0,47.22
Malta,6,4.26,51.1,0
Marshall Islands,0,0,0,0
Mauritania,8,0.047,13.3,29.63
Mauritius,0,0,0,16.67
Mexico,2,0.118,2,70.83
Moldova,7,0,0,57.41
Monaco,0,0,0,0
Mongolia,7,0,0,60.19
Montenegro,0,0,0,0
Morocco,5,0.599,19.7,70.37
Mozambique,5,0.057,22.8,75
Myanmar,3,0.017,1487.4,74.07
Namibia,7,0.468,9.6,52.31
Nepal,5,0.289,20.8,84.26
Netherlands,8,0,0,39.81
New Zealand,9,0.35,8177.2,22.22
Nicaragua,8,0,0,20.37
Niger,0,0,0,17.59
Nigeria,5,0.011,11.2,69.44
North Macedonia,6,0.366,11.7,0
Norway,4,2.49,155.1,40.74
Oman,2,0,0,89.81
Pakistan,8,0.093,27.5,47.69
Palestine,2,0,0,83.33
Panama,2,0.577,3,80.56
Papua New Guinea,2,0,0,80.56
Paraguay,2,0.255,6.3,78.7
Peru,2,0.223,0,81.48
Philippines,2,0.313,7.4,79.63
Poland,8,0.38,31.9,39.81
Portugal,1,1.282,76.6,66.2
Qatar,2,1.425,11.2,77.78
Romania,8,0.343,13.6,42.59
Russia,1,1.213,51.5,68.06
Rwanda,4,0.442,485.2,75.93
Saint Kitts and Nevis,0,0,0,0
Saint Lucia,0,0,0,0
Saint Vincent and the Grenadines,0,0,0,0
Samoa,0,0,0,0
San Marino,8,0,0,33.33
Sao Tome and Principe,0,0,0,0
Saudi Arabia,5,1.838,43.4,71.3
Senegal,8,0.084,11.4,32.41
Serbia,5,1.002,33.4,55.56
Seychelles,8,0,0,34.26
Sierra Leone,8,0,0,32.41
Singapore,1,0,53.3,50
Slovakia,1,0.266,56.6,35.19
Slovenia,1,0.509,67.7,50
Solomon Islands,8,0,0,36.11
Somalia,8,0,0,23.15
South Africa,2,0.285,4.5,80.56
South Korea,4,0.079,209.1,44.91
South Sudan,2,0,0,81.48
Spain,5,0,13.9,60.65
Sri Lanka,4,0.071,212.8,41.67
Sudan,2,0,0,69.91
Suriname,2,0,0,79.63
Sweden,5,0.801,26.5,59.26
Switzerland,8,0.7,35.4,43.06
Syria,7,0,0,65.74
Taiwan,4,0.01,447.6,23.15
Tajikistan,7,0,0,47.22
Tanzania,8,0,0,27.78
Thailand,3,0.051,921,52.78
Timor,8,0,0,29.63
Togo,1,0.045,51.9,45.37
Trinidad and Tobago,5,0.158,24,60.19
Tunisia,1,0.109,56.1,24.07
Turkey,1,0.738,49,48.15
Uganda,4,0.049,184.1,81.48
Ukraine,7,0.231,12.4,57.87
United Arab Emirates,4,5.961,239.9,43.52
United Kingdom,4,2.001,171.2,69.91
United States,7,2.301,0,67.13
Uruguay,4,0,194.5,26.85
Uzbekistan,2,0,0,73.15
Vanuatu,7,0,0,66.67
Vatican,0,0,0,0
Venezuela,2,0,0,86.11
Vietnam,3,0,624.9,75.46
Yemen,8,0,0,31.48
Zambia,7,0.025,4.3,50.93
Zimbabwe,5,0.189,14.6,80.56
