country,cluster,new_cases_per_million,new_deaths_per_million,icu_patients_per_million
Afghanistan,0,0,0,0
Albania,0,0,0,0
Algeria,0,0,0.091,0
Andorra,2,0,0,0
Angola,0,0,0,0
Antigua and Barbuda,0,0,0,0
Argentina,0,0,0.022,0
Armenia,0,0,0,0
Australia,0,0,0,0
Austria,1,0,0.222,0
Azerbaijan,0,0,0,0
Bahamas,0,0,0,0
Bahrain,0,0,0,0
Bangladesh,0,0,0.006,0
Barbados,0,0,0,0
Belarus,0,0,0,0
Belgium,1,119.417,2.589,25.022
Belize,0,0,0,0
Benin,0,0,0,0
Bhutan,0,0,0,0
Bolivia,0,0,0,0
Bosnia and Herzegovina,0,0,0.305,0
Botswana,0,0,0,0
Brazil,0,0,0.019,0
Brunei,0,0,0,0
Bulgaria,0,0,0,0
Burkina Faso,0,0,0.048,0
Burundi,0,0,0,0
Cambodia,0,0,0,0
Cameroon,0,0,0,0
Canada,0,0,0.185,0
Cape Verde,0,0,0,0
Central African Republic,0,0,0,0
Chad,0,0,0,0
Chile,0,0,0,0
China,0,0,0.004,0
Colombia,0,0,0,0
Comoros,0,0,0,0
Congo,0,0,0,0
Costa Rica,0,0,0.196,0
Cote d'Ivoire,0,0,0,0
Croatia,1,0,0,0
Cuba,0,0,0,0
Cyprus,1,0,0,0
Czechia,1,7.47,0,1.307
Democratic Republic of Congo,0,0,0.011,0
Denmark,1,35.565,0.691,7.251
Djibouti,0,0,0,0
Dominica,0,0,0,0
Dominican Republic,0,0,0,0
Ecuador,0,0,0.113,0
Egypt,0,0,0.02,0
El Salvador,0,0,0,0
Equatorial Guinea,0,0,0,0
Eritrea,0,0,0,0
Estonia,1,18.846,0,3.015
Eswatini,0,0,0,0
Ethiopia,0,0,0,0
Fiji,0,0,0,0
Finland,0,0,0.18,0
France,1,90.389,1.716,22.26
Gabon,0,0,0,0
Gambia,0,0,0,0
Georgia,0,0,0,0
Germany,1,0,0.203,0
Ghana,0,0,0.032,0
Greece,0,0,0.672,0
Grenada,0,0,0,0
Guatemala,0,0,0,0
Guinea,0,0,0,0
Guinea-Bissau,0,0,0,0
Guyana,0,0,0,0
Haiti,0,0,0,0
Honduras,0,0,0,0
Hungary,0,9.523,0.104,0
Iceland,2,35.165,2.93,2.93
India,0,0,-0.001,0
Indonesia,0,0,0.022,0
International,0,0,0,0
Iran,0,0,1.464,0
Iraq,0,0,0,0
Ireland,1,30.58,0,0
Israel,1,0,0,0
Italy,2,340.132,13.116,47.253
Jamaica,0,0,0,0
Japan,0,0,0.016,0
Jordan,0,0,0,0
Kazakhstan,0,0,0,0
Kenya,0,0,0,0
Kosovo,0,0,0,0
Kuwait,0,0,0,0
Kyrgyzstan,0,0,0,0
Laos,0,0,0,0
Latvia,0,0,0,0
Lebanon,0,0,0,0
Lesotho,0,0,0,0
Liberia,0,0,0,0
Libya,0,0,0,0
Liechtenstein,2,0,0,0
Lithuania,0,0,0.367,0
Luxembourg,2,99.045,6.39,9.585
Madagascar,0,0,0,0
Malawi,0,0,0,0
Malaysia,0,0,0.031,0
Maldives,0,0,0,0
Mali,0,0,0,0
Malta,1,22.648,0,0
Marshall Islands,0,0,0,0
Mauritania,0,0,0,0
Mauritius,0,0,0.786,0
Mexico,0,0,0,0
Moldova,0,0,0,0
Monaco,0,0,0,0
Mongolia,0,0,0,0
Montenegro,0,0,0,0
Morocco,0,0,0,0
Mozambique,0,0,0,0
Myanmar,0,0,0,0
Namibia,0,0,0,0
Nepal,0,0,0,0
Netherlands,1,0,1.751,25.445
New Zealand,0,0,0,0
Nicaragua,0,0,0,0
Niger,0,0,0,0
Nigeria,0,0,0,0
North Macedonia,0,0,0,0
Norway,1,27.3,0,0
Oman,0,0,0,0
Pakistan,0,0,0.009,0
Palestine,0,0,0,0
Panama,0,0,0,0
Papua New Guinea,0,0,0,0
Paraguay,0,0,0.14,0
Peru,0,0,0.061,0
Philippines,0,0,0.009,0
Poland,0,0,0,0
Portugal,1,15.299,0.588,3.432
Qatar,0,0,0,0
Romania,0,0,0,0.728
Russia,0,0,0,0
Rwanda,0,0,0,0
Saint Kitts and Nevis,0,0,0,0
Saint Lucia,0,0,0,0
Saint Vincent and the Grenadines,0,0,0,0
Samoa,0,0,0,0
San Marino,0,0,176.793,0
Sao Tome and Principe,0,0,0,0
Saudi Arabia,0,0,0,0
Senegal,0,0,0,0
Serbia,0,0,0,0
Seychelles,0,0,0,0
Sierra Leone,0,0,0,0
Singapore,0,0,0.342,0
Slovakia,0,0,0,0
Slovenia,1,24.532,0,3.848
Solomon Islands,0,0,0,0
Somalia,0,0,0,0
South Africa,0,0,0,0
South Korea,0,0,0.156,0
South Sudan,0,0,0,0
Spain,1,0,7.101,0
Sri Lanka,0,0,0,0
Sudan,0,0,0,0
Suriname,0,0,0,0
Sweden,0,0,1.089,0
Switzerland,2,0,2.426,0
Syria,0,0,0,0
Taiwan,0,0,0,0
Tajikistan,0,0,0,0
Tanzania,0,0,0,0
Thailand,0,0,0,0
Timor,0,0,0,0
Togo,0,0,0,0
Trinidad and Tobago,1,0,0,0
Tunisia,0,0,0,0
Turkey,0,0,0.059,0
Uganda,0,0,0,0
Ukraine,0,0,0,0
United Arab Emirates,0,0,0,0
United Kingdom,0,0,0.854,0
United States,1,4.508,0.299,0
Uruguay,0,0,0,0
Uzbekistan,0,0,0,0
Vanuatu,0,0,0,0
Vatican,0,0,0,0
Venezuela,0,0,0,0
Vietnam,0,0,0,0
Yemen,0,0,0,0
Zambia,0,0,0,0
Zimbabwe,0,0,0,0
