country,cluster,new_cases_per_million,new_deaths_per_million,icu_patients_per_million
Afghanistan,1,0,0,0
Albania,0,0,1.737,0
Algeria,1,0,0.228,0
Andorra,2,0,0,0
Angola,1,0,0.061,0
Antigua and Barbuda,1,0,0,0
Argentina,2,0,5.797,0
Armenia,0,0,1.35,0
Australia,1,0,0.431,0
Austria,1,14.212,0,3.109
Azerbaijan,1,0,0.197,0
Bahamas,1,0,0,0
Bahrain,2,0,2.938,0
Bangladesh,1,0,0.176,0
Barbados,1,0,0,0
Belarus,1,0,0.529,0
Belgium,0,18.551,0.173,4.487
Belize,0,0,5.03,0
Benin,1,0,0,0
Bhutan,1,0,0,0
Bolivia,0,0,4.712,0
Bosnia and Herzegovina,0,0,0.914,0
Botswana,0,0,0.85,0
Brazil,2,0,4.178,0
Brunei,1,0,0,0
Bulgaria,1,109.809,1.007,8.059
Burkina Faso,1,0,0,0
Burundi,1,0,0,0
Cambodia,1,0,0,0
Cameroon,1,0,0,0
Canada,1,0,0.026,0
Cape Verde,0,0,0,0
Central African Republic,1,0,0,0
Chad,1,0,0,0
Chile,0,0,3.766,0
China,1,0,0,0
Colombia,2,0,5.306,0
Comoros,1,0,0,0
Congo,1,0,0,0
Costa Rica,2,0,1.767,0
Cote d'Ivoire,1,0,0,0
Croatia,0,68.936,0.244,0
Cuba,1,0,0,0
Cyprus,1,0,0,0
Czechia,0,18.396,0.28,4.669
Democratic Republic of Congo,1,0,0,0
Denmark,1,3.108,0.173,0.518
Djibouti,1,0,0,0
Dominica,1,0,0,0
Dominican Republic,1,0,0,0
Ecuador,0,0,1.474,0
Egypt,1,0,0.156,0
El Salvador,1,0,0.771,0
Equatorial Guinea,1,0,0,0
Eritrea,1,0,0,0
Estonia,1,5.277,0,0
Eswatini,0,0,0,0
Ethiopia,1,0,0.209,0
Fiji,1,0,0,0
Finland,1,2.527,0,0.18
France,0,71.285,0.276,7.155
Gabon,1,0,0,0
Gambia,1,0,0,0
Georgia,1,0,0,0
Germany,1,0,0.06,0
Ghana,1,0,0.097,0
Greece,1,0,0.096,0
Grenada,1,0,0,0
Guatemala,1,0,1.172,0
Guinea,1,0,0,0
Guinea-Bissau,1,0,2.033,0
Guyana,1,0,0,0
Haiti,1,0,0.175,0
Honduras,0,0,3.029,0
Hong Kong,1,0,0,0
Hungary,0,12.422,0.104,0
Iceland,1,0,0,0
India,0,0,0.789,0
Indonesia,1,0,0.3,0
International,1,0,0,0
Iran,1,0,1.405,0
Iraq,0,0,2.088,0
Ireland,1,8.911,0,1.418
Israel,2,0,1.386,0
Italy,1,28.58,0.182,2.001
Jamaica,1,0,0.338,0
Japan,1,0,0.142,0
Jordan,1,0,0.098,0
Kazakhstan,1,0,0.213,0
Kenya,1,0,0.074,0
Kosovo,0,0,1.552,0
Kuwait,2,0,0.234,0
Kyrgyzstan,1,0,0.153,0
Laos,1,0,0,0
Latvia,1,3.181,0.53,0
Lebanon,0,0,0.586,0
Lesotho,1,0,0,0
Liberia,1,0,0,0
Libya,0,0,1.164,0
Liechtenstein,1,0,0,0
Lithuania,1,0,0,0
Luxembourg,0,15.975,0,0
Madagascar,1,0,0.036,0
Malawi,1,0,0,0
Malaysia,1,0,0,0
Maldives,0,0,0,0
Mali,1,0,0,0
Malta,0,0,0,0
Marshall Islands,1,0,0,0
Mauritania,1,0,0,0
Mauritius,1,0,0,0
Mexico,0,0,4.049,0
Moldova,0,0,2.727,0
Monaco,0,0,0,0
Mongolia,1,0,0,0
Montenegro,2,0,3.184,0
Morocco,0,0,1.057,0
Mozambique,1,0,0,0
Myanmar,1,0,0.018,0
Namibia,0,0,0.394,0
Nepal,0,0,0.48,0
Netherlands,0,0,0.117,2.801
New Zealand,1,0,0.415,0
Nicaragua,1,0,0,0
Niger,1,0,0,0
Nigeria,1,0,0.015,0
North Macedonia,0,0,1.44,0
Norway,1,2.951,0,0
Oman,1,0,0,0
Pakistan,1,0,0.023,0
Palestine,0,0,0.588,0
Panama,0,0,3.94,0
Papua New Guinea,1,0,0,0
Paraguay,0,0,3.505,0
Peru,2,0,10.221,0
Philippines,1,0,0.447,0
Poland,1,57.575,0.211,0
Portugal,1,33.246,0.392,3.923
Qatar,0,0,0,0
Romania,0,0,2.443,25.211
Russia,1,0,0.815,0
Rwanda,1,0,0,0
Saint Kitts and Nevis,1,0,0,0
Saint Lucia,1,0,0,0
Saint Vincent and the Grenadines,1,0,0,0
Samoa,1,0,0,0
San Marino,1,0,0,0
Sao Tome and Principe,1,0,0,0
Saudi Arabia,1,0,0.948,0
Senegal,1,0,0.119,0
Serbia,1,0,0.441,0
Seychelles,1,0,0,0
Sierra Leone,1,0,0,0
Singapore,1,0,0,0
Slovakia,1,12.089,0,0
Slovenia,1,11.544,0,1.443
Solomon Islands,1,0,0,0
Somalia,1,0,-0.063,0
South Africa,1,0,1.939,0
South Korea,1,0,0.039,0
South Sudan,1,0,0,0
Spain,2,158.101,3.935,20.875
Sri Lanka,1,0,0,0
Sudan,1,0,0,0
Suriname,0,0,3.409,0
Sweden,1,0,0.297,0
Switzerland,0,0,0,0
Syria,1,0,0.171,0
Taiwan,1,0,0,0
Tajikistan,1,0,0,0
Tanzania,1,0,0,0
Thailand,1,0,0,0
Timor,1,0,0,0
Togo,1,0,0,0
Trinidad and Tobago,1,0,1.429,0
Tunisia,1,0,0.254,0
Turkey,1,0,0.628,0
Uganda,1,0,0.044,0
Ukraine,0,0,1.212,0
United Arab Emirates,0,0,0,0
United Kingdom,1,11.667,0.147,1.016
United States,0,103.295,2.93,20.918
Uruguay,1,0,0.288,0
