country,cluster,reproduction_rate,positive_rate,stringency_index
Afghanistan,2,0,0,0
Albania,2,0,0,0
Algeria,2,0,0,0
Andorra,2,0,0,0
Angola,2,0,0,0
Antigua and Barbuda,2,0,0,0
Argentina,1,0,0,11.11
Armenia,2,0,0,0
Australia,1,0,0,11.11
Austria,2,0,0,0
Azerbaijan,2,0,0,2.78
Bahamas,2,0,0,0
Bahrain,1,0,0,11.11
Bangladesh,1,0,0,13.89
Barbados,1,0,0,11.11
Belarus,2,0,0,0
Belgium,1,0,0,5.56
Belize,2,0,0,0
Benin,2,0,0,0
Bhutan,1,0,0,13.89
Bolivia,0,0,0,62.04
Bosnia and Herzegovina,2,0,0,0
Botswana,1,0,0,13.89
Brazil,1,0,0,5.56
Brunei,0,0,0,19.44
Bulgaria,2,0,0,0
Burkina Faso,2,0,0,0
Burundi,2,0,0,0
Cambodia,2,0,0,0
Cameroon,2,0,0,0
Canada,2,0,0,2.78
Cape Verde,2,0,0,0
Central African Republic,2,0,0,0
Chad,2,0,0,0
Chile,2,0,0,0
China,0,0,2.92,69.91
Colombia,1,0,0,8.33
Comoros,2,0,0,0
Congo,2,0,0,0
Costa Rica,2,0,0,0
Cote d'Ivoire,2,0,0,0
Croatia,1,0,0,5.56
Cuba,1,0,0,11.11
Cyprus,2,0,0,0
Czechia,1,0,0,16.67
Democratic Republic of Congo,2,0,0,0
Denmark,2,0,0,0
Djibouti,2,0,0,0
Dominica,2,0,0,0
Dominican Republic,2,0,0,0
Ecuador,1,0,0,5.56
Egypt,2,0,0,0
El Salvador,1,0,0,11.11
Equatorial Guinea,2,0,0,0
Eritrea,2,0,0,0
Estonia,2,0,0,0
Eswatini,2,0,0,2.78
Ethiopia,2,0,0,2.78
Fiji,1,0,0,11.11
Finland,1,0,0,5.56
France,1,0,0,11.11
Gabon,1,0,0,5.56
Gambia,2,0,0,0
Georgia,0,0,0,19.44
Germany,1,0,0,5.56
Ghana,2,0,0,2.78
Greece,2,0,0,0
Grenada,2,0,0,0
Guatemala,1,0,0,8.33
Guinea,1,0,0,11.11
Guinea-Bissau,2,0,0,0
Guyana,2,0,0,2.78
Haiti,2,0,0,0
Honduras,2,0,0,0
Hungary,2,0,0,0
Iceland,1,0,0,16.67
India,1,0,0,10.19
Indonesia,1,0,0,13.89
International,2,0,0,0
Iran,2,0,0,0
Iraq,2,0,0,0
Ireland,2,0,0,0
Israel,2,0,0,2.78
Italy,1,0,0,8.33
Jamaica,2,0,0,0
Japan,2,0,0,2.78
Jordan,2,0,0,0
Kazakhstan,1,0,0,8.33
Kenya,2,0,0,2.78
Kosovo,2,0,0,0
Kuwait,1,0,0,5.56
Kyrgyzstan,1,0,0,11.11
Laos,2,0,0,0
Latvia,2,0,0,0
Lebanon,2,0,0,0
Lesotho,2,0,0,0
Liberia,1,0,0,5.56
Libya,2,0,0,0
Liechtenstein,2,0,0,0
Lithuania,2,0,0,0
Luxembourg,2,0,0,0
Madagascar,2,0,0,0
Malawi,2,0,0,0
Malaysia,0,0,0,19.44
Maldives,2,0,0,0
Mali,2,0,0,0
Malta,2,0,0,0
Marshall Islands,2,0,0,0
Mauritania,2,0,0,0
Mauritius,2,0,0,0
Mexico,2,0,0,0
Moldova,1,0,0,5.56
