country,cluster,reproduction_rate,positive_rate,stringency_index
Afghanistan,2,0,1.41,84.26
Albania,2,0,0.71,89.81
Algeria,1,0,1.23,76.85
Andorra,3,0,0.52,52.78
Angola,1,0,0,78.7
Antigua and Barbuda,4,0,0,0
Argentina,2,0.061,1.24,88.89
Armenia,4,0,1.37,0
Australia,1,0.001,0.73,69.44
Austria,1,0.008,0.59,64.81
Azerbaijan,2,0,1.21,87.96
Bahamas,4,0,0,0
Bahrain,1,0.024,1.29,75
Bangladesh,2,0.108,1.36,89.81
Barbados,2,0,0,88.89
Belarus,4,0.11,1.26,16.67
Belgium,2,0.027,0.7,81.48
Belize,1,0,0,76.85
Benin,1,0,0,70.83
Bhutan,2,0,0,83.33
Bolivia,2,0.281,1.46,84.26
Bosnia and Herzegovina,2,0,1.16,90.74
Botswana,2,0,0,86.11
Brazil,1,0,1.45,77.31
Brunei,3,0,0.04,58.33
Bulgaria,1,0.028,1.03,73.15
Burkina Faso,2,0,0.95,84.26
Burundi,4,0,0,13.89
Cambodia,3,0,0.04,57.41
Cameroon,3,0,1.25,63.89
Canada,1,0.066,1,72.69
Cape Verde,2,0,1.07,87.96
Central African Republic,1,0,0,68.52
Chad,2,0,0.96,88.89
Chile,1,0.148,1.49,73.15
China,3,0,0.34,56.94
Colombia,2,0,1.35,90.74
Comoros,4,0,0,0
Congo,0,0,0.81,97.22
Costa Rica,1,0,0.99,72.22
Cote d'Ivoire,1,0.099,1.18,80.56
Croatia,2,0.01,0.54,89.81
Cuba,2,0.02,0.81,83.33
Cyprus,0,0.003,0.65,94.44
Czechia,3,0.009,0.69,57.41
Democratic Republic of Congo,1,0,1.14,80.56
Denmark,1,0.009,0.89,68.52
Djibouti,0,0,0.79,94.44
Dominica,1,0,0,79.63
Dominican Republic,0,0.184,1.18,100
Ecuador,0,0,0.92,93.52
Egypt,2,0,1.32,84.26
El Salvador,0,0.019,1.2,94.44
Equatorial Guinea,4,0,0.54,0
Eritrea,0,0,0,93.52
Estonia,1,0.007,0.6,75
Eswatini,2,0,0.76,84.26
Ethiopia,1,0.001,1.14,80.56
Fiji,2,0,0,88.89
Finland,3,0.032,0.91,60.19
France,2,0,0.95,87.96
Gabon,1,0,1.16,79.63
Gambia,1,0,0,78.7
Georgia,0,0,0.79,96.3
Germany,1,0.039,0.66,75.46
Ghana,3,0.021,1.38,62.04
Greece,2,0.007,0.78,84.26
Grenada,4,0,0,0
Guatemala,0,0.134,1.33,96.3
Guinea,1,0,1.13,78.7
Guinea-Bissau,4,0,0.87,0
Guyana,2,0,0,87.04
Haiti,2,0,0,89.81
Honduras,0,0,1.39,100
Hungary,1,0.027,0.79,76.85
Iceland,3,0.002,0.19,53.7
India,0,0.035,1.42,96.3
Indonesia,1,0.089,1.11,74.54
International,4,0,0,0
Iran,3,0.093,0.9,53.7
Iraq,2,0.015,1.24,85.19
Ireland,2,0.039,0.71,90.74
Israel,1,0.011,0.38,80.56
Italy,0,0.033,0.68,93.52
Jamaica,2,0.051,0.81,87.04
Japan,3,0.056,0.65,47.22
Jordan,2,0,1,89.81
Kazakhstan,2,0.012,1.21,89.35
Kenya,2,0.019,1.4,88.89
Kosovo,0,0,0.85,92.59
Kuwait,2,0,1.54,88.89
Kyrgyzstan,2,0,1.11,88.43
Laos,0,0,0,96.3
Latvia,1,0.004,0.88,69.44
Lebanon,1,0,1.15,77.78
Lesotho,2,0,0,90.74
Liberia,2,0,0.95,87.96
Libya,0,0.003,0,100
Liechtenstein,4,0,0,0
Lithuania,1,0,0.73,77.78
Luxembourg,1,0.012,0.59,70.37
Madagascar,1,0,1.3,67.59
Malawi,3,0.022,0,60.19
Malaysia,1,0.008,0.91,73.15
Maldives,4,0.116,1.33,0
Mali,1,0,1.08,69.44
Malta,4,0.004,0.89,0
Marshall Islands,4,0,0,0
Mauritania,1,0.003,0,77.78
Mauritius,2,0,0.17,82.41
Mexico,2,0.321,1.38,82.41
Moldova,2,0,1.04,84.26
Monaco,2,0,0,85.19
Mongolia,1,0,0,74.07
Montenegro,4,0,0.2,0
Morocco,0,0.057,1.04,93.52
Mozambique,3,0.005,0,56.48
Myanmar,2,0.005,0.47,84.26
