country,cluster,reproduction_rate,positive_rate,stringency_index
Afghanistan,0,0,1.41,78.7
Albania,0,0,0.85,84.26
Algeria,0,0,1.04,86.57
Andorra,3,0,0.79,56.48
Angola,4,0,0,90.74
Antigua and Barbuda,1,0,0,0
Argentina,4,0.077,1.33,100
Armenia,1,0,1.08,0
Australia,2,0.014,0.58,73.15
Austria,0,0.062,0.66,81.48
Azerbaijan,4,0,1.4,88.89
Bahamas,1,0,0,0
Bahrain,2,0.013,1.36,75
Bangladesh,4,0.049,2.75,87.04
Barbados,4,0,0,88.89
Belarus,1,0.077,2.24,18.52
Belgium,0,0.212,1.25,81.48
Belize,2,0,0,75
Benin,2,0,0,70.83
Bhutan,0,0,0,83.33
Bolivia,0,0.138,1.35,84.26
Bosnia and Herzegovina,4,0,1.17,89.81
Botswana,0,0,0,86.11
Brazil,2,0,1.72,74.54
Brunei,3,0,0.15,52.78
Bulgaria,2,0,1.09,71.3
Burkina Faso,0,0,0.96,84.26
Burundi,1,0,0,13.89
Cambodia,2,0,0.12,68.52
Cameroon,2,0,1.28,68.52
Canada,2,0.092,1.44,72.69
Cape Verde,0,0,0,79.63
Central African Republic,2,0,0,68.52
Chad,3,0,0,33.33
Chile,2,0.096,1.47,73.15
China,3,0,0.96,56.94
Colombia,4,0,1.46,87.96
Comoros,1,0,0,0
Congo,4,0,0,97.22
Costa Rica,0,0,0.92,77.78
Cote d'Ivoire,0,0,1.29,80.56
Croatia,4,0.074,1.02,96.3
Cuba,2,0.036,1.49,70.37
Cyprus,4,0.031,1.02,92.59
Czechia,2,0.035,0.91,74.07
Democratic Republic of Congo,0,0,1.12,80.56
Denmark,2,0.067,1.13,72.22
Djibouti,4,0,1.49,94.44
Dominica,0,0,0,79.63
Dominican Republic,4,0.259,1.49,92.59
Ecuador,4,0,1.72,93.52
Egypt,0,0,1.45,84.26
El Salvador,4,0,0,88.89
Equatorial Guinea,1,0,0,0
Eritrea,4,0,0,93.52
Estonia,0,0.033,0.93,77.78
Eswatini,4,0,0,89.81
Ethiopia,0,0.016,0,80.56
Fiji,4,0.044,0,88.89
Finland,2,0.066,1.21,67.59
France,4,0,1.44,87.96
Gabon,2,0,0,66.67
Gambia,0,0,0,78.7
Georgia,4,0,0.98,100
Germany,0,0,0.96,76.85
Ghana,0,0.025,1.42,86.11
Greece,0,0.028,0.94,84.26
Grenada,1,0,0,0
Guatemala,4,0.095,0,93.52
Guinea,0,0,1.14,78.7
Guinea-Bissau,1,0,0,0
Guyana,4,0,0,87.04
Haiti,4,0,0,90.74
Honduras,4,0,1.25,100
Hungary,0,0.035,1.58,76.85
Iceland,3,0.028,0.63,53.7
India,4,0.043,1.83,100
Indonesia,3,0.156,1.5,60.65
International,1,0,0,0
Iran,3,0,0.76,59.26
Iraq,4,0,0.99,96.3
Ireland,4,0.115,1.56,90.74
Israel,4,0.06,0.94,94.44
Italy,4,0.104,0.91,91.67
Jamaica,0,0.035,0,78.7
Japan,3,0.137,1.69,45.37
Jordan,4,0,0.7,100
Kazakhstan,4,0.014,1.45,92.13
Kenya,4,0.023,0.81,88.89
Kosovo,4,0,1.24,92.59
Kuwait,4,0,1.69,93.52
Kyrgyzstan,4,0,1.25,92.13
Laos,4,0,0,96.3
Latvia,2,0.015,0.93,69.44
Lebanon,0,0,1,85.19
Lesotho,4,0,0,90.74
Liberia,0,0,0,81.48
Libya,4,0.055,0,88.89
Liechtenstein,1,0,0,0
Lithuania,0,0.019,0.99,81.48
Luxembourg,0,0.097,0.83,79.63
Madagascar,4,0,0,95.37
Malawi,3,0.036,0,56.48
Malaysia,2,0.043,0.99,73.15
Maldives,1,0,0,0
Mali,2,0,0,72.22
Malta,1,0.025,1.24,0
Marshall Islands,1,0,0,0
Mauritania,0,0.004,0,77.78
Mauritius,0,0,0.59,82.41
Mexico,0,0.166,1.66,82.41
Moldova,4,0,1.48,87.04
Monaco,0,0,0,85.19
Mongolia,2,0,0,65.74
Montenegro,1,0,0.58,0
Morocco,4,0.241,1.4,93.52
Mozambique,3,0.038,0,56.48
Myanmar,0,0,0,77.78
Namibia,2,0.026,0,66.67
Nepal,4,0.002,0,96.3
Netherlands,0,0,1.15,79.63
New Zealand,4,0.018,0.82,96.3
