country,cluster,reproduction_rate,positive_rate,stringency_index
Afghanistan,1,0,0.89,71.3
Albania,2,0,1.1,57.41
Algeria,4,0,0.91,85.19
Andorra,2,0,1.31,45.37
Angola,4,0,1.12,79.17
Antigua and Barbuda,3,0,0,0
Argentina,4,0.387,1.11,87.96
Armenia,3,0,0.87,0
Australia,4,0.005,0.78,79.17
Austria,0,0.019,1.46,35.19
Azerbaijan,4,0,0.67,85.19
Bahamas,3,0,1.34,0
Bahrain,1,0.04,1.01,69.44
Bangladesh,4,0.213,1.03,80.09
Barbados,2,0,0.75,48.15
Belarus,0,0.015,0.98,16.67
Belgium,2,0.033,1.1,58.33
Belize,1,0,1.19,72.69
Benin,2,0,0.94,41.67
Bhutan,4,0,0.7,97.22
Bolivia,4,0.485,0.95,84.26
Bosnia and Herzegovina,1,0,1.16,59.26
Botswana,2,0,0.79,47.22
Brazil,1,0,0.99,72.69
Brunei,0,0,0,37.04
Bulgaria,0,0.034,0.91,38.89
Burkina Faso,2,0,1,48.15
Burundi,3,0,0.7,11.11
Cambodia,2,0,0.3,47.22
Cameroon,1,0,1,60.19
Canada,1,0.008,1.02,64.35
Cape Verde,1,0,1.08,65.28
Central African Republic,2,0,0.6,54.63
Chad,1,0,0.93,64.81
Chile,4,0.076,0.95,81.94
China,4,0,0.7,78.24
Colombia,4,0,1.06,87.04
Comoros,3,0,0.66,0
Congo,1,0,0.61,67.59
Costa Rica,1,0,1.14,72.22
Cote d'Ivoire,0,0.063,0.89,31.94
Croatia,0,0.095,1.75,35.19
Cuba,4,0.013,1.25,82.41
Cyprus,2,0.004,1.13,47.22
Czechia,0,0.035,1.12,36.11
Democratic Republic of Congo,2,0.097,1.05,51.85
Denmark,2,0.005,1.27,50.93
Djibouti,2,0,0.47,50.93
Dominica,0,0,0,36.11
Dominican Republic,4,0.248,0.88,78.7
Ecuador,4,0,1.03,76.39
Egypt,1,0,0.7,62.96
El Salvador,4,0.16,1.04,89.81
Equatorial Guinea,3,0,0.35,0
Eritrea,4,0,0.25,89.81
Estonia,0,0.004,1.17,23.15
Eswatini,4,0,1,80.56
Ethiopia,4,0.065,1.47,80.56
Fiji,2,0.004,0,54.63
Finland,0,0.002,1.25,32.41
France,2,0.026,1.3,48.15
Gabon,1,0,1.04,66.67
Gambia,4,0,1.26,77.78
Georgia,2,0,1.31,57.41
Germany,2,0,1.23,56.94
Ghana,2,0.17,0.98,52.78
Greece,2,0.018,1.35,57.41
Grenada,3,0,0,0
Guatemala,4,0.27,1.02,87.04
Guinea,1,0,1.09,70.83
Guinea-Bissau,3,0,0.65,0
Guyana,1,0,1.3,73.15
Haiti,0,0,0.96,25
Honduras,4,0,1.04,96.3
Hungary,2,0.013,1.35,49.07
Iceland,2,0.008,1.18,46.3
India,4,0.089,1.1,79.63
Indonesia,1,0.158,1.06,59.72
International,3,0,0,0
Iran,1,0.093,1.01,60.19
Iraq,4,0.179,1.17,92.59
Ireland,1,0.013,1.36,59.72
Israel,2,0.066,0.96,43.52
