country,cluster,reproduction_rate,positive_rate,stringency_index
Afghanistan,0,0,0,59.26
Albania,4,0,1.21,84.26
Algeria,0,0,1.63,75
Andorra,1,0,0.99,48.15
Angola,1,0,0,33.33
Antigua and Barbuda,3,0,0,0
Argentina,2,0.157,1.73,100
Armenia,3,0,1.39,0
Australia,0,0,1.95,68.52
Austria,4,0.193,1.81,81.48
Azerbaijan,0,0,0,68.52
Bahamas,3,0,0,0
Bahrain,0,0.013,1.31,69.44
Bangladesh,4,0.051,0,82.41
Barbados,1,0,0,50
Belarus,3,0.005,0,8.33
Belgium,4,0.158,2.07,81.48
Belize,1,0,0,54.63
Benin,3,0,0,27.78
Bhutan,1,0,0,38.89
Bolivia,4,0.065,0,84.26
Bosnia and Herzegovina,2,0,1.17,89.81
Botswana,0,0,0,61.11
Brazil,0,0,2.18,71.76
Brunei,1,0,0.25,52.78
Bulgaria,0,0,1.16,73.15
Burkina Faso,4,0,0.96,84.26
Burundi,3,0,0,13.89
Cambodia,1,0,0,46.3
Cameroon,1,0,0,57.41
Canada,0,0.028,2.32,72.69
Cape Verde,1,0,0,50.93
Central African Republic,3,0,0,11.11
Chad,3,0,0,27.78
Chile,0,0,2.14,73.15
China,4,0,0.87,79.17
Colombia,4,0,1.82,87.96
Comoros,3,0,0,0
Congo,3,0,0,16.67
Costa Rica,0,0,1.08,71.3
Cote d'Ivoire,4,0,0,80.56
Croatia,2,0.148,1.85,96.3
Cuba,0,0,0,66.67
Cyprus,2,0,1.12,92.59
Czechia,4,0.068,1.86,82.41
Democratic Republic of Congo,4,0,0,77.78
Denmark,0,0.096,1.36,72.22
Djibouti,2,0,0,94.44
Dominica,3,0,0,25
Dominican Republic,2,0.273,2.1,92.59
Ecuador,2,0,2.25,93.52
Egypt,4,0,1.48,84.26
El Salvador,4,0,0,88.89
Equatorial Guinea,3,0,0,0
Eritrea,1,0,0,56.48
Estonia,0,0.032,1.45,61.11
Eswatini,1,0,0,55.56
Ethiopia,1,0.017,0,51.85
Fiji,4,0.038,0,81.48
Finland,0,0.058,1.44,64.81
France,4,0,1.92,87.96
Gabon,0,0,0,66.67
Gambia,1,0,0,56.48
Georgia,4,0,0,88.89
Germany,4,0,1.89,76.85
Ghana,1,0.075,0,52.78
Greece,4,0.09,1.26,84.26
Grenada,3,0,0,0
Guatemala,2,0.046,0,93.52
Guinea,3,0,0,25
Guinea-Bissau,3,0,0,0
Guyana,1,0,0,41.67
Haiti,4,0,0,82.41
Honduras,2,0,0,100
Hungary,0,0.034,1.65,67.59
Iceland,1,0.103,1.45,53.7
India,2,0.042,2.03,100
Indonesia,1,0.288,1.78,48.15
International,3,0,0,0
Iran,1,0,1.78,57.41
Iraq,2,0,1.67,94.44
Ireland,1,0.117,2.03,48.15
Israel,4,0.087,1.93,81.48
Italy,2,0.243,1.31,91.67
Jamaica,0,0,0,75
Japan,1,0.059,1.74,40.74
Jordan,2,0,1.08,100
Kazakhstan,4,0.005,0,80.09
Kenya,0,0.062,0,68.52
Kosovo,2,0,0,92.59
Kuwait,4,0,0.95,81.48
Kyrgyzstan,2,0,0,92.13
Laos,3,0,0,25.93
Latvia,0,0.022,1.11,63.89
Lebanon,4,0,1.1,85.19
Lesotho,0,0,0,75.93
Liberia,4,0,0,79.63
Libya,2,0,0,90.74
Liechtenstein,3,0,0,0
Lithuania,4,0,1.36,81.48
Luxembourg,4,0.216,1.81,79.63
Madagascar,2,0,0,91.67
Malawi,1,0,0,52.78
Malaysia,0,0.126,1.53,73.15
Maldives,3,0,0,0
Mali,0,0,0,72.22
Malta,3,0.039,0.76,0
Marshall Islands,3,0,0,0
Mauritania,0,0,0,62.96
Mauritius,0,0,0,71.3
Mexico,1,0.056,1.86,52.78
Moldova,4,0,1.6,87.04
Monaco,4,0,0,85.19
Mongolia,0,0,0,62.96
Montenegro,3,0,0,0
Morocco,2,0.259,1.82,93.52
Mozambique,1,0,0,47.22
Myanmar,1,0,0,47.22
Namibia,1,0,0,52.78
Nepal,2,0.011,0,96.3
Netherlands,0,0,1.89,74.07
New Zealand,2,0.016,2.1,90.74
Nicaragua,3,0,0,15.74
Niger,1,0,0,52.78
Nigeria,1,0,0,48.61
North Macedonia,3,0,1.28,0
Norway,4,0.061,1.44,79.63
Oman,4,0,0,81.48
Pakistan,2,0.174,1.8,93.52
Palestine,2,0,0,96.3
Panama,0,0.128,1.99,75.93
Papua New Guinea,0,0,0,74.07
Paraguay,2,0.063,0,93.52
Peru,2,0,1.89,94.44
Philippines,2,0,2.09,100
