country,cluster,reproduction_rate,positive_rate,stringency_index
Afghanistan,0,0,0,41.67
Albania,4,0,0,84.26
Algeria,3,0,1.76,75
Andorra,0,0,0.99,31.48
Angola,1,0,0,11.11
Antigua and Barbuda,1,0,0,0
Argentina,4,0.169,1.79,100
Armenia,1,0,1.41,0
Australia,2,0,2.17,52.78
Austria,3,0.231,2.14,81.48
Azerbaijan,3,0,0,68.52
Bahamas,1,0,0,0
Bahrain,3,0.012,1.3,69.44
Bangladesh,3,0.067,0,81.48
Barbados,2,0,0,50
Belarus,1,0.007,0,8.33
Belgium,3,0.145,2.14,81.48
Belize,2,0,0,54.63
Benin,0,0,0,27.78
Bhutan,0,0,0,38.89
Bolivia,4,0.069,0,84.26
Bosnia and Herzegovina,4,0,1.17,89.81
Botswana,2,0,0,58.33
Brazil,3,0,2.29,71.76
Brunei,2,0,0,50
Bulgaria,3,0,1.16,73.15
Burkina Faso,4,0,0,84.26
Burundi,1,0,0,13.89
Cambodia,2,0,0,46.3
Cameroon,2,0,0,57.41
Canada,3,0.024,2.46,72.69
Cape Verde,2,0,0,50.93
Central African Republic,1,0,0,11.11
Chad,0,0,0,27.78
Chile,2,0,2.24,51.85
China,3,0,0.8,79.17
Colombia,2,0,1.86,53.7
Comoros,1,0,0,0
Congo,0,0,0,16.67
Costa Rica,3,0,1.08,71.3
Cote d'Ivoire,2,0,0,63.89
Croatia,4,0.136,2.15,96.3
Cuba,0,0,0,41.67
Cyprus,2,0,0,62.96
Czechia,3,0.07,1.9,82.41
Democratic Republic of Congo,2,0,0,58.33
Denmark,3,0.086,1.37,72.22
Djibouti,4,0,0,94.44
Dominica,0,0,0,25
Dominican Republic,4,0,2.2,92.59
Ecuador,4,0,2.53,93.52
Egypt,0,0,1.47,40.74
El Salvador,4,0,0,88.89
Equatorial Guinea,1,0,0,0
Eritrea,2,0,0,53.7
Estonia,2,0.051,1.38,50
Eswatini,2,0,0,55.56
Ethiopia,0,0.018,0,40.74
Fiji,3,0.033,0,81.48
Finland,2,0.052,1.48,64.81
France,4,0,2,87.96
Gabon,3,0,0,66.67
Gambia,2,0,0,56.48
Georgia,4,0,0,88.89
Germany,3,0,2.04,76.85
Ghana,2,0,0,52.78
Greece,4,0.084,1.29,84.26
Grenada,1,0,0,0
Guatemala,4,0.069,0,93.52
Guinea,0,0,0,25
Guinea-Bissau,1,0,0,0
Guyana,0,0,0,41.67
Haiti,3,0,0,82.41
Honduras,4,0,0,100
Hungary,3,0.032,1.7,67.59
Iceland,2,0.067,1.53,53.7
India,4,0.037,2.04,86.57
Indonesia,2,0.355,1.84,48.15
International,1,0,0,0
Iran,2,0,1.35,57.41
Iraq,4,0,1.6,94.44
Ireland,2,0,2.16,48.15
Israel,3,0.058,2.21,81.48
Italy,4,0.261,1.43,91.67
Jamaica,3,0,0,74.07
Japan,0,0.038,1.45,40.74
Jordan,4,0,1.09,100
Kazakhstan,3,0.007,0,80.09
Kenya,2,0.041,0,64.81
Kosovo,4,0,0,87.96
Kuwait,3,0,0.78,81.48
Kyrgyzstan,3,0,0,69.44
Laos,0,0,0,25.93
Latvia,2,0.024,1.12,60.19
Lebanon,4,0,1.13,85.19
Lesotho,3,0,0,75.93
Liberia,3,0,0,74.07
Libya,3,0,0,77.78
Liechtenstein,1,0,0,0
Lithuania,3,0,1.37,81.48
Luxembourg,3,0.162,1.99,79.63
Madagascar,4,0,0,91.67
Malawi,2,0,0,52.78
Malaysia,3,0.138,1.65,73.15
Maldives,1,0,0,0
Mali,0,0,0,22.22
Malta,1,0.04,0,0
Marshall Islands,1,0,0,0
Mauritania,2,0,0,62.96
Mauritius,3,0,0,71.3
Mexico,0,0.056,1.87,19.44
Moldova,3,0,0,65.74
Monaco,4,0,0,85.19
Mongolia,2,0,0,60.19
Montenegro,1,0,0,0
Morocco,4,0.192,1.81,90.74
Mozambique,2,0,0,47.22
Myanmar,0,0,0,43.52
Namibia,2,0,0,50
Nepal,3,0.008,0,83.33
Netherlands,3,0,2,74.07
New Zealand,3,0.01,2.01,79.63
Nicaragua,1,0,0,15.74
Niger,2,0,0,52.78
Nigeria,2,0,0,48.61
North Macedonia,1,0,1.26,0
Norway,2,0.04,1.53,62.96
Oman,3,0,0,81.48
Pakistan,4,0.156,1.88,85.19
Palestine,4,0,0,96.3
Panama,3,0.122,2.05,70.37
Papua New Guinea,0,0,0,33.33
Paraguay,4,0.043,0,90.74
Peru,4,0,1.89,94.44
Philippines,4,0,2.11,100
Poland,2,0,2.11,57.41
Portugal,3,0.09,2.55,82.41
Qatar,3,0.021,0.62,80.56
Romania,3,0.056,2.2,75
Russia,3,0.005,2.27,69.91
Rwanda,4,0,0,90.74
Saint Kitts and Nevis,1,0,0,0
Saint Lucia,1,0,0,0
Saint Vincent and the Grenadines,1,0,0,0
Samoa,1,0,0,0
San Marino,3,0,0.98,83.33
Sao Tome and Principe,1,0,0,0
Saudi Arabia,4,0.012,1.97,87.04
Senegal,3,0.171,0,66.67
Serbia,4,0.385,2.02,100
Seychelles,0,0,0,41.67
Sierra Leone,0,0,0,36.11
Singapore,0,0,1.7,36.11
Slovakia,3,0.052,1.18,75
Slovenia,3,0.025,1.24,78.7
Solomon Islands,0,0,0,42.59
Somalia,2,0,0,52.78
