country,cluster,reproduction_rate,positive_rate,stringency_index
Afghanistan,3,0,1.28,84.26
Albania,3,0,1.08,83.33
Algeria,4,0,1.04,76.85
Andorra,2,0,0.47,50
Angola,3,0,0,81.48
Antigua and Barbuda,1,0,0,0
Argentina,0,0.11,1.41,90.74
Armenia,1,0,1.4,0
Australia,4,0,0.79,67.13
Austria,2,0.008,0.83,59.26
Azerbaijan,3,0,1.2,77.78
Bahamas,1,0,0,0
Bahrain,4,0.039,1.21,75
Bangladesh,0,0.16,1.35,93.52
Barbados,3,0,0,81.48
Belarus,1,0.068,1.03,16.67
Belgium,4,0.02,0.73,75
Belize,3,0,0,85.19
Benin,2,0,0.97,57.41
Bhutan,3,0,0,83.33
Bolivia,3,0.378,1.38,84.26
Bosnia and Herzegovina,4,0,1.16,71.3
Botswana,2,0,0,61.11
Brazil,3,0,1.33,81.02
Brunei,2,0,0.01,52.78
Bulgaria,2,0.028,0.9,56.48
Burkina Faso,2,0,0.94,60.19
Burundi,1,0,0,13.89
Cambodia,2,0,0.04,57.41
Cameroon,4,0,1.21,63.89
Canada,4,0.047,0.87,70.83
Cape Verde,3,0,1.08,79.17
Central African Republic,4,0,0.96,75.93
Chad,4,0,0.88,74.07
Chile,3,0.258,1.42,78.24
China,3,0,1.01,81.94
Colombia,3,0,1.29,87.04
Comoros,1,0,0,0
Congo,3,0,0.82,82.41
Costa Rica,4,0,1.27,72.22
Cote d'Ivoire,4,0.058,1.18,64.81
Croatia,4,0.003,0.39,70.37
Cuba,0,0.006,0.77,100
Cyprus,4,0.001,0.83,76.85
Czechia,2,0.009,1.01,57.41
Democratic Republic of Congo,3,0,1.13,80.56
Denmark,2,0.005,0.82,60.19
Djibouti,2,0,1.73,59.26
Dominica,4,0,0,72.22
Dominican Republic,3,0.173,1.08,87.04
Ecuador,3,0,0.94,86.11
Egypt,3,0,1.35,84.26
El Salvador,0,0.031,1.18,100
Equatorial Guinea,1,0,0.58,0
Eritrea,0,0,0,93.52
Estonia,2,0.005,0.96,50
Eswatini,3,0,1.04,84.26
Ethiopia,3,0.006,2.04,80.56
Fiji,3,0,0,78.7
Finland,2,0.014,0.75,53.7
France,4,0.019,1.04,76.85
Gabon,3,0,1.13,80.56
Gambia,3,0,0,77.78
Georgia,0,0,0.67,96.3
Germany,2,0,0.76,59.72
Ghana,2,0.041,1.26,62.04
Greece,4,0.002,0.88,68.52
Grenada,1,0,0,0
Guatemala,0,0.206,1.37,96.3
Guinea,3,0,1.11,78.7
Guinea-Bissau,1,0,0.81,0
Guyana,3,0,0.56,87.04
Haiti,0,0,1.42,89.81
Honduras,0,0,1.31,100
Hungary,4,0.009,0.83,66.67
Iceland,2,0,0.62,50
India,3,0.057,1.31,79.17
Indonesia,4,0.116,1.2,71.76
International,1,0,0,0
Iran,2,0.143,1.16,45.37
Iraq,3,0.024,1.54,82.41
Ireland,3,0.016,0.56,83.33
Israel,4,0.003,0.68,75
Italy,4,0.011,0.68,63.89
Jamaica,3,0.021,0.89,87.04
Japan,2,0.008,0.53,40.74
Jordan,3,0,0.99,77.78
Kazakhstan,3,0.017,1.3,83.8
Kenya,0,0.024,1.43,88.89
Kosovo,3,0,1.02,87.04
Kuwait,0,0.232,1.11,100
Kyrgyzstan,3,0,1.21,84.72
Laos,2,0,0,56.48
Latvia,2,0.005,0.86,61.11
Lebanon,3,0,1.22,77.78
Lesotho,2,0,0,62.04
Liberia,3,0,0.99,87.96
Libya,0,0.006,0,100
Liechtenstein,1,0,0,0
Lithuania,4,0.002,0.9,71.3
Luxembourg,2,0.009,0.72,56.48
Madagascar,4,0.114,1.62,70.37
Malawi,2,0.023,0,60.19
Malaysia,4,0.004,1.14,69.44
Maldives,1,0.07,1.1,0
Mali,2,0,1.07,56.48
Malta,1,0.007,0.93,0
Marshall Islands,1,0,0,0
Mauritania,3,0.083,1.37,77.78
Mauritius,3,0,0.06,78.7
Mexico,3,0.36,1.26,82.41
Moldova,3,0,1.09,80.56
Monaco,4,0,0,68.52
Mongolia,4,0,0.43,71.3
Montenegro,1,0,0,0
Morocco,0,0.016,0.8,93.52
Mozambique,2,0.021,1.11,56.48
Myanmar,3,0.004,0.73,80.56
Namibia,4,0.005,0,66.67
Nepal,0,0.013,1.78,92.59
Netherlands,4,0,0.81,68.52
New Zealand,2,0,0.33,39.81
Nicaragua,1,0,0.24,18.52
Niger,2,0,0.75,33.33
Nigeria,3,0.179,1.19,84.26
North Macedonia,1,0.052,1.2,0
Norway,2,0.006,0.75,58.33
Oman,3,0,1.28,86.11
Pakistan,3,0.134,1.24,82.41
Palestine,0,0,0.88,96.3
Panama,0,0.143,1.19,89.81
Papua New Guinea,2,0,0,56.02
Paraguay,0,0.02,0.99,94.44
Peru,0,0,1.22,92.59
Philippines,0,0.026,1.14,96.3
Poland,3,0.019,1.06,83.33
Portugal,4,0.016,0.98,71.3
Qatar,3,0.341,1.21,83.33
Romania,4,0.022,0.84,75
Russia,3,0.036,0.95,78.24
Rwanda,4,0.003,1.16,73.15
Saint Kitts and Nevis,1,0,0,0
Saint Lucia,1,0,0,0
Saint Vincent and the Grenadines,1,0,0,0
Samoa,1,0,0,0
San Marino,4,0,0.65,66.67
Sao Tome and Principe,1,0,0.41,0
Saudi Arabia,0,0.136,1.13,89.81
Senegal,4,0.081,1.02,72.22
Serbia,2,0.014,0.79,49.07
Seychelles,2,0,0,59.26
Sierra Leone,4,0,0.99,70.37
Singapore,3,0.086,0.89,81.48
Slovakia,4,0.001,0.69,73.15
Slovenia,2,0.001,0.55,44.91
Solomon Islands,4,0,0,69.44
Somalia,2,0,0.85,60.19
South Africa,3,0.054,1.33,84.26
South Korea,2,0.002,1.14,39.81
South Sudan,4,0,0.86,73.15
Spain,4,0.015,0.81,75.46
Sri Lanka,3,0.015,1.21,79.63
Sudan,3,0,1.24,87.04
Suriname,4,0,0,74.07
Sweden,4,0,1.11,64.81
Switzerland,2,0.007,0.59,58.33
Syria,3,0,0,87.04
Taiwan,1,0.001,0.2,25.93
Tajikistan,2,0,1.32,44.44
Tanzania,2,0,0.05,38.89
Thailand,4,0,0.78,75
Timor,4,0,0,66.67
Togo,4,0.032,1.02,73.15
Trinidad and Tobago,3,0,0.01,87.04
Tunisia,3,0.002,0.65,83.33
Turkey,4,0.037,0.72,75.93
Uganda,3,0,1.24,86.11
Ukraine,3,0.051,0.97,83.33
United Arab Emirates,4,0.021,1.1,72.22
United Kingdom,4,0.03,0.74,71.3
United States,4,0,0.95,72.69
Uruguay,2,0.005,0.98,61.11
Uzbekistan,3,0,1.16,86.11
Vanuatu,4,0,0,66.67
Vatican,1,0,0,0
Venezuela,3,0,1.79,85.19
Vietnam,4,0,0.32,69.44
Yemen,2,0,1.06,56.48
Zambia,2,0.063,0.9,43.52
Zimbabwe,3,0.002,0,87.96
