country,cluster,reproduction_rate,positive_rate,stringency_index
Afghanistan,4,0,1.12,84.26
Albania,0,0,1.17,71.3
Algeria,0,0,0.75,76.85
Andorra,1,0,0.43,42.59
Angola,0,0,0,77.78
Antigua and Barbuda,2,0,0,0
Argentina,4,0.168,1.31,90.74
Armenia,2,0,1.27,0
Australia,3,0,0.88,62.04
Austria,1,0.004,0.95,47.22
Azerbaijan,4,0,1.41,85.19
Bahamas,2,0,0.06,0
Bahrain,0,0.068,1.17,75
Bangladesh,3,0.209,1.27,62.96
Barbados,0,0,0,78.7
Belarus,2,0.07,0.95,16.67
Belgium,0,0.012,0.72,75
Belize,0,0,0,75.93
Benin,1,0,0.97,41.67
Bhutan,4,0,0,83.33
Bolivia,4,0.497,1.28,84.26
Bosnia and Herzegovina,3,0,1.18,54.63
Botswana,3,0,0,57.41
Brazil,0,0,1.22,77.31
Brunei,3,0,0,49.07
Bulgaria,1,0.013,1.3,44.44
Burkina Faso,1,0,0.94,45.37
Burundi,2,0,0,13.89
Cambodia,1,0,0.05,40.74
Cameroon,3,0,1.16,60.19
Canada,0,0.026,0.78,70.83
Cape Verde,0,0,1.1,79.17
Central African Republic,0,0,1.01,75.93
Chad,0,0,0.78,74.07
Chile,0,0.347,1.18,78.24
China,0,0,1.27,78.24
Colombia,4,0,1.27,87.04
Comoros,2,0,0.71,0
Congo,0,0,0.78,73.15
Costa Rica,0,0,1.47,72.22
Cote d'Ivoire,3,0.194,1.24,64.81
Croatia,3,0.001,0.35,50.93
Cuba,4,0.01,1.05,100
Cyprus,0,0.001,0.97,76.85
Czechia,1,0.01,1.02,41.67
Democratic Republic of Congo,4,0,1.11,80.56
Denmark,3,0.004,0.87,57.41
Djibouti,3,0,0.95,59.26
Dominica,0,0,0,72.22
Dominican Republic,4,0.17,1.1,87.04
Ecuador,4,0,1.1,83.33
Egypt,4,0,1.25,84.26
El Salvador,4,0.035,1.16,96.3
Equatorial Guinea,2,0,0.38,0
Eritrea,4,0,0,93.52
Estonia,1,0.005,1.08,41.67
Eswatini,4,0,1.28,84.26
Ethiopia,4,0.028,1.58,80.56
Fiji,0,0,0,78.7
Finland,1,0.01,0.7,44.44
France,0,0.015,1.1,72.22
Gabon,4,0,1.11,80.56
Gambia,0,0,0,74.07
Georgia,0,0,0.79,69.44
Germany,3,0,0.83,59.72
Ghana,3,0.091,1.23,56.48
Greece,3,0.002,1.19,54.63
Grenada,2,0,0,0
Guatemala,4,0.381,1.29,96.3
Guinea,0,0,1.1,78.7
Guinea-Bissau,2,0,0.8,0
Guyana,4,0,0.59,87.04
Haiti,4,0,1.26,80.56
Honduras,4,0,1.26,100
Hungary,3,0.006,0.73,61.11
Iceland,1,0.001,0.39,39.81
India,0,0.07,1.24,75.46
Indonesia,0,0.085,1.14,71.76
International,2,0,0,0
Iran,1,0.143,1.3,44.44
Iraq,4,0.055,1.9,92.59
Ireland,4,0.014,0.52,83.33
Israel,0,0.012,1.71,75
Italy,1,0.006,0.67,44.44
Jamaica,0,0.01,0.91,76.85
Japan,1,0.013,0.93,28.7
Jordan,0,0,1.23,77.78
Kazakhstan,4,0.016,1.07,81.02
Kenya,4,0.041,1.32,88.89
Kosovo,0,0,1.4,73.15
Kuwait,4,0.245,0.86,84.26
Kyrgyzstan,0,0,1.2,76.39
Laos,1,0,0,39.81
Latvia,3,0.002,0.83,61.11
Lebanon,0,0,1.14,74.07
Lesotho,3,0,0,62.04
Liberia,4,0,1.03,87.04
Libya,4,0.029,1.22,96.3
Liechtenstein,2,0,0,0
Lithuania,3,0.001,0.87,56.48
Luxembourg,1,0.002,0.88,47.22
Madagascar,0,0.109,1.26,70.37
Malawi,3,0.102,1.26,60.19
Malaysia,0,0.012,1.03,75
Maldives,2,0.066,0.97,0
Mali,3,0,1.06,52.78
Malta,2,0.001,0.68,0
Marshall Islands,2,0,0,0
Mauritania,0,0.125,1.46,77.78
Mauritius,3,0,0.05,65.74
Mexico,0,0.409,1.19,72.69
Moldova,4,0,1.18,80.56
Monaco,2,0,0,0
Mongolia,0,0,0.57,71.3
Montenegro,2,0,0.02,0
Morocco,4,0.004,1.03,93.52
Mozambique,3,0.052,1.13,62.04
Myanmar,4,0.003,0.75,80.56
Namibia,3,0.004,0,62.96
Nepal,4,0.069,1.68,92.59
Netherlands,3,0,0.96,62.96
New Zealand,1,0,0.13,37.04
Nicaragua,2,0,0.23,18.52
Niger,1,0,0.7,25.93
Nigeria,4,0.122,1.17,84.26
North Macedonia,2,0.088,1.7,0
Norway,1,0.006,0.98,43.52
Oman,4,0,1.23,86.11
Pakistan,0,0.235,1.32,69.44
Palestine,4,0,1.19,80.56
Panama,4,0.314,1.29,89.81
Papua New Guinea,3,0,0,56.02
Paraguay,4,0.027,1.21,81.48
Peru,4,0,1.1,89.81
Philippines,0,0.073,1.23,77.78
Poland,3,0.017,1.05,53.7
Portugal,0,0.021,1.12,69.91
Qatar,4,0.377,0.97,83.33
Romania,3,0.018,1.02,53.7
Russia,0,0.03,0.99,74.54
Rwanda,0,0.007,1.41,75.93
Saint Kitts and Nevis,2,0,0,0
Saint Lucia,2,0,0,0
Saint Vincent and the Grenadines,2,0,0,0
Samoa,2,0,0,0
San Marino,3,0,0.61,57.41
Sao Tome and Principe,2,0,0.44,0
Saudi Arabia,0,0.107,1.13,75.46
Senegal,0,0.069,1.08,72.22
Serbia,1,0.01,1.05,43.52
Seychelles,1,0,0,23.15
Sierra Leone,0,0,0.98,70.37
Singapore,0,0.048,0.88,74.07
Slovakia,3,0,0.87,52.78
Slovenia,1,0.001,1.32,39.81
Solomon Islands,1,0,0,33.33
Somalia,1,0,0.83,48.15
South Africa,4,0.081,1.53,80.56
South Korea,3,0.003,1.14,55.09
South Sudan,4,0,0.81,85.19
Spain,0,0.01,0.83,66.67
Sri Lanka,0,0.024,0.93,76.85
