country,cluster,reproduction_rate,positive_rate,stringency_index
Afghanistan,1,0,1.19,16.67
Albania,0,0,1.12,54.63
Algeria,4,0,0.85,75.93
Andorra,0,0,1.45,53.7
Angola,4,0,1.12,71.3
Antigua and Barbuda,2,0,0.27,0
Argentina,4,0.495,1.05,87.96
Armenia,2,0,1.39,0
Australia,4,0.001,0.93,68.06
Austria,3,0.052,1.24,40.74
Azerbaijan,4,0,1.37,68.98
Bahamas,2,0,1.22,0
Bahrain,0,0.039,0.92,63.89
Bangladesh,4,0.122,0.99,80.09
Barbados,3,0,0.89,35.19
Belarus,1,0.023,1.26,16.67
Belgium,3,0.074,1.54,47.22
Belize,4,0,1.16,69.44
Benin,3,0,0.93,47.22
Bhutan,4,0,0.78,77.78
Bolivia,4,0.256,0.78,84.26
Bosnia and Herzegovina,3,0,1.16,40.74
Botswana,0,0,0.75,63.89
Brazil,4,0,0.97,67.13
Brunei,3,0,0,35.19
Bulgaria,3,0.069,1.48,35.19
Burkina Faso,3,0,0.99,36.11
Burundi,1,0,0.75,14.81
Cambodia,3,0,0.53,37.04
Cameroon,3,0,0.92,47.22
Canada,0,0.026,1.22,60.65
Cape Verde,4,0.184,1.07,67.13
Central African Republic,0,0,0.56,56.48
Chad,4,0,1.02,73.15
Chile,4,0.051,0.96,81.94
China,0,0,1.11,54.17
Colombia,4,0,1.04,71.3
Comoros,2,0,0.65,0
Congo,0,0,0.58,56.48
Costa Rica,0,0,1.03,58.33
Cote d'Ivoire,3,0.038,0.93,36.11
Croatia,1,0.059,1.48,28.7
Cuba,4,0.006,0.71,73.15
Cyprus,0,0.007,1.5,53.7
Czechia,3,0.182,1.53,48.15
Democratic Republic of Congo,3,0.11,1.08,43.52
Denmark,0,0.009,1.12,50.93
Djibouti,3,0,0.98,47.22
Dominica,1,0,0,28.7
Dominican Republic,4,0.155,1,67.59
Ecuador,0,0,0.98,51.39
Egypt,0,0,1,62.96
El Salvador,0,0.039,1.09,52.78
Equatorial Guinea,2,0,0.52,0
Eritrea,4,0,0.39,82.41
Estonia,1,0.018,1.04,25.93
Eswatini,0,0,0.86,59.26
Ethiopia,0,0.113,1.08,65.74
Fiji,0,0,0,49.07
Finland,3,0.012,1.31,32.41
France,0,0.087,1.29,49.54
Gabon,4,0,1.07,74.07
Gambia,4,0,0.68,75.93
Georgia,0,0,1.34,56.48
Germany,0,0,1.39,49.54
Ghana,3,0.02,1.05,44.44
Greece,0,0.035,1.16,50.46
Grenada,2,0,0,0
Guatemala,0,0.154,0.99,49.54
Guinea,0,0,1.08,51.85
Guinea-Bissau,2,0,0.44,0
Guyana,4,0,1.03,80.56
Haiti,3,0,0.89,47.22
Honduras,4,0,1.03,84.26
Hong Kong,0,0,0,51.85
Hungary,3,0.102,1.1,40.74
Iceland,3,0.036,1.43,40.74
India,4,0.065,0.92,73.61
Indonesia,4,0.156,1.02,72.69
International,2,0,0,0
Iran,4,0.138,1.13,69.44
Iraq,0,0.184,0.91,61.11
Ireland,0,0.038,1.33,61.57
Israel,4,0.106,0.78,85.19
Italy,0,0.026,1.54,55.56
Jamaica,4,0.178,0.95,71.3
Japan,3,0.028,1.04,33.33
Jordan,4,0,1.44,78.7
Kazakhstan,4,0.016,1.12,78.7
Kenya,4,0.063,1.33,67.59
Kosovo,0,0,1.12,58.33
Kuwait,0,0.166,1.05,62.96
Kyrgyzstan,4,0,1.31,67.13
Laos,3,0,0,36.11
Latvia,3,0.018,1.5,32.41
Lebanon,0,0,1.14,59.26
Lesotho,3,0,0.89,47.22
Liberia,0,0,1,60.19
Libya,4,0,1.09,85.19
Liechtenstein,2,0,1.67,0
Lithuania,3,0.02,1.32,37.04
Luxembourg,3,0.016,1.38,47.22
Madagascar,3,0.081,0.67,44.44
Malawi,0,0.018,0.89,54.63
Malaysia,0,0.024,1.69,54.63
Maldives,2,0.035,0.92,0
Mali,3,0,1.11,43.52
Malta,2,0.024,1.34,0
Marshall Islands,2,0,0,0
Mauritania,1,0.023,0.85,17.59
Mauritius,1,0,0.68,16.67
Mexico,4,0.715,1.09,73.61
Moldova,3,0,1.1,45.37
Monaco,2,0,1.11,0
Mongolia,3,0,0.37,42.59
Montenegro,2,0,1,0
Morocco,0,0.104,1.11,60.19
Mozambique,0,0.075,1.08,62.04
Myanmar,4,0.16,1.32,81.02
Namibia,3,0.06,0.85,37.96
Nepal,4,0.179,1.3,76.85
Netherlands,0,0,1.4,62.04
New Zealand,1,0,0.83,22.22
Nicaragua,2,0,0.47,8.33
Niger,1,0,1,21.3
Nigeria,0,0.029,0.96,54.63
North Macedonia,2,0.126,1.41,0
Norway,3,0.011,1.18,32.41
Oman,4,0,1.13,86.11
Pakistan,4,0.019,1.04,67.13
Palestine,4,0.105,0.94,82.41
Panama,4,0.123,1.02,87.04
Papua New Guinea,3,0,0.71,45.37
