country,cluster,reproduction_rate,positive_rate,stringency_index
Afghanistan,1,0,0.97,21.3
Albania,4,0,1,54.63
Algeria,3,0,0.84,75.93
Andorra,4,0,1.45,45.37
Angola,3,0,1.13,81.02
Antigua and Barbuda,0,0,0,0
Argentina,3,0.489,1.11,87.96
Armenia,0,0,1.03,0
Australia,3,0.001,0.61,75.46
Austria,1,0.024,1.22,35.19
Azerbaijan,3,0,0.98,85.19
Bahamas,0,0,0.94,0
Bahrain,2,0.048,1.05,60.19
Bangladesh,3,0.163,0.9,80.09
Barbados,1,0,0.72,38.89
Belarus,1,0.019,1.11,16.67
Belgium,4,0.02,1.14,52.78
Belize,2,0,1.16,72.22
Benin,4,0,0.94,41.67
Bhutan,3,0,0.76,89.35
Bolivia,3,0.355,0.86,84.26
Bosnia and Herzegovina,4,0,1.16,46.3
Botswana,4,0,0.78,52.78
Brazil,2,0,0.95,69.91
Brunei,1,0,0,37.96
Bulgaria,1,0.025,1,38.89
Burkina Faso,4,0,1,48.15
Burundi,0,0,0.73,11.11
Cambodia,4,0,0.24,44.44
Cameroon,4,0,1,57.41
Canada,2,0.011,1.19,64.35
Cape Verde,2,0.16,1.08,68.98
Central African Republic,4,0,0.61,54.63
Chad,2,0,1.02,64.81
Chile,3,0.06,0.99,81.94
China,4,0,0.71,46.76
Colombia,2,0,0.92,71.3
Comoros,0,0,0.65,0
Congo,2,0,0.57,62.04
Costa Rica,2,0,1.13,61.11
Cote d'Ivoire,1,0.078,0.96,38.43
Croatia,1,0.087,1.1,35.19
Cuba,3,0.011,1.04,86.11
Cyprus,4,0.001,0.75,50
Czechia,1,0.051,1.5,36.11
Democratic Republic of Congo,4,0,1.06,46.3
Denmark,4,0.003,1.28,50.93
Djibouti,4,0,0.61,50.93
Dominica,1,0,0,36.11
Dominican Republic,3,0.118,1.03,78.7
Ecuador,2,0,1.07,73.61
Egypt,2,0,0.97,62.96
El Salvador,3,0.04,1.02,80.56
Equatorial Guinea,0,0,0.47,0
Eritrea,3,0,0.25,86.11
Estonia,1,0.008,1.32,23.15
Eswatini,2,0,0.87,64.81
Ethiopia,3,0.058,0.86,80.56
Fiji,4,0.003,0,51.85
Finland,1,0.002,1.25,32.41
France,4,0.045,1.28,48.61
Gabon,2,0,1.04,66.67
Gambia,2,0,0.83,72.22
Georgia,2,0,1.7,67.59
Germany,4,0,1.06,49.54
Ghana,4,0.146,0.98,44.44
Greece,4,0.016,1.1,56.02
Grenada,0,0,0,0
Guatemala,3,0.24,0.98,87.04
Guinea,2,0,1.08,65.28
Guinea-Bissau,0,0,0.54,0
Guyana,2,0,1.18,73.15
Haiti,1,0,0.94,21.3
Honduras,3,0,1.03,82.41
Hong Kong,2,0,0,66.67
Hungary,4,0.05,2.07,50
Iceland,4,0.012,0.98,46.3
India,3,0.078,1.09,81.02
Indonesia,2,0.157,1.16,59.72
International,0,0,0,0
Iran,2,0.076,1,60.19
