country,cluster,new_cases_per_million,new_deaths_per_million,new_tests_per_thousand
Afghanistan,0,0,0.103,2.081
Albania,6,0,1.39,104.941
Algeria,0,0,0.228,5.701
Andorra,0,0,0,0
Angola,0,0,0.061,5.994
Antigua and Barbuda,1,0,0,20.423
Argentina,3,0.508,6.085,264.804
Armenia,2,0,4.05,746.819
Australia,0,0,0,0.706
Austria,2,0,1.221,401.27
Azerbaijan,6,0,0.789,78.113
Bahamas,0,0,0,0
Bahrain,3,6.247,0.588,235.663
Bangladesh,0,0.067,0.115,6.643
Barbados,0,0,0,3.48
Belarus,6,0,0.847,85.826
Belgium,4,5.488,6.816,1528.006
Belize,6,0,5.03,140.838
Benin,0,0,0,0
Bhutan,0,0,0,5.184
Bolivia,1,0,1.628,14.306
Bosnia and Herzegovina,2,0,3.048,385.575
Botswana,0,0,0,0
Brazil,6,0,2.032,126.925
Brunei,0,0,0,0
Bulgaria,6,1.415,1.007,150.106
Burkina Faso,0,0,0,0.526
Burundi,0,0,0,0.168
Cambodia,0,0,0,0
Cameroon,0,0,0,0
Canada,5,1.596,0.768,40.591
Cape Verde,3,0.969,0,223.026
Central African Republic,0,0,0,0
Chad,0,0,0,0.67
Chile,6,1.977,2.511,85.582
China,0,0,0,0.014
Colombia,3,0.706,3.891,172.337
Comoros,0,0,0,0
Congo,1,0,0,17.579
Costa Rica,3,0,3.337,247.737
Cote d'Ivoire,0,0.061,0,0.91
Croatia,2,1.97,3.897,546.128
Cuba,0,0.695,0,4.856
Cyprus,6,4.891,0,148.419
Czechia,4,3.66,9.898,1164.817
Democratic Republic of Congo,0,0.002,0.011,0.234
Denmark,6,7.906,0.518,136.218
Djibouti,0,0,0,2.024
Dominica,1,0,0,13.891
Dominican Republic,6,0,0.737,105.55
Ecuador,6,0.417,0.794,76.177
Egypt,0,0,0.107,1.632
El Salvador,1,0.378,0.617,25.284
Equatorial Guinea,0,0,0,3.564
Eritrea,0,0,0,0
Estonia,5,1.546,0,38.446
Eswatini,1,0,0,13.791
Ethiopia,0,0.065,0.165,5.471
Fiji,0,0.041,0,0
Finland,5,2.099,0,32.126
France,0,2.484,0,0.383
Gabon,0,0,0,0
Gambia,0,0,0,0
Georgia,2,0,2.507,486.567
Germany,6,0,0.68,124.821
Ghana,0,0,0.064,2.864
Greece,6,1.926,0.48,89.705
Grenada,0,0,0,8.887
Guatemala,5,0.054,0.837,40.747
Guinea,0,0,0,0
Guinea-Bissau,0,0,0,0
Guyana,5,0,0,43.226
Haiti,0,0,0,0
Honduras,6,0,1.313,122.67
Hong Kong,0,0,0,0
Hungary,3,1.239,3.934,188.399
Iceland,3,2.804,0,252.015
India,5,0.92,0.419,36.325
Indonesia,1,0,0.468,14.88
International,0,0,0,0
Iran,5,0,3.988,69.22
Iraq,6,0.382,1.367,79.657
Ireland,3,3.626,0.81,171.534
Israel,1,0.77,3.119,28.421
Italy,2,2.939,2.497,324.833
Jamaica,1,0.156,1.351,10.807
Japan,0,0.104,0.032,5.78
Jordan,3,0,3.136,178.376
Kazakhstan,1,1.47,0.107,17.522
Kenya,1,0.128,0.223,17.612
Kosovo,6,0,1.035,85.887
Kuwait,6,1.216,0.937,162.742
Kyrgyzstan,6,0,0.613,85.221
Laos,0,0,0,0
Latvia,6,2.986,2.121,137.313
Lebanon,3,0,0.44,209.071
Lesotho,0,0,0,2.801
Liberia,0,0,0,0
Libya,6,0.873,2.329,144.078
Liechtenstein,2,0,0,419.54
Lithuania,3,2.588,1.102,174.118
Luxembourg,0,16.799,0,0
Madagascar,0,0,0.217,5.706
Malawi,0,0.01,0,0.105
Malaysia,5,0.477,0.216,37.941
Maldives,5,2.507,0,55.5
Mali,0,0,0,1.383
Malta,3,7.438,2.265,260.453
Marshall Islands,0,0,0,0
Mauritania,0,0,0,0.215
Mauritius,0,0,0,0
Mexico,5,0.057,3.343,46.73
Moldova,3,0,3.718,206.497
Monaco,1,0,0,25.482
Mongolia,0,0,0,3.05
Montenegro,3,0,12.738,307.295
Morocco,6,0.617,1.355,109.589
Mozambique,0,0.041,0.096,4.703
Myanmar,1,0,0.515,26.153
Namibia,5,0.453,0,30.698
Nepal,6,0.475,0.446,76.364
Netherlands,2,0,3.21,506.744
New Zealand,0,1.119,0,0.207
Nicaragua,0,0,0,0
Niger,0,0,0,0
Nigeria,0,0,0,0.233
North Macedonia,3,0.912,6.72,193.436
Norway,5,1.392,0,40.028
Oman,0,0,0,0
Pakistan,0,0.14,0.041,3.767
Palestine,6,0.68,0.784,80.37
Panama,6,1.493,1.391,150.414
Papua New Guinea,0,0,0,0
Paraguay,6,0.421,2.103,109.919
Peru,6,0.169,1.486,98.266
Philippines,1,0.299,0.173,18.434
Poland,2,1.425,4.73,360.085
Portugal,2,2.538,2.059,359.822
Qatar,6,3.135,0,88.162
Romania,3,0,3.795,247.483
Russia,6,3.771,2.015,111.42
Rwanda,0,0.286,0,0.618
Saint Kitts and Nevis,0,0,0,0
Saint Lucia,1,0,0,21.783
Saint Vincent and the Grenadines,0,0,0,0
Samoa,0,0,0,0
San Marino,0,0,0,0
Sao Tome and Principe,0,0,0,9.126
Saudi Arabia,1,1.437,0.488,11.346
Senegal,0,0.056,0,1.075
Serbia,6,1.003,0.441,111.248
Seychelles,0,0,0,0
Sierra Leone,0,0,0,0.251
Singapore,0,0,0,2.393
Slovakia,2,2.939,4.579,529.339
Slovenia,4,2.778,10.101,946.159
Solomon Islands,0,0,0,0
Somalia,0,0,0,0
South Africa,5,0.351,0.894,30.923
South Korea,0,0.207,0,1.19
South Sudan,0,0.022,0,0.179
Spain,0,0,0,0
Sri Lanka,1,0.429,0.047,17.186
Sudan,0,0,0.023,0.41
Suriname,1,0,0,18.751
Sweden,0,2.373,0.099,0
Switzerland,0,2.669,1.618,0
Syria,0,0,0.171,2.286
Taiwan,0,0.004,0,0.084
Tajikistan,0,0,0,4.299
Tanzania,0,0,0,0
Thailand,0,0.058,0,0.072
Timor,0,0,0,0
Togo,0,0.135,0,3.02
Trinidad and Tobago,1,0.124,0.715,11.433
Tunisia,6,0,2.961,134.11
Turkey,1,1.345,0.818,24.793
Uganda,0,0.046,0,2.93
Ukraine,6,0.947,2.904,166.347
United Arab Emirates,6,12.578,0,150.752
United Kingdom,2,4.156,2.563,339.289
United States,3,3.373,2.834,250.213
Uruguay,1,1.042,0,13.818
Uzbekistan,0,0,0.06,5.946
Vanuatu,0,0,0,0
Vatican,0,0,0,0
Venezuela,1,0,0.211,14.911
Vietnam,0,0,0,0.123
Yemen,0,0,0,0
Zambia,0,0.23,0.109,1.197
Zimbabwe,0,0.042,0,0.807
