country,cluster,new_cases_per_million,new_deaths_per_million,new_tests_per_thousand
Afghanistan,4,0,0.308,13.923
Albania,3,0,0,4.17
Algeria,3,0,0.16,4.333
Andorra,0,0,0,0
Angola,0,0,0,0.061
Antigua and Barbuda,0,0,0,0
Argentina,4,0.107,0.376,15.886
Armenia,1,0,1.35,108.665
Australia,0,1.294,0,0.157
Austria,3,0,0.222,3.553
Azerbaijan,6,0,0.197,10.454
Bahamas,0,0,0,0
Bahrain,1,0,0,141.045
Bangladesh,6,0.059,0.146,10.286
Barbados,0,0,0,0
Belarus,1,0,0.529,98.631
Belgium,4,1.146,2.243,23.814
Belize,0,0,0,0
Benin,0,0,0,0
Bhutan,0,0,0,0
Bolivia,5,0.069,1.285,33.582
Bosnia and Herzegovina,3,0,0.305,6.706
Botswana,0,0,0,0.425
Brazil,1,0,4.709,97.869
Brunei,0,0,0,0
Bulgaria,3,0,0.72,5.901
Burkina Faso,0,0,0,0.096
Burundi,0,0,0,0
Cambodia,0,0,0,0
Cameroon,3,0,0.113,4.219
Canada,5,0.677,2.464,31.927
Cape Verde,6,0.153,0,10.792
Central African Republic,6,0,0,8.903
Chad,0,0,0,1.4
Chile,2,0.842,2.145,223.685
China,0,0,0,0.013
Colombia,4,0.241,0.59,15.742
Comoros,5,0,0,50.598
Congo,0,0,0,0
Costa Rica,0,0.095,0,1.57
Cote d'Ivoire,0,0.044,0,1.516
Croatia,0,0,0.487,1.462
Cuba,0,0.152,0.088,0.706
Cyprus,3,2.249,0,4.567
Czechia,3,0.724,0.56,5.509
Democratic Republic of Congo,0,0,0.022,1.228
Denmark,6,2.124,0,8.287
Djibouti,2,0,0,225.708
Dominica,0,0,0,0
Dominican Republic,5,0.169,0.737,30.605
Ecuador,5,0.137,6.632,29.587
Egypt,6,0,0.107,7.651
El Salvador,6,0.395,0,13.105
Equatorial Guinea,5,0,0.713,40.628
Eritrea,0,0,0,0
Estonia,3,0.635,0,5.277
Eswatini,3,0,0,4.31
Ethiopia,0,0.032,0,0.296
Fiji,0,0.074,0,0
Finland,6,0.4,0,7.941
France,3,0.779,1.134,6.174
Gabon,1,0,0,72.336
Gambia,0,0,0,0.414
Georgia,0,0,0,0.501
Germany,6,0,0.298,8.224
Ghana,3,0.034,0,6.984
Greece,0,0.372,0.096,2.015
Grenada,0,0,0,0
Guatemala,6,0.058,0.167,12.894
Guinea,0,0,0.076,0
Guinea-Bissau,0,0,0,2.541
Guyana,0,0,0,0
Haiti,3,0,0,6.841
Honduras,5,0,1.111,27.563
Hungary,3,0.858,0.311,3.83
Iceland,0,1.439,0,0
India,3,0.075,0.103,4.759
Indonesia,0,0,0.175,2.318
International,0,0,0,0
Iran,5,0.213,0.607,27.514
Iraq,0,0,0.174,2.163
Ireland,4,1.088,1.823,23.29
Israel,0,0.577,0,2.195
Italy,6,1.247,2.15,10.784
Jamaica,3,0.126,0,3.377
Japan,0,0.028,0.079,0.182
Jordan,0,0,0,1.568
Kazakhstan,5,1.145,0,36.481
Kenya,0,0.048,0,0.967
Kosovo,0,0,0,0.517
Kuwait,2,0.91,2.107,223.624
Kyrgyzstan,3,0,0,5.671
Laos,0,0,0,0
Latvia,0,0.925,0,2.651
Lebanon,6,0,0,9.084
Lesotho,0,0,0,0.467
Liberia,0,0,0.198,1.779
Libya,0,0.035,0,0.146
Liechtenstein,0,0,0,0
Lithuania,3,1.882,0,4.041
Luxembourg,0,1.92,0,1.598
Madagascar,0,0,0,1.553
Malawi,0,0.01,0,0.523
Malaysia,0,0.319,0.031,2.41
Maldives,1,0.607,0,107.3
Mali,0,0,0.099,1.086
Malta,0,3.889,0,2.265
Marshall Islands,0,0,0,0
Mauritania,3,0,0.215,5.807
Mauritius,0,0,0,0
Mexico,4,0.067,3.715,22.958
Moldova,5,0,0.992,35.449
Monaco,0,0,0,0
Mongolia,0,0,0,0.305
Montenegro,0,0,0,0
Morocco,3,0.282,0.027,3.278
Mozambique,0,0.013,0,0.064
Myanmar,0,0.004,0,0
Namibia,0,0,0,0.394
Nepal,0,0.13,0,2.025
Netherlands,6,0,0.759,10.972
New Zealand,0,0.98,0,0
Nicaragua,0,0,0,0
Niger,0,0,0,0.537
Nigeria,0,0,0.049,1.189
North Macedonia,6,0.337,0.48,11.04
Norway,3,0.616,0,4.243
Oman,1,0,0.587,83.029
Pakistan,6,0.074,0.154,7.891
Palestine,0,0,0,0
Panama,5,0.238,0.927,34.996
Papua New Guinea,0,0,0,0
Paraguay,0,0.124,0,0.28
Peru,1,0.159,2.912,88.833
Philippines,0,0.082,0.1,1.487
Poland,6,0.562,0.264,12.577
Portugal,5,1.489,1.177,28.244
Qatar,2,1.791,0.694,635.183
Romania,3,0.529,0.52,6.602
Russia,5,1.892,1.028,60.945
