country,cluster,new_cases_per_million,new_deaths_per_million,new_tests_per_thousand
Afghanistan,6,0,0,0.051
Albania,6,0,0,0
Algeria,6,0,0,0.16
Andorra,6,0,0,0
Angola,6,0,0,0
Antigua and Barbuda,6,0,0,0
Argentina,6,0,0,0
Armenia,6,0,0,0
Australia,5,0,0.039,0.51
Austria,4,0.051,0,0.888
Azerbaijan,6,0,0,0
Bahamas,6,0,0,0
Bahrain,4,0,0,1.763
Bangladesh,6,0,0,0
Barbados,6,0,0,0
Belarus,5,0,0,0.529
Belgium,4,0.06,0,0.863
Belize,6,0,0,0
Benin,6,0,0,0
Bhutan,6,0,0,0
Bolivia,6,0,0,0
Bosnia and Herzegovina,6,0,0,0
Botswana,6,0,0,0
Brazil,6,0,0,0.009
Brunei,6,0,0,0
Bulgaria,6,0,0,0
Burkina Faso,6,0,0,0
Burundi,6,0,0,0
Cambodia,6,0,0,0
Cameroon,6,0,0,0
Canada,6,0,0,0.079
Cape Verde,6,0,0,0
Central African Republic,6,0,0,0
Chad,6,0,0,0
Chile,6,0,0,0
China,6,0,0.025,0.087
Colombia,6,0,0,0
Comoros,6,0,0,0
Congo,6,0,0,0
Costa Rica,6,0,0,0
Cote d'Ivoire,6,0,0,0
Croatia,5,0.002,0,0.244
Cuba,6,0,0,0
Cyprus,6,0,0,0
Czechia,5,0.006,0,0.28
Democratic Republic of Congo,6,0,0,0
Denmark,4,0.015,0,0.863
Djibouti,6,0,0,0
Dominica,6,0,0,0
Dominican Republic,6,0,0,0
Ecuador,6,0,0,0.17
Egypt,6,0,0,0
El Salvador,6,0,0,0
Equatorial Guinea,6,0,0,0
Eritrea,6,0,0,0
Estonia,6,0.027,0,0
Eswatini,6,0,0,0
Ethiopia,6,0,0,0
Fiji,6,0,0,0
Finland,6,0.015,0,0
France,4,0,0,1.287
Gabon,6,0,0,0
Gambia,6,0,0,0
Georgia,6,0,0,0
Germany,4,0,0,0.788
Ghana,6,0,0,0
Greece,5,0,0,0.192
