country,cluster,new_cases_per_million,new_deaths_per_million,new_tests_per_thousand
Afghanistan,0,0,0.128,1.233
Albania,5,0,1.042,41.699
Algeria,6,0,0.228,10.262
Andorra,0,0,0,0
Angola,0,0,0.061,0.822
Antigua and Barbuda,0,0,0,0
Argentina,1,0.228,1.46,121.007
Armenia,3,0,0.337,56.695
Australia,6,2.109,0.98,10.628
Austria,2,1.014,0,21.207
Azerbaijan,6,0,0,11.046
Bahamas,1,0,2.543,160.204
Bahrain,4,4.785,0,238.014
Bangladesh,2,0.061,0.194,12.29
Barbados,0,0,0,3.48
Belarus,2,0,0.741,22.012
Belgium,5,0.771,0.345,39.173
Belize,1,0,0,160.957
Benin,0,0,0,0
Bhutan,6,0,0,6.48
Bolivia,1,0.233,4.712,102.63
Bosnia and Herzegovina,0,0,0,0
Botswana,0,0,0,0
Brazil,1,0,2.917,108.68
Brunei,0,0,0,0
Bulgaria,6,0.395,0.432,4.605
Burkina Faso,0,0,0.048,1.292
Burundi,0,0,0,0.084
Cambodia,0,0,0,0
Cameroon,0,0,0,0
Canada,6,0.986,0.053,4.743
Cape Verde,5,0.216,1.799,28.778
Central African Republic,0,0,0,0
Chad,0,0,0,0.244
Chile,1,1.615,2.982,106.925
China,0,0,0,0.067
Colombia,4,0.686,5.64,228.82
Comoros,0,0,0,2.3
Congo,2,0,2.9,15.585
Costa Rica,1,0.441,0.589,142.91
Cote d'Ivoire,0,0.017,0.076,1.251
Croatia,5,0.335,0.244,36.782
Cuba,0,0.384,0,2.119
Cyprus,6,2.826,0,7.992
Czechia,6,0.278,0.187,11.299
Democratic Republic of Congo,0,0.002,0.011,0.424
Denmark,2,4.42,0,23.48
Djibouti,0,0,0,2.024
Dominica,0,0,0,0
Dominican Republic,3,0.222,1.383,70.428
Ecuador,5,0.152,0.283,48.404
Egypt,0,0,0.186,1.358
El Salvador,5,0.385,1.388,45.173
Equatorial Guinea,0,0,0,0
Eritrea,0,0,0,0
Estonia,6,0.296,0,4.523
Eswatini,3,0,0.862,81.023
Ethiopia,6,0.172,0.165,8.542
Fiji,0,0.019,0,0
Finland,0,1.978,0,1.985
France,0,0.339,0,0
Gabon,0,0,0,0
Gambia,3,0,3.724,75.724
Georgia,6,0,0,3.76
Germany,6,0,0,6.195
Ghana,6,0.051,0,10.363
Greece,2,0.365,0.192,20.819
Grenada,0,0,0,0
Guatemala,2,0.042,1.34,13.899
Guinea,6,0,0.076,10.584
