country,cluster,new_cases_per_million,new_deaths_per_million,new_tests_per_thousand
Afghanistan,5,0,0,1.516
Albania,3,0,0,10.077
Algeria,5,0,0.114,2.212
Andorra,0,0,0,0
Angola,0,0,0,0
Antigua and Barbuda,0,0,0,0
Argentina,3,0.048,0.288,6.439
Armenia,6,0,0,16.873
Australia,0,0.558,0.314,0.392
Austria,3,0.449,1.332,8.549
Azerbaijan,5,0,0,2.959
Bahamas,6,0,5.086,17.8
Bahrain,1,1.313,0.588,111.661
Bangladesh,5,0.022,0.043,2.514
Barbados,5,0,3.48,3.48
Belarus,1,0.803,0.212,78.418
Belgium,1,1.5,19.673,78.346
Belize,0,0,0,0
Benin,0,0,0,0
Bhutan,0,0,0,1.296
Bolivia,3,0.012,0.514,8.053
Bosnia and Herzegovina,6,0,0.305,13.716
Botswana,0,0,0,0
Brazil,2,0,1.999,20.131
Brunei,0,0,0,0
Bulgaria,3,0,0.432,10.506
Burkina Faso,0,0,0.096,0.335
Burundi,0,0,0,0
Cambodia,0,0,0,0
Cameroon,3,0,0,6.442
Canada,4,0.602,4.319,43.347
Cape Verde,6,0,0,16.187
Central African Republic,0,0,0,0.414
Chad,0,0,0,0
Chile,2,0.336,0.418,26.993
China,0,0,0,0.011
Colombia,5,0.068,0.177,4.029
Comoros,0,0,0,0
Congo,0,0,0,0
Costa Rica,0,0.05,0,0.982
Cote d'Ivoire,5,0.019,0,1.971
Croatia,3,0.302,0.487,7.551
Cuba,5,0.167,0.265,4.061
Cyprus,3,2.651,0,5.708
Czechia,3,0.738,0.187,5.136
Democratic Republic of Congo,0,0.001,0,0.201
Denmark,2,2.156,1.726,28.141
Djibouti,6,0,0,12.146
Dominica,0,0,0,0
Dominican Republic,2,0.091,0.461,22.401
Ecuador,2,0.101,1.304,18.874
Egypt,5,0,0.107,2.267
El Salvador,5,0.159,0.154,2.004
Equatorial Guinea,0,0,0,0
Eritrea,0,0,0,0
Estonia,2,0.937,0.754,24.877
Eswatini,0,0,0,0
Ethiopia,0,0.008,0,0
Fiji,0,0.06,0,0
Finland,2,0.661,4.151,27.975
France,4,0,7.905,35.589
Gabon,0,0,0.449,0.449
Gambia,0,0,0,0
Georgia,5,0,0,2.256
Germany,4,0,3.533,29.612
Ghana,0,0,0,0
Greece,3,0.216,0.384,5.277
Grenada,0,0,0,0
Guatemala,5,0.019,0.167,3.796
Guinea,3,0,0,7.691
Guinea-Bissau,0,0,0,0
Guyana,5,0,0,3.814
Haiti,0,0,0.088,0.877
Honduras,0,0,0.101,0.909
Hungary,6,0.278,1.449,12.008
Iceland,6,0.566,0,11.722
India,0,0,0.029,1.237
Indonesia,0,0.005,0.044,1.305
International,0,0,0,0
Iran,6,0,1.072,12.263
Iraq,0,0.05,0,1.144
Ireland,1,0.986,5.063,189.558
Israel,4,1.639,0.462,31.887
Italy,4,1.102,7.674,43.763
Jamaica,3,0,0,8.105
Japan,5,0.042,0.221,3.416
Jordan,0,0,0,0.196
Kazakhstan,3,0.761,0.053,8.202
Kenya,0,0.012,0,0.316
Kosovo,6,0,0,13.452
Kuwait,4,0,0.234,35.358
Kyrgyzstan,5,0,0.153,2.912
Laos,0,0,0,0
Latvia,3,0.904,0,9.013
Lebanon,0,0,0,0.879
Lesotho,0,0,0,0
Liberia,0,0,0,0
Libya,0,0.023,0.146,0.146
Liechtenstein,0,0,0,0
Lithuania,3,2.701,0.735,10.285
Luxembourg,6,1.267,4.793,17.573
Madagascar,0,0,0,0
Malawi,0,0.001,0,0.523
Malaysia,5,0.113,0.062,2.194
Maldives,4,0,0,40.7
Mali,0,0,0.198,0.79
Malta,5,1.379,0,2.265
Marshall Islands,0,0,0,0
Mauritania,0,0.009,0,0
Mauritius,5,0,0,1.573
Mexico,3,0.028,0.768,8.446
Moldova,4,0,1.239,36.688
Monaco,0,0,25.482,0
Mongolia,0,0,0,0.305
Montenegro,5,0,0,1.592
Morocco,5,0.056,0.163,3.305
Mozambique,0,0.002,0,0.16
Myanmar,0,0.006,0,0.294
Namibia,0,0,0,0
Nepal,0,0.006,0,0.103
Netherlands,4,0,7.237,51.882
New Zealand,0,1.377,0.622,1.037
Nicaragua,0,0,0.151,0.151
Niger,0,0,0.083,0.372
Nigeria,0,0,0.015,0.524
North Macedonia,2,0.312,0,19.68
Norway,6,0.549,1.291,11.621
Oman,2,0,0.196,19.974
Pakistan,5,0.03,0.072,3.554
Palestine,0,0,0,0.196
Panama,1,0.102,1.159,79.958
Papua New Guinea,0,0,0,0
Paraguay,0,0.045,0,0
Peru,4,0.08,1.274,50.467
Philippines,5,0.034,0.146,2.473
Poland,3,0,0.74,9.036
Portugal,4,1.482,3.432,36.384
Qatar,1,1.196,0,216.24
Romania,2,0.363,1.092,20.065
Russia,4,1.03,0.288,32.713
Rwanda,0,0.104,0,0.077
Saint Kitts and Nevis,0,0,0,0
Saint Lucia,0,0,0,0
Saint Vincent and the Grenadines,0,0,0,0
Samoa,0,0,0,0
San Marino,1,0,0,383.051
Sao Tome and Principe,0,0,0,0
Saudi Arabia,4,0.246,0.201,33.263
Senegal,5,0.023,0,2.21
Serbia,2,0.395,0.735,19.399
Seychelles,0,0,0,0
Sierra Leone,0,0,0.125,0.376
Singapore,1,0,0,177.255
Slovakia,6,0.703,0.183,14.836
Slovenia,3,0.633,0,6.253
Solomon Islands,0,0,0,0
Somalia,5,0,0.503,2.643
South Africa,3,0.165,0.169,5.362
South Korea,0,0.156,0.039,0.273
South Sudan,0,0,0,0.089
Spain,1,0,9.411,99.134
Sri Lanka,5,0.053,0,1.775
Sudan,0,0,0.068,0.775
Suriname,0,0,0,0
Sweden,1,0,8.813,75.055
Switzerland,2,0.524,4.622,26.344
Syria,0,0,0,0
Taiwan,0,0.043,0,0.042
Tajikistan,0,0,0,0
Tanzania,0,0,0,0
Thailand,0,0.132,0.014,0.186
Timor,0,0,0,0
Togo,0,0.035,0,0
Trinidad and Tobago,0,0,0,0
Tunisia,0,0.047,0,0.762
Turkey,4,0.486,1.364,36.946
Uganda,0,0,0,0.24
Ukraine,6,0,0.297,13.216
United Arab Emirates,4,2.579,0.404,52.374
United Kingdom,1,0.413,10.076,76.128
United States,1,0.689,7.45,100.253
Uruguay,5,0.175,0,2.303
Uzbekistan,0,0,0,1.255
Vanuatu,0,0,0,0
Vatican,0,0,0,0
Venezuela,0,0,0,0.809
Vietnam,0,0.042,0,0
Yemen,0,0,0,0
Zambia,0,0.011,0,0.109
Zimbabwe,0,0,0,0
