country,cluster,new_cases_per_million,new_deaths_per_million,new_tests_per_thousand
Afghanistan,5,0,0.077,22.246
Albania,1,0,0,7.992
Algeria,2,0,0.182,3.033
Andorra,4,0,0,0
Angola,4,0,0,0.091
Antigua and Barbuda,4,0,0,0
Argentina,5,0.101,0.177,17.59
Armenia,3,0,2.362,84.705
Australia,4,1.212,0,0.314
Austria,2,0.871,0,3.331
Azerbaijan,5,0,0.296,25.347
Bahamas,4,0,0,0
Bahrain,0,3.17,1.175,202.165
Bangladesh,1,0.061,0.17,10.711
Barbados,4,0,0,0
Belarus,3,0,0.529,94.61
Belgium,1,0.839,1.985,10.786
Belize,4,0,0,0
Benin,4,0,0,0
Bhutan,2,0,0,2.592
Bolivia,3,0.109,0.857,73.76
Bosnia and Herzegovina,2,0,0,2.743
Botswana,4,0,0,0
Brazil,3,0,4.498,156.54
Brunei,4,0,0,0
Bulgaria,2,0.195,0.432,2.015
Burkina Faso,4,0,0,0
Burundi,2,0,0,1.766
Cambodia,4,0,0,0.06
Cameroon,5,0,0.527,17.63
Canada,5,1.002,2.544,20.455
Cape Verde,5,0.21,0,28.778
Central African Republic,5,0,0,18.22
Chad,4,0,0,0
Chile,0,0.88,2.773,689.886
China,4,0,0,0.003
Colombia,5,0.263,0.727,30.423
Comoros,5,0,0,21.849
Congo,4,0,0,0
Costa Rica,2,0.092,0,4.908
Cote d'Ivoire,2,0.014,0.038,1.858
Croatia,4,0.155,0,0.244
Cuba,2,0.19,0.088,1.766
Cyprus,2,2.353,0,2.283
Czechia,2,0.331,0,3.175
Democratic Republic of Congo,4,0.004,0,1.485
Denmark,1,1.239,0.518,6.906
Djibouti,0,0,2.024,283.4
Dominica,4,0,0,0
Dominican Republic,6,0.228,0.922,34.753
Ecuador,4,0.029,0,0
Egypt,1,0,0.332,13.358
El Salvador,5,0.368,0.617,18.038
Equatorial Guinea,4,0,0,0
Eritrea,4,0,0,0
Estonia,2,0.621,0,4.523
Eswatini,2,0,0,3.448
Ethiopia,4,0.044,0,0.826
Fiji,4,0.086,0,0
Finland,1,0.351,0.361,9.024
France,5,0.309,0.873,28.021
