country,cluster,new_cases_per_million,new_deaths_per_million,new_tests_per_thousand
Afghanistan,5,0,0.051,0.154
Albania,0,0,0.695,37.529
Algeria,5,0,0.091,3.649
Andorra,5,0,0,0
Angola,5,0,0.122,2.495
Antigua and Barbuda,5,0,0,0
Argentina,3,0.45,7.412,248.895
Armenia,3,0,0.337,144.774
Australia,5,0,0.078,0.941
Austria,1,0,0.111,79.277
Azerbaijan,4,0,0.197,10.652
Bahamas,5,0,0,0
Bahrain,6,0,1.763,343.798
Bangladesh,4,0.065,0.219,6.716
Barbados,5,0,0,0
Belarus,0,0,0.635,35.135
Belgium,3,2.885,0.431,157.641
Belize,0,0,2.515,42.754
Benin,5,0,0,0
Bhutan,4,0,0,10.368
Bolivia,2,0.125,2.399,31.697
Bosnia and Herzegovina,1,0,3.658,71.019
Botswana,5,0,0,0
Brazil,1,0,4.088,133.506
Brunei,5,0,0,0
Bulgaria,2,0,0,24.322
Burkina Faso,5,0,0,0.526
Burundi,5,0,0,0.168
Cambodia,5,0,0,0.06
Cameroon,5,0,0,0.866
Canada,2,1.86,0.185,27.9
Cape Verde,1,0.854,1.799,131.298
Central African Republic,5,0,0,0
Chad,5,0,0,0.122
Chile,1,1.996,3.348,110.43
China,5,0,0,0.01
Colombia,3,0.438,3.793,151.741
Comoros,4,0,0,4.6
Congo,5,0,0,0
Costa Rica,3,0.907,3.141,242.044
Cote d'Ivoire,5,0.048,0,1.668
Croatia,0,1.114,0.731,51.641
Cuba,4,0.62,0.177,5.474
Cyprus,2,3.676,0,14.842
Czechia,3,1.437,0.934,184.518
Democratic Republic of Congo,5,0.001,0,0.167
Denmark,1,6.834,0.173,107.213
Djibouti,5,0,0,0
Dominica,5,0,0,0
Dominican Republic,0,0.409,0.553,33.186
Ecuador,1,0.338,2.097,85.359
Egypt,5,0,0.156,1.085
El Salvador,5,0.374,0,0
Equatorial Guinea,4,0,0,7.128
Eritrea,5,0,0,1.692
Estonia,0,2.357,0,35.431
Eswatini,2,0,0,17.239
Ethiopia,4,0.067,0.087,4.584
Fiji,5,0.073,0,0
Finland,2,2.664,0,16.785
France,5,1.3,0,0.506
Gabon,5,0,0,0
Gambia,5,0,0,0
Georgia,1,0,0.251,74.201
Germany,2,0,0.095,15.683
Ghana,5,0.025,0,0
Greece,2,1.211,0.672,30.221
Grenada,5,0,0,0
Guatemala,0,0.109,1.507,45.994
Guinea,5,0,0,2.589
Guinea-Bissau,5,0,0,0
Guyana,2,0,1.271,20.342
Haiti,5,0,0,3.42
Honduras,1,0,1.716,71.482
Hong Kong,5,0,0,0
Hungary,1,1.22,1.242,98.34
Iceland,1,2.854,0,117.216
India,0,0.972,0.814,64.203
Indonesia,2,0.094,0.329,16.43
International,5,0,0,0
Iran,0,0,2.048,38.146
Iraq,1,0.442,1.691,106.159
Ireland,0,2.391,1.013,49.617
Israel,6,5.363,2.888,679.565
Italy,2,1.726,0.281,30.912
Jamaica,0,0.237,2.702,44.239
Japan,4,0.083,0.024,5.131
Jordan,1,0,0.392,83.308
Kazakhstan,2,1.004,0,16.03
Kenya,5,0.053,0.13,3.05
Kosovo,2,0,1.035,23.8
Kuwait,3,0.969,0.468,177.494
Kyrgyzstan,2,0,0,24.218
Laos,5,0,0,0
Latvia,2,1.336,0,15.375
Lebanon,3,0,1.026,187.534
Lesotho,5,0,0,0
Liberia,5,0,0,0
Libya,1,0,1.164,78.297
Liechtenstein,5,0,0,0
Lithuania,0,1.419,0,40.774
Luxembourg,5,8.513,0,0
Madagascar,5,0,0.036,1.3
Malawi,5,0,0,0.105
Malaysia,5,0.262,0,2.534
Maldives,0,2.338,0,57.35
Mali,5,0,0,0.79
Malta,0,5.268,4.53,65.679
Marshall Islands,5,0,0,0
Mauritania,5,0,0,1.075
Mauritius,5,0,0,0
Mexico,0,0.048,3.095,43.224
Moldova,3,0,3.718,215.173
Monaco,0,0,0,50.963
Mongolia,5,0,0,0
Montenegro,6,0,4.777,374.167
Morocco,1,0.657,1.165,73.665
Mozambique,4,0.045,0.032,5.375
Myanmar,2,0.084,0.441,16.155
Namibia,2,0.397,0.394,32.665
Nepal,0,0.344,0.275,41.425
Netherlands,3,0,2.218,161.075
New Zealand,5,1.053,0,0.415
Nicaragua,5,0,0,0
Niger,5,0,0,0
Nigeria,5,0.039,0.015,0.66
North Macedonia,0,0.588,0.48,67.198
Norway,2,1.114,0,15.126
Oman,5,0,0,0
Pakistan,5,0.182,0.027,3.142
Palestine,0,0.623,1.372,56.847
Panama,3,1.226,2.781,156.903
Papua New Guinea,5,0,0,0
Paraguay,1,0.425,2.944,97.581
Peru,5,0.155,0,0
Philippines,2,0.337,0.803,17.293
Poland,0,0.592,0.846,41.853
Portugal,1,1.69,0.785,86.695
Qatar,1,1.479,0.694,69.419
Romania,1,1.265,2.807,80.675
Russia,0,2.598,1.144,50.852
Rwanda,5,0.146,0,1.004
Saint Kitts and Nevis,5,0,0,0
Saint Lucia,5,0,0,0
Saint Vincent and the Grenadines,5,0,0,0
Samoa,5,0,0,0
San Marino,5,0,0,0
Sao Tome and Principe,5,0,0,0
Saudi Arabia,4,0.985,0.862,13.242
Senegal,5,0.068,0.119,1.792
Serbia,4,0.81,0,10.875
Seychelles,5,0,0,0
Sierra Leone,5,0,0,1.128
Singapore,5,0,0,3.419
Slovakia,1,1.036,0.549,101.106
Slovenia,1,0.922,0.481,88.507
Solomon Islands,5,0,0,0
Somalia,4,0,0.063,7.739
South Africa,2,0.192,1.079,16.338
South Korea,5,0.217,0.039,1.853
South Sudan,5,0,0,0
Spain,5,0,0,0
Sri Lanka,5,0.115,0,0.187
Sudan,5,0,0,0.319
Suriname,2,0,0,23.865
Sweden,5,1.823,0,0
Switzerland,5,0.693,0,0
Syria,5,0,0.171,2.114
Taiwan,5,0.012,0,0
Tajikistan,4,0,0.105,4.508
Tanzania,5,0,0,0
Thailand,5,0.059,0,0.014
Timor,5,0,0,0
Togo,5,0.147,0.242,1.691
Trinidad and Tobago,2,0.202,0,25.009
Tunisia,5,0,0,0
Turkey,2,1.21,0.842,17.916
Uganda,5,0,0,3.192
Ukraine,1,0.761,1.784,89.976
United Arab Emirates,1,9.926,0.202,108.995
United Kingdom,1,3.454,0.516,89.12
United States,3,2.758,2.263,134.12
Uruguay,4,0.729,0,8.924
Uzbekistan,4,0,0.09,12.758
Vanuatu,5,0,0,0
Vatican,5,0,0,0
Venezuela,2,0,0.317,23.456
Vietnam,5,0,0,0
Yemen,5,0,0,0.034
Zambia,4,0.09,0,5.276
Zimbabwe,5,0.037,0,1.077
