country,cluster,new_cases_per_million,new_deaths_per_million,new_tests_per_thousand
Afghanistan,3,0,0.154,4.418
Albania,3,0,0,3.475
Algeria,3,0,0.16,3.079
Andorra,1,0,0,64.712
Angola,2,0,0,0.03
Antigua and Barbuda,2,0,0,0
Argentina,3,0.039,0.111,2.456
Armenia,4,0,0.337,20.923
Australia,2,0.416,0,0.275
Austria,3,0.545,0.777,5.441
Azerbaijan,3,0,0.099,3.255
Bahamas,2,0,0,0
Bahrain,1,2.167,0,44.664
Bangladesh,3,0.026,0.043,3.018
Barbados,3,0,0,3.48
Belarus,1,0.664,0.317,87.414
Belgium,1,1.508,9.75,47.715
Belize,2,0,0,0
Benin,2,0,0,0
Bhutan,2,0,0,0
Bolivia,3,0.017,0.257,5.483
Bosnia and Herzegovina,5,0,0.305,14.935
Botswana,2,0,0,0
Brazil,4,0,1.491,20.446
Brunei,2,0,0,0
Bulgaria,6,0,0.288,9.067
Burkina Faso,2,0,0,0.144
Burundi,2,0,0,0
Cambodia,2,0,0,0
Cameroon,3,0,0.075,3.164
Canada,1,0.694,4.08,41.942
Cape Verde,3,0,0,5.396
Central African Republic,2,0,0,0
Chad,2,0,0,0
Chile,4,0.275,0.471,25.214
China,2,0,0,0.004
Colombia,3,0.075,0.177,4.284
Comoros,2,0,0,0
Congo,2,0,0,0
Costa Rica,2,0.011,0,0.393
Cote d'Ivoire,2,0.011,0,0.531
Croatia,3,0.291,0.974,2.192
Cuba,2,0.164,0.177,1.766
Cyprus,3,2.05,1.142,5.708
Czechia,3,0.724,0.28,3.829
Democratic Republic of Congo,2,0.001,0,0.19
Denmark,4,2.996,0.863,21.235
Djibouti,5,0,0,12.146
Dominica,2,0,0,0
Dominican Republic,5,0.046,0.369,14.565
Ecuador,4,0,4.931,29.53
Egypt,3,0,0.195,2.423
El Salvador,3,0.193,0,3.854
Equatorial Guinea,2,0,0,0
Eritrea,2,0,0,0
Estonia,3,0.964,0.754,3.015
Eswatini,3,0,0,5.172
Ethiopia,2,0.008,0,0.009
Fiji,2,0,0,0
Finland,4,0.44,0.541,21.477
France,1,0,6.695,57.343
Gabon,5,0,0,15.725
Gambia,2,0,0,0
Georgia,3,0,0,2.757
Germany,5,0,1.79,11.792
Ghana,2,0,0,0
Greece,2,0.143,0.192,1.631
Grenada,2,0,0,0
Guatemala,2,0.012,0,1.675
Guinea,5,0,0,12.716
Guinea-Bissau,6,0,0,10.163
Guyana,2,0,0,0
Haiti,2,0,0,0.175
Honduras,3,0,0.202,3.433
Hungary,6,0.219,0.828,8.592
Iceland,2,2.016,0,0
India,2,0.029,0.042,1.131
Indonesia,2,0.009,0.08,0.782
International,2,0,0,0
Iran,5,0.131,1.143,11.799
Iraq,2,0.057,0.025,0.671
Ireland,1,1.033,3.038,78.173
Israel,5,1.33,0.462,14.788
Italy,4,0.529,5.508,28.762
Jamaica,3,0,0,4.728
Japan,2,0.068,0.174,1.352
Jordan,2,0,0,0.196
Kazakhstan,3,0.493,0,6.284
Kenya,2,0,0,0.149
Kosovo,5,0,0.517,16.557
Kuwait,1,0,0.468,49.876
Kyrgyzstan,2,0,0,1.993
Laos,2,0,0,0
Latvia,3,0.829,0.53,3.181
Lebanon,2,0,0,0.44
Lesotho,2,0,0,0
Liberia,2,0,0,0
Libya,2,0.012,0,0
Liechtenstein,2,0,0,0
Lithuania,3,1.019,0,4.041
Luxembourg,6,1.214,0,9.585
Madagascar,2,0,0,0.144
Malawi,2,0.001,0,0.105
Malaysia,2,0.229,0.031,1.236
Maldives,4,0.603,0,22.2
Mali,2,0,0,0.938
Malta,3,2.419,0,4.53
Marshall Islands,2,0,0,0
Mauritania,2,0,0,0
Mauritius,2,0,0.786,1.573
Mexico,6,0.034,0.644,6.608
Moldova,5,0,1.487,18.096
Monaco,4,0,0,25.482
Mongolia,2,0,0,0
Montenegro,2,0,0,0
Morocco,2,0.05,0.027,1.49
Mozambique,2,0.001,0,0
Myanmar,2,0,0,0
Namibia,2,0,0,0
Nepal,2,0.019,0,0
Netherlands,4,0,2.51,23.344
New Zealand,2,0.422,0,0.622
Nicaragua,2,0,0,0
Niger,2,0,0,0.207
Nigeria,2,0,0,0.31
North Macedonia,6,0.139,1.92,6.24
Norway,5,0.757,0.738,13.281
Oman,6,0,0,9.987
Pakistan,3,0.029,0.091,3.155
Palestine,2,0,0,0
Panama,1,0.254,0.464,56.086
Papua New Guinea,2,0,0,0
Paraguay,2,0.073,0,0
Peru,4,0.071,1.638,35.849
Philippines,2,0.04,0.091,1.807
Poland,6,0,0.713,7.53
Portugal,5,1.193,2.452,15.986
Qatar,0,1.187,0,332.169
Romania,5,0.38,1.144,15.75
Russia,1,0.821,0.322,42.471
Rwanda,2,0.094,0,1.235
Saint Kitts and Nevis,2,0,0,0
Saint Lucia,2,0,0,0
Saint Vincent and the Grenadines,6,0,0,9.013
Samoa,2,0,0,0
San Marino,2,0,0,0
Sao Tome and Principe,2,0,0,0
Saudi Arabia,4,0.268,0.144,37.025
Senegal,3,0.04,0,3.882
Serbia,4,0.531,0.882,34.242
Seychelles,2,0,0,0
Sierra Leone,2,0,0,0
Singapore,0,0,0.342,136.573
Slovakia,2,0.324,0,0.366
Slovenia,3,0.329,0.481,2.886
Solomon Islands,2,0,0,0
Somalia,3,0,0.189,2.768
South Africa,3,0.166,0.051,4.165
South Korea,2,0,0.02,0.273
South Sudan,2,0,0,0
Spain,4,0,7.079,39.162
Sri Lanka,3,0.087,0,3.036
Sudan,2,0,0.023,0.867
Suriname,2,0,0,0
Sweden,1,0,8.119,55.747
Switzerland,6,0.433,6.355,11.901
Syria,2,0,0,0
Taiwan,2,0.031,0,0
Tajikistan,2,0,0,0
Tanzania,2,0,0,0
Thailand,2,0.116,0.014,0.129
Timor,2,0,0,0
Togo,2,0.023,0,0
Trinidad and Tobago,2,0,0,0.715
Tunisia,2,0.049,0.085,1.523
Turkey,4,0.239,1.126,25.267
Uganda,2,0,0,0
Ukraine,6,0.095,0.252,8.963
United Arab Emirates,1,2.649,0.607,49.543
United Kingdom,1,0.463,4.758,69.293
United States,1,0.675,4.426,70.051
Uruguay,3,0.163,0,4.03
Uzbekistan,2,0,0,1.046
Vanuatu,2,0,0,0
Vatican,2,0,0,0
Venezuela,2,0,0,0.141
Vietnam,2,0.008,0,0
Yemen,2,0,0,0
Zambia,2,0,0,0
Zimbabwe,2,0,0,0.067
