country,cluster,new_cases_per_million,new_deaths_per_million,reproduction_rate
Afghanistan,0,1.207,0.154,0.83
Albania,0,48.301,2.085,1.16
Algeria,0,12.565,0.296,0.96
Andorra,0,0,0,1.19
Angola,0,1.552,0.091,1.13
Antigua and Barbuda,0,0,0,0
Argentina,2,158.134,2.81,1.15
Armenia,2,97.191,0.675,0.8
Australia,0,17.451,0.314,1.02
Austria,0,9.438,0,1.01
Azerbaijan,0,19.035,0.296,0.6
Bahamas,2,91.545,0,1.22
Bahrain,2,224.497,1.763,1
Bangladesh,0,16.115,0.2,0.99
Barbados,0,3.48,0,0.63
Belarus,0,13.334,0.317,0.88
Belgium,0,44.005,0.604,1.27
Belize,0,72.934,0,0
Benin,0,1.815,0,0.95
Bhutan,0,0,0,0.65
Bolivia,2,152.488,5.568,1
Bosnia and Herzegovina,2,85.954,1.829,1.17
Botswana,0,0,0,0.8
Brazil,2,268.875,6.76,1.03
Brunei,0,0,0,0
Bulgaria,0,43.607,1.295,0.96
Burkina Faso,0,0,0,0.99
Burundi,0,0,0,0.68
Cambodia,0,0,0,0.37
Cameroon,0,0,0,1.01
Canada,0,9.909,0.132,1
Cape Verde,2,104.319,1.799,1.08
Central African Republic,0,0,0,0.61
Chad,0,0.061,0,0.87
Chile,2,92.121,2.459,0.93
China,0,0.085,0.001,0.91
Colombia,2,210.975,6.073,1.13
Comoros,0,0,0,0.66
Congo,0,0,0,0.64
Costa Rica,2,113.857,1.963,1.15
Cote d'Ivoire,0,2.123,0,0.88
Croatia,0,14.128,0,0.9
Cuba,0,2.207,0,1.72
Cyprus,0,17.125,0,1.48
Czechia,0,22.691,0.467,1.12
Democratic Republic of Congo,0,0.837,0,1.05
Denmark,0,21.753,0,1.38
Djibouti,2,82.996,0,0.95
Dominica,0,0,0,0
Dominican Republic,2,125.831,0.83,0.93
Ecuador,0,51.182,2.211,1.08
Egypt,0,1.202,0.176,0.56
El Salvador,0,67.682,1.85,1.07
Equatorial Guinea,0,0,0,0.3
Eritrea,0,0,0,0.28
Estonia,0,16.585,0,1.58
Eswatini,0,45.683,3.448,1.04
Ethiopia,0,3.993,0.113,0.99
Fiji,0,0,0,0
Finland,0,5.234,0,1.31
France,0,0,0,1.34
Gabon,0,63.35,0,1.06
Gambia,0,52.966,0.828,1.49
Georgia,0,3.76,0,1.11
Germany,0,15.337,0.191,1.26
Ghana,0,40.646,0.257,1.02
Greece,0,11.417,0.096,1.45
Grenada,0,0,0,0
Guatemala,0,63.855,1.954,1.04
Guinea,0,6.548,0.076,1.09
Guinea-Bissau,0,25.915,0,0.67
Guyana,0,15.256,0,1.31
Haiti,0,2.894,0.438,0.92
Honduras,2,80.67,2.322,1.05
Hungary,0,1.139,0.104,1.29
Iceland,0,23.443,0,1.42
India,0,40.784,0.655,1.15
Indonesia,0,6.636,0.234,1.06
International,0,0,0,0
Iran,0,32.11,2.203,1.03
Iraq,0,70.458,1.914,1.1
Ireland,0,10.126,0,1.51
Israel,2,195.251,1.155,0.99
Italy,0,6.351,0.165,1.24
Jamaica,0,2.702,0,1.43
Japan,0,10.587,0.04,1.23
Jordan,0,0.686,0,1.16
Kazakhstan,2,152.37,0,0.74
Kenya,0,12.479,0.056,1.02
Kosovo,2,112.791,7.761,1.01
Kuwait,2,152.439,0.702,0.98
Kyrgyzstan,2,87.214,1.686,0.68
Laos,0,0,0,0
Latvia,0,4.241,0,1.18
Lebanon,0,52.011,0.44,1.28
Lesotho,0,0,0,1.01
Liberia,0,0.989,0,0.9
Libya,0,36.529,0.437,1.28
Liechtenstein,0,0,0,0
Lithuania,0,3.673,0.367,1.29
Luxembourg,2,143.775,0,0.87
Madagascar,0,11.809,0.144,0.87
Malawi,0,3.398,0.418,0.97
Malaysia,1,0.649,0,1.05
Maldives,2,273.799,0,1.21
Mali,0,0.148,0,1.05
Malta,0,81.533,0,1.42
Marshall Islands,0,0,0,0
Mauritania,0,5.592,0,0.82
Mauritius,0,0,0,0.09
Mexico,0,47.614,6.43,0.99
Moldova,2,101.141,3.223,1.1
Monaco,0,50.963,0,1.47
Mongolia,0,0,0,0.22
Montenegro,0,79.61,6.369,0.82
Morocco,0,34.76,0.488,1.38
Mozambique,0,1.6,0,1.12
Myanmar,1,0.018,0,1.07
Namibia,0,27.549,0,1.23
Nepal,0,13.076,0.069,1.33
Netherlands,0,27.488,0.175,1.55
New Zealand,1,0,0,0.93
Nicaragua,0,0,0,0.33
Niger,0,0,0,0.71
Nigeria,0,2.217,0.082,0.9
North Macedonia,0,41.759,2.88,0.94
Norway,0,8.67,0,1.57
Oman,2,220.694,13.12,0.96
Pakistan,0,3.056,0.068,0.74
Palestine,0,57.827,0.588,1.04
Panama,2,187.032,7.185,0.99
Papua New Guinea,0,4.359,0,0.83
Paraguay,0,29.162,0.28,1.29
Peru,2,234.564,6.703,1.16
Philippines,0,30.909,0.073,1.29
Poland,0,16.91,0.476,1.22
Portugal,0,16.378,0.098,0.92
Qatar,2,92.674,0.347,0.9
Romania,0,68.044,2.131,1.11
Russia,0,35.537,0.946,0.94
Rwanda,0,0.386,0,0.94
Saint Kitts and Nevis,0,0,0,0
Saint Lucia,0,0,0,0
Saint Vincent and the Grenadines,0,9.013,0,0
Samoa,0,0,0,0
San Marino,0,0,0,0.13
Sao Tome and Principe,0,13.689,0,0.51
Saudi Arabia,0,39.295,1.034,0.83
Senegal,0,6.331,0.239,1.07
Serbia,0,43.353,1.323,0.86
Seychelles,2,122.026,0,0.18
Sierra Leone,0,0.627,0,0.96
Singapore,2,155.205,0,1.08
Slovakia,0,8.975,0,1.29
Slovenia,0,8.658,0.481,1.02
Solomon Islands,0,0,0,0
Somalia,0,0.44,0,0.72
South Africa,2,144.313,6.98,0.79
South Korea,0,0.839,0,1
South Sudan,0,0,0,0.88
Spain,0,63.159,0.021,1.48
Sri Lanka,0,0.234,0,0.82
Sudan,0,0,0,1.02
Suriname,2,117.62,0,1.13
Sweden,0,42.082,0.495,1.06
Switzerland,0,20.914,0.347,1.17
Syria,0,2.971,0.114,1.46
Taiwan,0,0,0,0.64
Tajikistan,0,4.404,0,0.94
Tanzania,0,0,0,0
Thailand,1,0.1,0,1.04
Timor,0,0,0,0
Togo,0,1.57,0.242,1.05
Trinidad and Tobago,0,3.573,0,2.09
Tunisia,0,1.438,0,1.4
Turkey,0,13.967,0.225,1.15
Uganda,0,0.219,0,1.37
Ukraine,0,29.474,0.572,1.17
United Arab Emirates,0,25.681,0.202,0.89
United Kingdom,0,13.346,0.206,1.15
United States,2,164.449,4.157,0.92
Uruguay,0,2.591,0,1.08
Uzbekistan,0,22.289,0.179,1.08
Vanuatu,0,0,0,0
Vatican,0,0,0,0
Venezuela,0,30.279,0.281,1.24
Vietnam,0,0.462,0.01,1.43
Yemen,0,0.101,0.067,0.94
Zambia,0,12.457,0.163,0.89
Zimbabwe,0,0,0,1.13
