country,cluster,new_cases_per_million,new_deaths_per_million,reproduction_rate
Afghanistan,0,1.49,0.026,1.2
Albania,0,63.243,1.737,1.22
Algeria,0,1.688,0.205,1.03
Andorra,0,0,0,1.38
Angola,0,5.842,0.091,1.12
Antigua and Barbuda,0,0,0,0.28
Argentina,1,294.386,8.541,1.03
Armenia,1,251.415,2.025,1.46
Australia,2,1.059,0.196,0.97
Austria,1,114.141,0.666,1.25
Azerbaijan,0,27.32,0.296,1.65
Bahamas,0,0,0,1.09
Bahrain,1,190.411,2.938,0.9
Bangladesh,0,9.333,0.134,1.04
Barbados,0,6.96,0,0.95
Belarus,0,55.665,0.529,1.26
Belgium,1,635.051,2.847,1.56
Belize,0,40.239,5.03,1.15
Benin,0,0,0,0.94
Bhutan,0,5.184,0,0.81
Bolivia,0,19.447,2.142,0.77
Bosnia and Herzegovina,0,102.414,3.353,1.17
Botswana,0,0,0,0.76
Brazil,0,48.081,1.454,0.95
Brunei,0,0,0,0
Bulgaria,1,112.975,1.151,1.54
Burkina Faso,0,0.526,0,0.99
Burundi,0,0.336,0,0.76
Cambodia,0,0,0,0.58
Cameroon,0,0,0,0.92
Canada,1,108.923,0.715,1.18
Cape Verde,1,178.061,3.597,1.06
Central African Republic,0,0,0,0.55
Chad,0,0.791,0,1.01
Chile,0,75.747,1.046,0.96
China,0,0.019,0,1.06
Colombia,1,98.54,3.066,1.02
Comoros,0,1.15,0,0.64
Congo,0,0,0,0.59
Costa Rica,1,199.25,3.141,1.02
Cote d'Ivoire,0,1.061,0,0.92
Croatia,1,90.615,0.731,1.53
Cuba,0,1.501,0,0.88
Cyprus,0,94.76,0,1.73
Czechia,1,777.478,5.136,1.53
Democratic Republic of Congo,0,0.045,0,1.09
Denmark,0,50.067,0.518,1.13
Djibouti,0,2.024,0,1.45
Dominica,0,0,0,0
Dominican Republic,0,15.21,0.369,0.95
Ecuador,0,48.518,0.964,0.98
Egypt,0,1.358,0.088,1.05
El Salvador,0,43.785,0.771,1.1
Equatorial Guinea,0,0,0,0.51
Eritrea,0,0,0,0.42
Estonia,0,18.846,0,1
Eswatini,0,11.205,0.862,0.87
Ethiopia,0,5.062,0.035,0.94
Fiji,0,0,0,0
Finland,0,51.798,0,1.22
France,1,339.495,4.274,1.31
Gabon,0,0,0,1.07
Gambia,0,0,0,0.68
Georgia,1,142.636,2.256,1.35
Germany,0,53.28,0.501,1.47
Ghana,0,3.09,0.064,1.08
Greece,0,39.144,0.576,1.21
Grenada,0,0,0,0
Guatemala,0,30.923,1.284,0.99
Guinea,0,5.482,0,1.09
