country,cluster,new_cases_per_million,new_deaths_per_million,reproduction_rate
Afghanistan,2,2.877,0.103,0.79
Albania,2,23.629,1.042,1.08
Algeria,2,13.546,0.251,1.13
Andorra,2,64.712,0,0.93
Angola,2,1.004,0.091,1.14
Antigua and Barbuda,2,0,0,0
Argentina,2,127.932,2.168,1.2
Armenia,0,148.149,5.4,0.85
Australia,0,16,0.196,1.34
Austria,0,11.325,0.111,1.12
Azerbaijan,2,38.563,0.888,0.82
Bahamas,2,63.573,0,2.77
Bahrain,0,188.648,0.588,0.99
Bangladesh,2,16.662,0.255,0.93
Barbados,2,0,0,0.4
Belarus,0,18.308,0.635,0.81
Belgium,2,31.839,0.259,1.49
Belize,2,2.515,0,0
Benin,2,7.259,0.247,0.96
Bhutan,2,0,0,0
Bolivia,0,152.317,4.712,1.07
Bosnia and Herzegovina,2,99.975,1.219,1.17
Botswana,2,0,0,0.86
Brazil,0,319.252,6.041,1.08
Brunei,2,0,0,0
Bulgaria,2,47.493,1.151,1.1
Burkina Faso,2,0.048,0,0.98
Burundi,2,0,0,0.67
Cambodia,2,0.06,0,0.36
Cameroon,2,0,0,1
Canada,0,8.399,0.132,1.11
Cape Verde,2,84.534,0,1.08
Central African Republic,2,2.692,0.414,0.65
Chad,2,0,0,0.8
Chile,2,89.924,2.354,0.87
China,2,0.138,0,1.78
Colombia,2,145.235,4.068,1.21
Comoros,2,0,0,0.68
Congo,2,0,0,0.7
Costa Rica,2,107.968,0.589,1.25
Cote d'Ivoire,2,7.658,0,0.94
Croatia,2,26.308,0.487,1.01
Cuba,1,1.148,0,1.54
Cyprus,1,0,0,1.4
Czechia,2,22.971,0.374,1.35
Democratic Republic of Congo,2,1.027,0.011,1.06
Denmark,0,8.287,0,1.28
Djibouti,2,3.036,2.024,0.7
Dominica,2,0,0,0
Dominican Republic,2,114.861,0.553,1.11
Ecuador,2,58.947,2.947,1.06
Egypt,2,6.518,0.401,0.73
El Salvador,2,60.59,1.696,1.1
Equatorial Guinea,2,0,0,0.26
Eritrea,2,0,0,0.28
Estonia,0,2.262,0,1.27
Eswatini,2,37.926,0.862,1.17
Ethiopia,2,3.932,0.07,1.6
Fiji,0,0,0,0
Finland,0,1.985,0,1.19
France,0,15.29,0.107,1.26
Gabon,2,69.64,0.449,1.08
Gambia,2,14.069,0.414,1.48
Georgia,2,6.016,0,1.74
Germany,2,6.672,0.036,1.19
Ghana,2,21.981,0,1.09
Greece,0,2.782,0.288,1.21
Grenada,2,0,0,0
Guatemala,2,50.571,2.344,1.1
Guinea,2,7.234,0,1.09
Guinea-Bissau,2,0,0,0.7
Guyana,2,13.985,0,1.19
Haiti,2,5.876,0.263,0.91
Honduras,2,76.429,1.817,1.08
Hungary,0,1.967,0,1.28
Iceland,0,2.93,0,1.36
India,2,33.13,0.818,1.23
Indonesia,2,6.881,0.508,1.07
International,2,0,0,0
Iran,2,30.788,2.607,1.07
Iraq,2,67.276,2.287,1.07
Ireland,0,3.443,0.203,1.24
Israel,0,236.149,0.693,1.15
Italy,0,4.631,0.149,1.13
Jamaica,0,2.026,0,1.29
Japan,2,5.321,0.016,1.47
Jordan,2,0.686,0,1.27
Kazakhstan,2,0,0,0.89
Kenya,2,11.846,0.186,1.24
Kosovo,2,124.691,3.104,1.15
Kuwait,0,175.855,1.171,1.01
Kyrgyzstan,2,111.738,4.905,0.84
Laos,2,0,0,0
Latvia,1,2.121,0,1.15
Lebanon,2,18.167,0.293,1.31
Lesotho,2,0,0,1.03
Liberia,2,1.186,0,0.93
Libya,2,12.807,0.437,1.3
Liechtenstein,2,0,0,0
Lithuania,0,0.735,0,1.34
Luxembourg,0,206.078,0,1.22
Madagascar,2,22.173,0.144,1.16
Malawi,2,13.434,0.627,1.08
Malaysia,1,0.494,0,1.24
Maldives,0,109.15,0,1.24
Mali,2,0.839,0.049,1.02
Malta,1,4.53,0,0.66
Marshall Islands,2,0,0,0
Mauritania,2,9.033,0,0.76
Mauritius,2,0,0,0.05
Mexico,2,46.683,6.127,1.04
Moldova,2,88.251,1.239,1.1
Monaco,2,25.482,0,0.97
Mongolia,2,0,0,0.28
Montenegro,2,144.89,6.369,0.83
Morocco,0,5.96,0.135,1.32
Mozambique,2,0.672,0,1.11
Myanmar,1,0.037,0,0.89
Namibia,2,14.168,0,1.28
Nepal,2,3.432,0.069,0.94
Netherlands,2,9.805,0.175,1.46
New Zealand,1,0,0,0.78
Nicaragua,2,0,0,0.3
Niger,2,0.372,0,0.74
Nigeria,2,2.634,0.039,0.97
North Macedonia,2,64.799,4.8,0.97
Norway,1,1.107,0,1.32
Oman,0,325.068,2.35,1
Pakistan,2,7.981,0.145,0.71
Palestine,2,33.324,0.392,0.9
Panama,0,174.517,4.867,1
Papua New Guinea,2,0.335,-0.112,0
Paraguay,2,25.657,0.14,1.25
Peru,2,135.358,5.702,1.12
Philippines,2,13.734,0.055,1.18
Poland,2,10.041,0.159,1.19
Portugal,0,24.714,0.49,0.83
Qatar,0,153.069,1.041,0.85
Romania,2,53.541,1.403,1.32
Russia,0,40.086,1.131,0.94
Rwanda,0,2.625,0,1.07
Saint Kitts and Nevis,2,0,0,0
Saint Lucia,2,0,0,0
Saint Vincent and the Grenadines,2,18.027,0,0
Samoa,2,0,0,0
San Marino,2,0,0,0.11
Sao Tome and Principe,2,4.563,0,0.55
Saudi Arabia,2,66.956,1.264,0.85
Senegal,2,8.122,0.179,1.06
Serbia,2,62.605,1.176,1.11
Seychelles,2,0,0,0.19
Sierra Leone,2,0.501,0,0.96
Singapore,0,52.988,0,1.26
Slovakia,0,6.777,0,1.3
Slovenia,2,13.949,0.481,1.09
Solomon Islands,2,0,0,0
Somalia,2,1.636,0,0.75
South Africa,0,221.721,9.644,1.03
South Korea,0,1.151,0,1.25
South Sudan,2,0,0,0.84
Spain,2,29.024,0.043,1.56
Sri Lanka,0,1.027,0,0.74
Sudan,2,5.587,0.342,1.03
Suriname,2,76.709,0,1.2
Sweden,2,29.408,0.594,0.99
Switzerland,2,16.292,0,1.2
Syria,2,1.2,0.057,1.34
Taiwan,0,0.168,0,0.44
Tajikistan,2,5.033,0.105,0.97
Tanzania,2,0,0,0
Thailand,1,0.086,0,1.07
Timor,2,0,0,0
Togo,2,1.933,0.121,1.06
Trinidad and Tobago,2,1.429,0,1.35
Tunisia,0,0.423,0,1.29
Turkey,2,10.695,0.225,0.93
Uganda,1,0.066,0,1.01
Ukraine,2,19.23,0.366,1.08
United Arab Emirates,0,23.862,0.101,0.84
United Kingdom,0,8.293,0.25,0.92
United States,0,217.264,3.686,1.06
Uruguay,0,6.045,0.288,1.15
Uzbekistan,2,14.879,0.09,1.16
Vanuatu,2,0,0,0
Vatican,2,0,0,0
Venezuela,2,13.715,0.141,1.25
Vietnam,2,0.072,0,1.18
Yemen,2,0.369,0.067,0.81
Zambia,2,10.716,0,0.89
Zimbabwe,2,14.398,0,1.32
