country,cluster,new_cases_per_million,new_deaths_per_million,reproduction_rate
Afghanistan,2,6.037,0.334,1.41
Albania,2,2.085,0,0.71
Algeria,2,4.082,0.091,1.23
Andorra,2,12.942,12.942,0.52
Angola,2,0,0,0
Antigua and Barbuda,2,0,0,0
Argentina,2,2.257,0.199,1.24
Armenia,2,38.134,0.675,1.37
Australia,1,0.902,0.039,0.73
Austria,0,4.33,0.222,0.59
Azerbaijan,2,3.748,0,1.21
Bahamas,2,0,0,0
Bahrain,2,58.181,0,1.29
Bangladesh,2,4.038,0.012,1.36
Barbados,2,3.48,0,0
Belarus,2,92.811,0.212,1.26
Belgium,0,33.565,6.816,0.7
Belize,2,0,0,0
Benin,2,0,0,0
Bhutan,2,0,0,0
Bolivia,2,10.623,0.428,1.46
Bosnia and Herzegovina,2,5.486,1.524,1.16
Botswana,2,0,0,0
Brazil,2,22.234,1.364,1.45
Brunei,2,0,0,0.04
Bulgaria,2,3.454,0.144,1.03
Burkina Faso,2,0.478,0.048,0.95
Burundi,2,0,0,0
Cambodia,2,0,0,0.04
Cameroon,2,0,0,1.25
Canada,2,68.306,2.941,1
Cape Verde,2,23.382,0,1.07
Central African Republic,2,0,0,0
Chad,2,0,0,0.96
Chile,2,64.239,0.68,1.49
China,2,0.003,0,0.34
Colombia,2,7.527,0.314,1.35
Comoros,2,0,0,0
Congo,2,0,0,0.81
Costa Rica,2,1.178,0,0.99
Cote d'Ivoire,2,1.365,0.076,1.18
Croatia,0,1.949,0.487,0.54
Cuba,2,3.355,0.088,0.81
Cyprus,0,9.133,0,0.65
Czechia,0,2.428,0.28,0.69
Democratic Republic of Congo,2,0,0,1.14
Denmark,0,20.027,1.554,0.89
Djibouti,2,0,0,0.79
Dominica,2,0,0,0
Dominican Republic,2,34.661,0.645,1.18
Ecuador,2,117.553,10.939,0.92
Egypt,2,2.658,0.137,1.32
El Salvador,2,6.784,0,1.2
Equatorial Guinea,2,0,0,0.54
Eritrea,2,0,0,0
Estonia,0,0.754,1.508,0.6
Eswatini,2,3.448,0,0.76
Ethiopia,1,0.017,0,1.14
Fiji,2,0,0,0
Finland,2,14.078,1.805,0.91
France,0,6.235,2.099,0.95
Gabon,2,0,0,1.16
Gambia,2,0,0,0
Georgia,2,1.755,0.251,0.79
Germany,2,8.319,0.645,0.66
Ghana,2,0,0,1.38
Greece,0,0.576,0.096,0.78
Grenada,2,0,0,0
Guatemala,2,0.837,0,1.33
