country,cluster,new_cases_per_million,new_deaths_per_million,reproduction_rate
Afghanistan,1,10.506,0.308,0.9
Albania,1,24.672,0.347,1.25
Algeria,1,3.193,0.182,1.18
Andorra,1,0,0,0.35
Angola,1,0.213,0,1.11
Antigua and Barbuda,1,0,0,0
Argentina,1,34.981,0.42,1.3
Armenia,1,188.983,6.074,1.06
Australia,2,0.51,0,1.61
Austria,1,1.999,0.222,1.14
Azerbaijan,1,48.426,0.592,1.25
Bahamas,1,0,0,0.1
Bahrain,1,254.469,1.763,1.09
Bangladesh,1,21.44,0.237,1.08
Barbados,1,0,0,0
Belarus,1,60.216,0.317,0.8
Belgium,1,0,0,0.89
Belize,1,0,0,0
Benin,1,9.486,0.165,0.97
Bhutan,1,0,0,0
Bolivia,1,75.045,2.827,1.21
Bosnia and Herzegovina,1,0,0,1.18
Botswana,1,0,0,0
Brazil,1,74.153,2.893,1.14
Brunei,1,0,0,0
Bulgaria,1,4.749,0,1.3
Burkina Faso,1,0.096,0,0.96
Burundi,1,3.364,0,0.65
Cambodia,1,0,0,0.13
Cameroon,1,10.623,0.075,1.07
Canada,1,8.373,0.424,0.81
Cape Verde,1,48.562,0,1.1
Central African Republic,1,25.26,0.828,0.92
Chad,1,0,0,0.75
Chile,1,293.311,9.625,0.93
China,1,0.013,0,1.31
Colombia,1,59.332,2.181,1.28
Comoros,1,0,0,0.72
Congo,1,0,0,0.72
Costa Rica,1,16.882,0,1.47
Cote d'Ivoire,1,8.189,0.076,1.15
Croatia,1,4.385,0,3.14
Cuba,0,0.265,0,0.58
Cyprus,2,1.142,0,0.84
Czechia,1,4.669,0,1.29
Democratic Republic of Congo,1,1.719,0.056,1.09
Denmark,0,0,0,0.99
Djibouti,1,17.206,0,0.55
Dominica,1,0,0,0
Dominican Republic,1,82.873,0.645,1.21
Ecuador,1,51.522,3.798,1.13
Egypt,1,14.414,0.85,1.03
El Salvador,1,23.28,0.771,1.16
Equatorial Guinea,1,0,0,0.27
Eritrea,1,0,0,0.42
Estonia,0,0,0,0.53
Eswatini,1,6.896,0,1.22
Ethiopia,1,0.548,0.017,1.03
Fiji,1,0,0,0
Finland,0,0.18,0,0.74
France,1,4.351,0.107,1.07
Gabon,1,0,0,1.08
Gambia,1,0,0,0
Georgia,1,2.005,0,0.75
Germany,1,7.185,0,1.15
Ghana,1,14.064,0,1.19
Greece,0,0.959,0,1.15
Grenada,1,0,0,0
Guatemala,1,21.769,0.949,1.23
Guinea,1,2.132,0,1.1
Guinea-Bissau,1,0,0,0.79
Guyana,1,1.271,0,0.76
Haiti,1,0,0,1.03
Honduras,1,46.746,0.505,1.23
Hungary,0,0.828,0,0.76
Iceland,1,0,0,1.03
India,1,10.747,0.322,1.23
Indonesia,1,3.151,0.132,1.11
International,1,0,0,0
Iran,1,28.193,1.381,0.98
Iraq,1,40.922,2.163,1.33
Ireland,0,1.013,0,0.66
Israel,1,19.987,0,1.43
Italy,0,3.705,0.397,0.95
Jamaica,1,0.675,0,1.15
Japan,1,0.435,0,1.18
Jordan,1,1.764,0,0.94
Kazakhstan,1,27.002,0.107,1.16
Kenya,1,4.835,0.037,1.22
Kosovo,1,38.804,0.517,1.43
Kuwait,1,118.251,1.639,1.03
Kyrgyzstan,1,57.478,0.766,1.61
Laos,1,0,0,0
Latvia,0,0,0,0.94
Lebanon,1,7.472,0,1.2
Lesotho,1,0,0,0
Liberia,1,4.943,0.198,1.02
Libya,1,3.929,0,1.23
Liechtenstein,1,0,0,0
Lithuania,0,1.102,0,0.84
Luxembourg,0,23.963,0,1.54
Madagascar,1,3.358,0.036,1.34
Malawi,1,5.75,0.157,1.3
Malaysia,0,0.494,0,0.58
Maldives,1,29.6,0,1.01
Mali,1,0,0,1.03
Malta,0,2.265,0,0.58
Marshall Islands,1,0,0,0
Mauritania,1,36.777,0.645,1.21
Mauritius,1,0,0,0.1
Mexico,1,41.44,8.097,1.13
Moldova,1,61.23,2.231,1.08
Monaco,1,25.482,0,0
Mongolia,1,2.135,0,0.81
Montenegro,1,4.777,0,1.59
Morocco,1,3.739,0.027,1.61
Mozambique,1,1.44,0.032,1.11
Myanmar,0,0.055,0,0.66
Namibia,1,3.542,0,0
Nepal,1,14.449,0.034,1.22
Netherlands,1,5.311,0.058,0.72
New Zealand,2,0.415,0,1.48
Nicaragua,1,0,0,0.24
Niger,1,0.041,0,0.74
Nigeria,1,2.115,0.058,1.12
North Macedonia,1,48.479,2.4,1.08
Norway,0,0.553,0,0.99
Oman,1,177.221,0.587,1.14
Pakistan,1,20.241,0.403,0.99
Palestine,1,9.605,0,3.23
Panama,1,187.264,1.854,1.2
Papua New Guinea,1,0,0,0
Paraguay,1,2.383,0,1.39
Peru,1,109.123,5.581,1.02
Philippines,1,5.95,0.173,1.2
Poland,1,8.217,0.264,0.88
Portugal,1,28.637,0.196,1.05
Qatar,1,305.79,1.388,0.76
Romania,1,16.374,0.624,1.19
Russia,1,52.88,0.747,0.93
Rwanda,1,2.007,0,1.34
Saint Kitts and Nevis,1,0,0,0
Saint Lucia,1,0,0,0
Saint Vincent and the Grenadines,1,0,0,0
Samoa,1,0,0,0
San Marino,1,0,0,0.37
Sao Tome and Principe,1,0,0,0.47
Saudi Arabia,1,97.059,1.063,1.07
Senegal,1,6.271,0.119,1.03
Serbia,1,13.373,0.147,1.33
Seychelles,1,0,0,0
Sierra Leone,1,2.256,0.251,0.97
Singapore,1,44.784,0,0.74
Slovakia,1,0.183,0,1.41
Slovenia,0,0.481,0,1.68
Solomon Islands,1,0,0,0
Somalia,1,1.51,0.126,0.79
South Africa,1,77.914,0.894,1.32
South Korea,0,0.332,0,0.71
South Sudan,1,0.893,0,0.78
Spain,1,7.144,0.021,1.03
Sri Lanka,1,0,0,0.87
Sudan,1,0,0,1.06
Suriname,1,18.751,0,1.15
Sweden,1,31.784,2.079,1.04
Switzerland,0,5.662,0,1.29
Syria,1,0.343,0,1.26
Taiwan,0,0,0,0.29
Tajikistan,1,6.081,0,0.84
Tanzania,1,0,0,0
Thailand,2,0.014,0,0.92
Timor,1,0,0,0
Togo,1,0.966,0,1.04
Trinidad and Tobago,1,0,0,0.03
Tunisia,1,0.085,0,0.97
Turkey,1,14.133,0.273,0.97
Uganda,1,0.153,0,0.89
