country,cluster,new_cases_per_million,new_deaths_per_million,reproduction_rate
Afghanistan,2,0.051,0,0
Albania,0,6.602,0.347,1.22
Algeria,0,0.775,0.046,1.63
Andorra,1,401.217,0,0.99
Angola,2,0,0,0
Antigua and Barbuda,2,0,0,0
Argentina,0,1.903,0.044,1.77
Armenia,2,4.725,0,1.39
Australia,0,14.196,0.039,2.07
Austria,0,89.825,0.777,1.98
Azerbaijan,0,1.479,0,0
Bahamas,2,2.543,0,0
Bahrain,0,8.815,0.588,1.3
Bangladesh,0,0.036,0.006,0
Barbados,2,3.48,0,0
Belarus,2,0,0,0
Belgium,0,45.385,2.934,2.1
Belize,2,0,0,0
Benin,2,0.082,0,0
Bhutan,2,0,0,0
Bolivia,0,0.171,0,0
Bosnia and Herzegovina,0,9.144,0.61,1.17
Botswana,2,0,0,0
Brazil,0,1.52,0.056,2.23
Brunei,2,29.715,0,0
Bulgaria,0,2.447,0,1.16
Burkina Faso,0,0.718,0,0
Burundi,2,0,0,0
Cambodia,2,0.239,0,0
Cameroon,2,0.377,0,0
Canada,0,18.6,0.026,2.4
Cape Verde,2,0,1.799,0
Central African Republic,2,0,0,0
Chad,2,0.122,0,0
Chile,2,9.207,0,2.2
China,0,0.065,0.005,0.84
Colombia,2,1.985,0,1.86
Comoros,2,0,0,0
Congo,2,0,0,0
Costa Rica,0,3.73,0,1.08
Cote d'Ivoire,0,1.82,0,0
Croatia,0,16.32,0,2
Cuba,0,0.706,0,0
Cyprus,0,9.133,2.283,1.11
Czechia,0,14.754,0.187,1.87
Democratic Republic of Congo,0,0.1,0.011,0
Denmark,0,25.206,1.381,1.37
Djibouti,0,0,0,0
Dominica,2,0,0,0
Dominican Republic,0,6.176,0.277,2.15
Ecuador,0,5.725,0.51,2.37
Egypt,2,0.352,0.01,1.47
El Salvador,0,0.308,0,0
Equatorial Guinea,2,0,0,0
Eritrea,2,0,0,0
Estonia,0,12.815,0,1.41
Eswatini,2,0,0,0
Ethiopia,2,0.009,0,0
Fiji,0,1.116,0,0
Finland,0,16.604,0,1.46
France,0,38.285,3.677,1.96
Gabon,0,0.449,0,0
Gambia,2,0.414,0,0
Georgia,0,2.256,0,0
Germany,0,46.906,0.406,1.96
Ghana,2,0.837,0,0
Greece,0,4.605,0.288,1.27
Grenada,2,0,0,0
Guatemala,0,0.056,0,0
Guinea,2,0,0,0
Guinea-Bissau,2,0,0,0
Guyana,2,-19.07,0,0
Haiti,0,0.088,0,0
Honduras,0,0,0,0
Hungary,0,2.07,0.207,1.65
Iceland,0,175.824,2.93,1.49
India,0,0.027,0,2.03
Indonesia,2,0.391,0.022,1.82
International,2,0,0,0
Iran,0,20.978,1.453,1.59
Iraq,0,1.243,0.099,1.68
Ireland,0,41.314,0.203,2.1
Israel,0,11.784,0.347,2.05
Italy,0,86.815,12.289,1.36
Jamaica,0,0.675,0,0
Japan,2,0.577,0.008,1.6
Jordan,0,2.646,0,1.09
Kazakhstan,0,0.533,0,0
Kenya,0,0.167,0,0
Kosovo,0,14.487,0,0
Kuwait,0,0.468,0,0.82
Kyrgyzstan,0,3.985,0,0
Laos,2,0.275,0,0
Latvia,0,9.013,0,1.11
Lebanon,0,7.472,0,1.12
Lesotho,0,0,0,0
Liberia,0,0,0,0
Libya,0,0.146,0,0
Liechtenstein,2,0,0,0
Lithuania,0,11.02,0.367,1.36
Luxembourg,1,357.841,0,1.91
