country,cluster,new_cases_per_million,new_deaths_per_million,reproduction_rate
Afghanistan,1,4.778,0.334,1.22
Albania,2,258.531,6.602,1.12
Algeria,1,25.837,0.342,1.15
Andorra,2,608.296,0,1.06
Angola,1,3.286,0.03,1.04
Antigua and Barbuda,1,0,0,0.34
Argentina,1,158.51,6.859,0.9
Armenia,2,274.362,8.774,0.92
Australia,1,0.392,0,1
Austria,0,485.988,13.102,0.88
Azerbaijan,2,359.595,3.353,1.42
Bahamas,1,73.745,0,0.66
Bahrain,1,76.399,0.588,0.88
Bangladesh,1,13.541,0.194,1.11
Barbados,1,6.96,0,1.19
Belarus,1,155.673,0.847,1.16
Belgium,0,164.026,15.79,0.64
Belize,2,216.286,12.575,1.14
Benin,1,0,0,0.96
Bhutan,1,0,0,0.99
Bolivia,1,9.68,1.028,0.91
Bosnia and Herzegovina,2,361.496,15.85,1.16
Botswana,1,0,0,0.74
Brazil,1,146.312,2.964,1.13
Brunei,1,2.286,0,0
Bulgaria,0,630.645,22.595,1.11
Burkina Faso,1,0.144,0,1.02
Burundi,1,0.757,0,0.83
Cambodia,1,0.06,0,0.88
Cameroon,1,1.017,0.038,0.94
Canada,1,139.95,2.809,1.14
Cape Verde,1,176.263,0,1.06
Central African Republic,1,0,0,0.65
Chad,1,0.061,0,0.93
Chile,1,52.678,1.308,0.99
China,1,0.059,0,1.68
Colombia,1,147.692,3.891,1.02
Comoros,1,12.65,0,0.63
Congo,1,0,0,0.52
Costa Rica,1,175.693,4.122,1.12
Cote d'Ivoire,1,0.303,0,0.97
Croatia,0,565.858,11.449,1.15
Cuba,1,6.268,0.088,1.17
Cyprus,2,287.704,2.283,1.18
Czechia,0,550.566,12.98,0.81
Democratic Republic of Congo,1,0.357,0.022,1.11
Denmark,2,236.007,1.381,1.1
Djibouti,1,1.012,0,0.75
Dominica,1,0,0,0
Dominican Republic,1,25.996,0.184,1.19
Ecuador,1,27.886,2.211,1.01
Egypt,1,3.528,0.127,1.21
El Salvador,1,49.644,0.771,1.13
Equatorial Guinea,1,0,0,0.57
Eritrea,1,0,0,0.43
Estonia,1,153.03,1.508,1.3
Eswatini,1,12.067,0,1.32
Ethiopia,1,3.375,0.087,1.08
Fiji,1,3.347,0,0
Finland,1,63.71,0,1.27
France,0,156.051,15.504,0.85
Gabon,1,0,0,1.11
Gambia,1,0,0,0.56
Georgia,2,784.122,9.776,1.11
Germany,1,195.383,4.44,1.09
Ghana,1,7.82,0,1.12
Greece,1,204.451,9.69,1.07
Grenada,1,0,0,0
Guatemala,1,34.997,0.391,1.02
Guinea,1,1.675,0,1.09
Guinea-Bissau,1,0,0,0.39
Guyana,1,44.498,1.271,1.02
Haiti,1,0.438,0,0.96
Honduras,1,0,0,1.04
Hungary,0,406.714,12.111,1.06
Iceland,1,26.374,0,0.8
India,1,32.156,0.349,0.98
Indonesia,1,15.326,0.399,1.11
International,1,0,0,0
Iran,1,163.359,5.75,1.1
Iraq,1,56.983,0.87,0.91
Ireland,1,44.352,1.013,0.78
Israel,1,99.012,0.693,1.17
Italy,0,384.16,14.108,0.88
Jamaica,1,26.679,1.351,1.02
Japan,1,9.741,0.111,1.15
Jordan,2,449.469,7.645,1.02
Kazakhstan,1,75.519,0.053,1.23
Kenya,1,13.52,0.316,1.01
Kosovo,2,315.091,6.726,1.23
Kuwait,1,94.133,0.468,0.74
Kyrgyzstan,1,73.726,0.613,0.95
Laos,1,0,0,0
Latvia,2,242.286,6.892,1.32
Lebanon,1,174.055,3.37,1.07
Lesotho,1,2.801,0,0.83
Liberia,1,0,0,1.06
Libya,1,102.892,1.164,1.01
Liechtenstein,1,52.443,26.221,0.94
Lithuania,2,428.683,6.245,1.25
Luxembourg,0,595.869,15.975,1.1
Madagascar,1,0,0,0.52
Malawi,1,0.418,0,0.84
Malaysia,1,67.602,0.124,1.13
Maldives,1,96.2,0,1.1
Mali,1,4.494,0.099,1.16
Malta,2,301.219,9.059,0.97
Marshall Islands,1,0,0,0
Mauritania,1,5.592,0,1.63
Mauritius,1,0,0,0.75
Mexico,1,83.718,6.306,1.1
Moldova,2,301.193,4.71,1.15
Monaco,1,101.926,0,0.72
Mongolia,1,8.236,0,1.45
Montenegro,2,907.554,9.553,0.99
Morocco,1,108.343,1.978,0.97
Mozambique,1,3.903,0.032,1.06
Myanmar,1,31.814,0.349,1.08
Namibia,1,16.136,0,1.15
Nepal,1,61.434,0.824,0.9
Netherlands,2,233.559,5.252,0.91
New Zealand,1,1.659,0,1.2
Nicaragua,1,8.906,0.151,0.62
Niger,1,1.033,0,1.47
Nigeria,1,0.815,0.005,1.07
North Macedonia,2,497.749,7.2,1.04
Norway,1,98.501,0.553,1.01
Oman,1,43.669,0.979,0.96
Pakistan,1,13.622,0.267,1.27
Palestine,2,354.999,2.156,1.47
Panama,2,294.801,3.013,1.19
Papua New Guinea,1,0,0,0.72
Paraguay,1,114.826,1.682,1.09
Peru,1,26.902,1.395,0.96
Philippines,1,10.111,0.11,0.93
Poland,0,864.886,14.268,0.96
Portugal,0,384.34,8.336,0.99
Qatar,1,78.79,0,1
Romania,2,403.011,10.188,1.03
Russia,1,165.054,3.31,1.09
Rwanda,1,1.853,0,1.3
Saint Kitts and Nevis,1,37.6,0,0
Saint Lucia,1,16.337,0,0.84
Saint Vincent and the Grenadines,1,0,0,0
Samoa,1,0,0,0
San Marino,1,0,0,1.25
Sao Tome and Principe,1,0,0,0.81
Saudi Arabia,1,7.238,0.431,0.9
Senegal,1,0.657,0.06,1.24
Serbia,2,1005.497,5.438,1.44
Seychelles,1,0,0,0.16
Sierra Leone,1,0,0,0.94
Singapore,1,3.077,0,1.22
Slovakia,1,187.009,2.931,0.98
Slovenia,0,626.283,28.38,1.05
Solomon Islands,1,1.456,0,0
Somalia,1,0,0,0.73
South Africa,1,42.034,1.939,1.19
South Korea,1,7.451,0.059,1.46
South Sudan,1,0,0,1.12
Spain,0,261.535,11.485,0.96
Sri Lanka,1,21.435,0.187,1.09
Sudan,1,8.643,0.114,1.4
Suriname,1,5.114,1.705,0.84
