Nation,Similarity Score
Afghanistan,92
Albania,172
Algeria,111
Andorra,68
Angola,115
Antigua and Barbuda,54
Armenia,54
Australia,61
Austria,44
Azerbaijan,104
Bahamas,54
Belarus,55
Belgium,75
Belize,138
Benin,69
Bosnia and Herzegovina,102
Brazil,141
Bulgaria,48
Burkina Faso,58
Burundi,36
Cambodia,59
Cameroon,144
Canada,167
Cape Verde,128
Central African Republic,131
Chad,164
Chile,91
Comoros,54
Costa Rica,154
Cote d'Ivoire,69
Croatia,50
Cuba,64
Cyprus,141
Czechia,17
Democratic Republic of Congo,125
Denmark,86
Djibouti,157
Dominica,89
Dominican Republic,133
Ecuador,147
Egypt,172
Equatorial Guinea,54
Eritrea,109
Estonia,52
Eswatini,158
Ethiopia,110
Finland,28
France,69
Gambia,120
Georgia,140
Germany,61
Ghana,89
Greece,92
Grenada,54
Guatemala,128
Guinea,159
Guinea-Bissau,54
Guyana,73
Haiti,169
Honduras,109
Hungary,66
India,96
International,54
Iran,97
Iraq,123
Ireland,142
Israel,90
Italy,77
Jamaica,87
Japan,28
Jordan,139
Kazakhstan,90
Kenya,119
Kosovo,197
Kyrgyzstan,142
Laos,95
Latvia,71
Lebanon,155
Lesotho,185
Liberia,179
Libya,89
Liechtenstein,54
Lithuania,64
Luxembourg,84
Madagascar,198
Malawi,148
Maldives,54
Mali,72
Malta,54
Marshall Islands,54
Mauritania,74
Mauritius,62
Mexico,150
Moldova,130
Monaco,8
Montenegro,54
Morocco,202
Mozambique,133
Myanmar,90
Namibia,128
Netherlands,69
Nicaragua,54
Niger,47
North Macedonia,54
Norway,42
Pakistan,129
Palestine,126
Papua New Guinea,61
Peru,118
Philippines,118
Portugal,134
Qatar,84
Romania,49
Russia,145
Saint Kitts and Nevis,54
Saint Lucia,54
Saint Vincent and the Grenadines,54
Samoa,54
San Marino,69
Sao Tome and Principe,54
Saudi Arabia,209
Senegal,76
Serbia,159
Seychelles,39
Sierra Leone,70
Slovakia,59
Slovenia,79
Solomon Islands,69
Somalia,69
South Africa,148
South Korea,69
South Sudan,91
Spain,108
Sri Lanka,70
Sudan,119
Suriname,104
Sweden,133
Switzerland,42
Syria,188
Tanzania,47
Thailand,113
Timor,28
Togo,105
Trinidad and Tobago,74
Tunisia,107
Turkey,52
Uganda,109
Ukraine,162
United Arab Emirates,129
United States,138
Uruguay,89
Vanuatu,126
Vatican,54
Venezuela,82
Vietnam,96
Yemen,63
Zambia,90
Zimbabwe,89
Gabon,122
Kuwait,126
Nigeria,174
Paraguay,99
Poland,20
Tajikistan,40
United Kingdom,127
Argentina,57
Colombia,63
Panama,81
Bangladesh,71
Botswana,81
Barbados,74
Fiji,126
Nepal,71
New Zealand,46
Uzbekistan,133
Bhutan,59
Singapore,91
Taiwan,4
Bahrain,130
Bolivia,34
China,74
Malaysia,59
Oman,68
El Salvador,105
Rwanda,91
Mongolia,92
Indonesia,117
Brunei,12
Hong Kong,53
Iceland,29
