Nation,Similarity Score
Afghanistan,49
Albania,59
Algeria,33
Andorra,129
Angola,24
Antigua and Barbuda,1
Armenia,1
Australia,75
Austria,182
Azerbaijan,35
Bahamas,1
Belarus,57
Belgium,91
Belize,47
Benin,142
Bosnia and Herzegovina,62
Brazil,43
Bulgaria,180
Burkina Faso,102
Burundi,13
Cambodia,144
Cameroon,45
Canada,47
Cape Verde,66
Central African Republic,28
Chad,30
Chile,51
Comoros,1
Congo,17
Costa Rica,54
Cote d'Ivoire,83
Croatia,120
Cuba,62
Cyprus,62
Democratic Republic of Congo,48
Denmark,79
Djibouti,46
Dominica,87
Dominican Republic,20
Ecuador,43
Egypt,26
Equatorial Guinea,1
Eritrea,30
Estonia,127
Eswatini,26
Ethiopia,17
Finland,208
France,112
Gambia,50
Georgia,67
Germany,105
Ghana,72
Greece,84
Grenada,1
Guatemala,52
Guinea,52
Guinea-Bissau,1
Guyana,58
Haiti,80
Honduras,37
Hungary,78
India,54
International,1
Iran,123
Iraq,21
Ireland,88
Israel,103
Italy,104
Jamaica,70
Japan,176
Jordan,60
Kazakhstan,54
Kenya,32
Kosovo,41
Kyrgyzstan,52
Laos,120
Latvia,89
Lebanon,56
Lesotho,45
Liberia,42
Libya,43
Liechtenstein,1
Lithuania,141
Luxembourg,153
Madagascar,22
Malawi,63
Maldives,1
Mali,79
Malta,1
Marshall Islands,1
Mauritania,98
Mauritius,81
Mexico,33
Moldova,64
Monaco,53
Montenegro,1
Morocco,26
Mozambique,64
Myanmar,39
Namibia,36
Netherlands,75
Nicaragua,56
Niger,109
North Macedonia,1
Norway,164
Pakistan,64
Palestine,20
Papua New Guinea,112
Peru,47
Philippines,75
Portugal,72
Qatar,64
Romania,121
Russia,75
Saint Kitts and Nevis,1
Saint Lucia,1
Saint Vincent and the Grenadines,1
Samoa,1
San Marino,131
Sao Tome and Principe,1
Saudi Arabia,45
Senegal,112
Serbia,88
Seychelles,149
Sierra Leone,90
Slovakia,182
Slovenia,136
Solomon Islands,176
Somalia,137
South Africa,22
South Korea,103
South Sudan,30
Spain,84
Sri Lanka,83
Sudan,45
Suriname,24
Sweden,40
Switzerland,134
Syria,33
Tanzania,120
Thailand,62
Timor,154
Togo,66
Trinidad and Tobago,58
Tunisia,133
Turkey,87
Uganda,50
Ukraine,57
United Arab Emirates,82
United States,57
Uruguay,134
Vanuatu,47
Vatican,1
Venezuela,50
Vietnam,34
Yemen,115
Zambia,110
Zimbabwe,50
Argentina,60
Bahrain,76
Bangladesh,81
Barbados,95
Bhutan,75
Bolivia,50
Botswana,55
Brunei,165
China,71
Colombia,45
El Salvador,66
Fiji,81
Gabon,72
Iceland,183
Indonesia,74
Kuwait,65
Malaysia,116
Mongolia,55
Nepal,62
New Zealand,139
Nigeria,47
Oman,60
Panama,39
Paraguay,45
Poland,129
Rwanda,56
Singapore,85
Taiwan,136
Tajikistan,116
United Kingdom,75
Uzbekistan,64
Hong Kong,19
