Nation,Similarity Score
Afghanistan,55
Albania,92
Algeria,50
Andorra,193
Angola,40
Antigua and Barbuda,33
Armenia,33
Australia,82
Austria,125
Azerbaijan,38
Bahamas,33
Belarus,35
Belgium,117
Belize,60
Benin,217
Bosnia and Herzegovina,121
Brazil,44
Bulgaria,163
Burkina Faso,139
Burundi,22
Cambodia,175
Cameroon,161
Canada,61
Cape Verde,49
Central African Republic,123
Chad,72
Chile,50
Comoros,33
Congo,90
Costa Rica,57
Cote d'Ivoire,78
Croatia,77
Cuba,39
Cyprus,135
Czechia,110
Democratic Republic of Congo,116
Denmark,200
Djibouti,179
Dominica,96
Dominican Republic,34
Ecuador,63
Egypt,58
Equatorial Guinea,33
Eritrea,37
Estonia,100
Eswatini,79
Ethiopia,53
Finland,120
France,119
Gambia,54
Georgia,71
Germany,119
Ghana,179
Greece,114
Grenada,33
Guatemala,64
Guinea,72
Guinea-Bissau,33
Guyana,41
Haiti,99
Honduras,32
Hungary,160
India,15
International,33
Iran,146
Iraq,58
Ireland,57
Israel,64
Italy,122
Jamaica,32
Japan,126
Jordan,96
Kazakhstan,16
Kenya,43
Kosovo,70
Kyrgyzstan,40
Laos,104
Latvia,184
Lebanon,60
Lesotho,118
Liberia,36
Libya,25
Liechtenstein,33
Lithuania,79
Luxembourg,166
Madagascar,89
Malawi,156
Maldives,33
Mali,194
Malta,33
Marshall Islands,33
Mauritania,48
Mauritius,42
Mexico,33
Moldova,105
Monaco,18
Montenegro,33
Morocco,38
Mozambique,99
Myanmar,40
Namibia,117
Netherlands,118
Nicaragua,51
Niger,96
North Macedonia,33
Norway,145
Pakistan,111
Palestine,47
Papua New Guinea,187
Peru,34
Philippines,18
Portugal,41
Qatar,25
Romania,133
Russia,96
Saint Kitts and Nevis,33
Saint Lucia,33
Saint Vincent and the Grenadines,33
Samoa,33
San Marino,86
Sao Tome and Principe,33
Saudi Arabia,55
Senegal,117
Serbia,170
Seychelles,109
Sierra Leone,94
Slovakia,106
Slovenia,181
Solomon Islands,161
Somalia,141
South Africa,85
South Korea,169
South Sudan,59
Spain,38
Sri Lanka,103
Sudan,39
Suriname,48
Sweden,153
Switzerland,169
Syria,111
Tanzania,108
Thailand,195
Timor,86
Togo,177
Trinidad and Tobago,53
Tunisia,71
Turkey,101
Uganda,51
Ukraine,70
United Arab Emirates,156
United States,53
Uruguay,139
Vanuatu,61
Vatican,33
Venezuela,33
Vietnam,85
Yemen,119
Zimbabwe,16
Gabon,36
Kuwait,25
Nigeria,68
Paraguay,6
Poland,69
Tajikistan,125
United Kingdom,30
Bahrain,49
Bangladesh,21
Barbados,98
Bhutan,31
Botswana,108
Brunei,141
El Salvador,58
Fiji,150
Iceland,187
Indonesia,100
Malaysia,116
Nepal,25
New Zealand,70
Oman,40
Rwanda,29
Singapore,171
Taiwan,75
Argentina,8
Colombia,11
Panama,16
Uzbekistan,110
Hong Kong,30
Mongolia,89
China,35
