Nation,Similarity Score
Afghanistan,45
Albania,28
Algeria,24
Andorra,51
Angola,32
Antigua and Barbuda,5
Armenia,5
Australia,43
Austria,72
Azerbaijan,21
Bahamas,5
Belarus,50
Belgium,77
Belize,23
Benin,117
Bosnia and Herzegovina,122
Brazil,29
Bulgaria,130
Burkina Faso,86
Burundi,21
Cambodia,119
Cameroon,54
Canada,20
Cape Verde,22
Central African Republic,45
Chad,16
Chile,6
Comoros,5
Congo,48
Costa Rica,38
Cote d'Ivoire,94
Cuba,64
Cyprus,33
Czechia,111
Democratic Republic of Congo,62
Denmark,39
Djibouti,83
Dominica,124
Dominican Republic,31
Ecuador,47
Egypt,24
Equatorial Guinea,5
Eritrea,16
Estonia,52
Eswatini,48
Ethiopia,16
Finland,52
France,73
Gambia,60
Georgia,70
Germany,51
Ghana,85
Greece,58
Grenada,5
Guatemala,58
Guinea,83
Guinea-Bissau,5
Guyana,39
Haiti,96
Honduras,34
Hungary,69
India,58
International,5
Iran,36
Iraq,42
Ireland,53
Israel,109
Italy,62
Jamaica,42
Japan,130
Jordan,59
Kazakhstan,52
Kenya,32
Kosovo,47
Kyrgyzstan,58
Laos,134
Latvia,27
Lebanon,39
Lesotho,64
Liberia,25
Libya,44
Liechtenstein,5
Lithuania,33
Luxembourg,40
Madagascar,74
Malawi,50
Maldives,5
Mali,99
Malta,26
Marshall Islands,5
Mauritania,96
Mauritius,63
Mexico,11
Moldova,61
Monaco,31
Montenegro,5
Morocco,33
Mozambique,25
Myanmar,32
Namibia,75
Netherlands,56
Nicaragua,47
Niger,64
North Macedonia,5
Norway,69
Pakistan,69
Palestine,42
Papua New Guinea,126
Peru,30
Philippines,53
Portugal,76
Qatar,59
Romania,121
Russia,39
Saint Kitts and Nevis,5
Saint Lucia,5
Saint Vincent and the Grenadines,5
Samoa,5
San Marino,141
Sao Tome and Principe,5
Saudi Arabia,41
Senegal,99
Serbia,66
Seychelles,154
Sierra Leone,140
Slovakia,56
Slovenia,57
Solomon Islands,123
Somalia,110
South Africa,75
South Korea,16
South Sudan,20
Spain,52
Sri Lanka,74
Sudan,56
Suriname,10
Sweden,34
Switzerland,87
Syria,43
Tanzania,73
Thailand,15
Timor,151
Togo,31
Trinidad and Tobago,51
Tunisia,84
Turkey,36
Uganda,50
Ukraine,57
United Arab Emirates,25
United States,27
Uruguay,27
Vanuatu,72
Vatican,5
Venezuela,16
Vietnam,48
Yemen,109
Zambia,62
Zimbabwe,44
Argentina,62
Bahrain,41
Bangladesh,54
Barbados,147
Bhutan,50
Botswana,80
Brunei,151
Colombia,40
El Salvador,62
Fiji,56
Gabon,52
Iceland,64
Indonesia,45
Kuwait,35
Malaysia,44
Nepal,42
New Zealand,29
Nigeria,46
Oman,67
Panama,34
Paraguay,39
Poland,82
Rwanda,75
Singapore,27
Taiwan,14
Tajikistan,127
United Kingdom,46
Uzbekistan,113
Mongolia,55
Bolivia,8
China,9
Hong Kong,3
