Nation,Similarity Score
Afghanistan,79
Albania,48
Algeria,51
Andorra,204
Angola,18
Antigua and Barbuda,45
Armenia,45
Australia,15
Austria,52
Azerbaijan,32
Bahamas,45
Belarus,76
Belgium,25
Belize,43
Benin,206
Bosnia and Herzegovina,123
Brazil,19
Bulgaria,136
Burkina Faso,202
Burundi,17
Cameroon,157
Canada,40
Cape Verde,38
Central African Republic,113
Chad,71
Chile,58
Comoros,45
Congo,77
Costa Rica,36
Cote d'Ivoire,111
Croatia,119
Cuba,12
Cyprus,51
Czechia,73
Democratic Republic of Congo,114
Denmark,41
Djibouti,148
Dominica,176
Dominican Republic,42
Ecuador,22
Egypt,67
Equatorial Guinea,45
Eritrea,50
Estonia,65
Eswatini,51
Ethiopia,33
Finland,23
France,26
Gambia,58
Georgia,39
Germany,72
Ghana,131
Greece,39
Grenada,45
Guatemala,17
Guinea,55
Guinea-Bissau,45
Guyana,26
Haiti,105
Honduras,43
Hungary,82
India,9
International,45
Iran,149
Iraq,28
Ireland,25
Israel,42
Italy,6
Jamaica,14
Japan,113
Jordan,102
Kazakhstan,12
Kenya,29
Kosovo,68
Kyrgyzstan,14
Laos,207
Latvia,29
Lebanon,49
Lesotho,104
Liberia,24
Libya,22
Liechtenstein,45
Lithuania,37
Luxembourg,52
Madagascar,102
Malawi,83
Maldives,45
Mali,213
Malta,40
Marshall Islands,45
Mauritania,77
Mauritius,107
Mexico,42
Moldova,73
Monaco,14
Montenegro,45
Morocco,48
Mozambique,48
Myanmar,49
Namibia,127
Netherlands,125
Nicaragua,67
Niger,167
North Macedonia,45
Norway,11
Pakistan,34
Palestine,51
Papua New Guinea,148
Peru,45
Philippines,6
Portugal,5
Qatar,10
Romania,88
Russia,17
Saint Kitts and Nevis,45
Saint Lucia,45
Saint Vincent and the Grenadines,45
Samoa,45
San Marino,183
Sao Tome and Principe,45
Saudi Arabia,11
Senegal,117
Serbia,46
Seychelles,181
Sierra Leone,194
Slovakia,52
Slovenia,63
Solomon Islands,198
Somalia,242
South Africa,91
South Korea,7
South Sudan,49
Spain,20
Sri Lanka,23
Sudan,58
Suriname,56
Sweden,113
Switzerland,77
Syria,88
Tanzania,155
Thailand,20
Timor,162
Togo,48
Trinidad and Tobago,35
Tunisia,72
Turkey,30
Uganda,26
Ukraine,88
United Arab Emirates,11
United States,40
Uruguay,54
Vanuatu,114
Vatican,45
Venezuela,38
Vietnam,49
Yemen,205
Zambia,112
Zimbabwe,11
Gabon,26
Kuwait,12
Paraguay,5
Poland,50
Barbados,137
Brunei,216
El Salvador,11
Fiji,44
Iceland,25
Malaysia,7
Nepal,10
New Zealand,14
Oman,41
Singapore,19
Uzbekistan,97
Bahrain,3
Bhutan,14
Indonesia,50
Rwanda,6
Botswana,71
Colombia,10
Tajikistan,166
Bangladesh,4
Nigeria,14
United Kingdom,8
Panama,7
Argentina,2
Mongolia,104
Taiwan,12
China,42
Hong Kong,11
Bolivia,1
