country,cluster,new_cases_per_million,new_deaths_per_million,reproduction_rate
Afghanistan,5,1.695,0.257,1.24
Albania,1,184.863,2.432,1.22
Algeria,4,19.247,0.342,1.35
Andorra,4,0,0,1.06
Angola,4,4.442,0.152,1.05
Antigua and Barbuda,5,10.212,10.212,0.32
Argentina,1,187.363,5.797,0.91
Armenia,6,496.755,13.836,0.92
Australia,3,1.137,0,1.41
Austria,7,784.22,9.438,1.13
Azerbaijan,1,182.362,1.874,1.34
Bahamas,5,0,0,0.83
Bahrain,1,102.258,0.588,0.88
Bangladesh,4,9.296,0.085,1.11
Barbados,0,0,0,0.9
Belarus,1,132.073,0.635,1.16
Belgium,7,540.829,16.998,0.67
Belize,1,171.017,7.545,1.14
Benin,0,0,0,0.95
Bhutan,4,7.776,0,0.95
Bolivia,4,9.595,0.514,0.9
Bosnia and Herzegovina,6,388.623,14.935,1.16
Botswana,0,0,0,0.73
Brazil,1,180.218,4.333,1.13
Brunei,0,0,0,0
Bulgaria,7,359.505,5.181,1.18
Burkina Faso,5,1.244,0,1.01
Burundi,5,0.252,0,0.82
Cambodia,0,0,0,0.87
Cameroon,0,4.106,0,0.94
Canada,1,117.375,1.643,1.16
Cape Verde,4,70.145,0,1.05
Central African Republic,5,1.656,0.207,0.69
Chad,4,0.122,0,0.94
Chile,4,86.105,2.04,0.99
China,4,0.015,0,0.99
Colombia,1,175.639,3.144,0.98
Comoros,5,5.75,0,0.64
Congo,0,0,0,0.54
Costa Rica,1,215.935,1.767,1.05
Cote d'Ivoire,0,1.744,0,0.98
Croatia,7,698.127,9.256,1.12
Cuba,2,2.384,0,0.87
Cyprus,1,226.053,1.142,1.13
Czechia,7,392.101,12.326,0.71
Democratic Republic of Congo,5,0.759,0.011,1.11
Denmark,1,186.112,0.173,1.12
Djibouti,0,4.049,0,0.81
Dominica,0,0,0,0
Dominican Republic,4,61.855,0.184,1.16
Ecuador,4,54.016,1.134,0.96
Egypt,4,2.228,0.127,1.17
El Salvador,4,25.13,0.925,1.13
Equatorial Guinea,5,0,0,0.5
Eritrea,4,0,0,0.41
Estonia,1,199.014,0,1.4
Eswatini,0,14.653,0.862,1.16
Ethiopia,0,4.906,0.061,1.03
Fiji,2,0,0,0
Finland,4,44.038,0,1.17
France,7,491.7,5.423,0.95
Gabon,4,0,0,1.1
Gambia,0,1.655,0,0.62
Georgia,7,878.377,8.272,1.22
Germany,1,174.735,1.277,1.09
Ghana,0,0,0,1.15
Greece,1,271.993,3.646,1.2
Grenada,5,0,0,0
Guatemala,4,33.267,2.233,1.02
Guinea,0,3.655,0,1.09
Guinea-Bissau,5,0,0,0.38
