country,cluster,new_cases_per_million,new_deaths_per_million,reproduction_rate
Afghanistan,2,10.506,0.308,0.9
Albania,7,24.672,0.347,1.25
Algeria,2,3.193,0.182,1.18
Andorra,2,0,0,0.35
Angola,2,0.213,0,1.11
Antigua and Barbuda,4,0,0,0
Argentina,7,34.981,0.42,1.3
Armenia,6,188.983,6.074,1.06
Australia,3,0.51,0,1.61
Austria,1,1.999,0.222,1.14
Azerbaijan,7,48.426,0.592,1.25
Bahamas,4,0,0,0.1
Bahrain,6,254.469,1.763,1.09
Bangladesh,7,21.44,0.237,1.08
Barbados,2,0,0,0
Belarus,4,60.216,0.317,0.8
Belgium,1,0,0,0.89
Belize,2,0,0,0
Benin,2,9.486,0.165,0.97
Bhutan,2,0,0,0
Bolivia,7,75.045,2.827,1.21
Bosnia and Herzegovina,2,0,0,1.18
Botswana,2,0,0,0
Brazil,7,74.153,2.893,1.14
Brunei,2,0,0,0
Bulgaria,2,4.749,0,1.3
Burkina Faso,2,0.096,0,0.96
Burundi,4,3.364,0,0.65
Cambodia,2,0,0,0.13
Cameroon,2,10.623,0.075,1.07
Canada,2,8.373,0.424,0.81
Cape Verde,7,48.562,0,1.1
Central African Republic,7,25.26,0.828,0.92
Chad,2,0,0,0.75
Chile,6,293.311,9.625,0.93
China,2,0.013,0,1.31
Colombia,7,59.332,2.181,1.28
Comoros,4,0,0,0.72
Congo,2,0,0,0.72
Costa Rica,2,16.882,0,1.47
Cote d'Ivoire,2,8.189,0.076,1.15
Croatia,2,4.385,0,3.14
Cuba,1,0.265,0,0.58
Cyprus,3,1.142,0,0.84
Czechia,2,4.669,0,1.29
Democratic Republic of Congo,2,1.719,0.056,1.09
Denmark,0,0,0,0.99
Djibouti,2,17.206,0,0.55
Dominica,2,0,0,0
Dominican Republic,7,82.873,0.645,1.21
Ecuador,7,51.522,3.798,1.13
Egypt,2,14.414,0.85,1.03
El Salvador,7,23.28,0.771,1.16
Equatorial Guinea,4,0,0,0.27
Eritrea,2,0,0,0.42
Estonia,0,0,0,0.53
Eswatini,2,6.896,0,1.22
Ethiopia,2,0.548,0.017,1.03
Fiji,2,0,0,0
Finland,1,0.18,0,0.74
France,5,4.351,0.107,1.07
Gabon,2,0,0,1.08
Gambia,2,0,0,0
Georgia,2,2.005,0,0.75
Germany,2,7.185,0,1.15
Ghana,2,14.064,0,1.19
Greece,1,0.959,0,1.15
Grenada,4,0,0,0
Guatemala,7,21.769,0.949,1.23
Guinea,2,2.132,0,1.1
Guinea-Bissau,4,0,0,0.79
Guyana,2,1.271,0,0.76
Haiti,2,0,0,1.03
Honduras,7,46.746,0.505,1.23
Hungary,0,0.828,0,0.76
Iceland,2,0,0,1.03
India,2,10.747,0.322,1.23
Indonesia,2,3.151,0.132,1.11
International,4,0,0,0
Iran,2,28.193,1.381,0.98
Iraq,7,40.922,2.163,1.33
Ireland,1,1.013,0,0.66
Israel,2,19.987,0,1.43
Italy,1,3.705,0.397,0.95
Jamaica,2,0.675,0,1.15
Japan,2,0.435,0,1.18
Jordan,2,1.764,0,0.94
Kazakhstan,7,27.002,0.107,1.16
Kenya,2,4.835,0.037,1.22
Kosovo,7,38.804,0.517,1.43
Kuwait,6,118.251,1.639,1.03
Kyrgyzstan,7,57.478,0.766,1.61
Laos,2,0,0,0
Latvia,0,0,0,0.94
Lebanon,2,7.472,0,1.2
Lesotho,2,0,0,0
Liberia,2,4.943,0.198,1.02
Libya,2,3.929,0,1.23
Liechtenstein,4,0,0,0
Lithuania,0,1.102,0,0.84
Luxembourg,0,23.963,0,1.54
Madagascar,2,3.358,0.036,1.34
Malawi,2,5.75,0.157,1.3
Malaysia,1,0.494,0,0.58
Maldives,4,29.6,0,1.01
Mali,2,0,0,1.03
Malta,1,2.265,0,0.58
Marshall Islands,4,0,0,0
Mauritania,7,36.777,0.645,1.21
Mauritius,2,0,0,0.1
Mexico,7,41.44,8.097,1.13
Moldova,7,61.23,2.231,1.08
Monaco,4,25.482,0,0
Mongolia,2,2.135,0,0.81
Montenegro,4,4.777,0,1.59
Morocco,2,3.739,0.027,1.61
Mozambique,2,1.44,0.032,1.11
Myanmar,1,0.055,0,0.66
Namibia,2,3.542,0,0
Nepal,7,14.449,0.034,1.22
Netherlands,2,5.311,0.058,0.72
New Zealand,3,0.415,0,1.48
Nicaragua,4,0,0,0.24
Niger,4,0.041,0,0.74
Nigeria,2,2.115,0.058,1.12
North Macedonia,4,48.479,2.4,1.08
Norway,1,0.553,0,0.99
Oman,6,177.221,0.587,1.14
Pakistan,2,20.241,0.403,0.99
Palestine,2,9.605,0,3.23
Panama,6,187.264,1.854,1.2
Papua New Guinea,2,0,0,0
Paraguay,2,2.383,0,1.39
Peru,7,109.123,5.581,1.02
Philippines,2,5.95,0.173,1.2
Poland,2,8.217,0.264,0.88
Portugal,7,28.637,0.196,1.05
Qatar,6,305.79,1.388,0.76
Romania,2,16.374,0.624,1.19
Russia,7,52.88,0.747,0.93
Rwanda,1,2.007,0,1.34
Saint Kitts and Nevis,4,0,0,0
Saint Lucia,4,0,0,0
Saint Vincent and the Grenadines,4,0,0,0
Samoa,4,0,0,0
San Marino,2,0,0,0.37
Sao Tome and Principe,4,0,0,0.47
Saudi Arabia,7,97.059,1.063,1.07
Senegal,2,6.271,0.119,1.03
Serbia,2,13.373,0.147,1.33
Seychelles,4,0,0,0
Sierra Leone,2,2.256,0.251,0.97
Singapore,7,44.784,0,0.74
Slovakia,1,0.183,0,1.41
Slovenia,1,0.481,0,1.68
Solomon Islands,2,0,0,0
Somalia,2,1.51,0.126,0.79
South Africa,7,77.914,0.894,1.32
South Korea,1,0.332,0,0.71
South Sudan,2,0.893,0,0.78
Spain,2,7.144,0.021,1.03
Sri Lanka,1,0,0,0.87
Sudan,2,0,0,1.06
Suriname,7,18.751,0,1.15
Sweden,7,31.784,2.079,1.04
Switzerland,1,5.662,0,1.29
Syria,2,0.343,0,1.26
Taiwan,1,0,0,0.29
Tajikistan,2,6.081,0,0.84
Tanzania,2,0,0,0
Thailand,3,0.014,0,0.92
Timor,2,0,0,0
Togo,2,0.966,0,1.04
Trinidad and Tobago,2,0,0,0.03
Tunisia,2,0.085,0,0.97
Turkey,2,14.133,0.273,0.97
Uganda,2,0.153,0,0.89
Ukraine,2,17.058,0.183,1.16
United Arab Emirates,7,39.634,0.101,0.89
United Kingdom,2,9.192,0.457,0.71
United States,5,78.453,0.885,1.23
Uruguay,1,4.894,0,1.06
Uzbekistan,2,4.84,0,1.3
Vanuatu,2,0,0,0
Vatican,4,0,0,0
Venezuela,2,4.501,0,1.3
Vietnam,2,0,0,0.57
Yemen,2,0.637,0.067,1
Zambia,2,0,0,0.9
Zimbabwe,2,0.673,0.135,1.17
