country,cluster,new_cases_per_million,new_deaths_per_million,reproduction_rate
Afghanistan,6,0.411,0.206,0.9
Albania,0,53.513,1.737,1.03
Algeria,6,8.438,0.228,0.89
Andorra,6,0,0,1.43
Angola,6,1.856,0.061,1.12
Antigua and Barbuda,3,0,0,0
Argentina,1,194.067,4.359,1.13
Armenia,3,37.459,1.35,0.9
Australia,7,5.922,0.941,0.63
Austria,4,23.428,0,1.17
Azerbaijan,6,13.117,0.197,1.01
Bahamas,3,38.144,5.086,1
Bahrain,1,209.805,0.588,1.02
Bangladesh,6,15.453,0.273,0.94
Barbados,6,10.439,0,0.81
Belarus,4,8.678,0.635,1.14
Belgium,6,30.631,0,0.99
Belize,0,42.754,0,1.17
Benin,6,0,0,0.94
Bhutan,0,22.032,0,0.76
Bolivia,0,72.903,7.367,0.89
Bosnia and Herzegovina,0,90.526,3.962,1.16
Botswana,6,0,0,0.77
Brazil,1,221.745,5.98,0.97
Brunei,6,2.286,0,0
Bulgaria,5,29.215,1.295,0.96
Burkina Faso,6,0,0,1
Burundi,3,0,0,0.72
Cambodia,6,0,0,0.24
Cameroon,6,7.949,0.075,1.01
Canada,4,8.187,0.185,1.12
Cape Verde,0,64.75,0,1.08
Central African Republic,6,2.485,0,0.6
Chad,6,0.487,0.061,0.98
Chile,0,74.126,2.197,0.97
China,6,0.024,0.001,0.59
Colombia,1,204.882,5.444,0.96
Comoros,3,0,0,0.66
Congo,6,0,0,0.58
Costa Rica,1,165.289,2.748,1.13
Cote d'Ivoire,6,2.123,0,0.94
Croatia,5,53.346,0.487,1.34
Cuba,4,2.384,0,0.95
Cyprus,4,26.259,0,0.97
Czechia,6,34.27,0.093,1.23
Democratic Republic of Congo,6,0.547,0,1.06
Denmark,7,14.502,0,1.16
Djibouti,6,0,0,0.37
Dominica,3,0,0,0
Dominican Republic,0,56.14,1.106,0.84
Ecuador,0,42,2.607,0.97
Egypt,6,1.378,0.176,0.99
El Salvador,6,26.98,1.388,1.02
Equatorial Guinea,3,0,0,0.42
Eritrea,6,2.538,0,0.25
Estonia,4,14.323,0,1.34
Eswatini,6,19.825,0.862,0.86
Ethiopia,6,13.439,0.148,1.13
Fiji,6,0,0,0
Finland,7,7.761,0,1.19
France,5,53.437,0.245,1.25
Gabon,6,0,0,1.03
Gambia,0,41.793,1.241,1.02
Georgia,6,2.005,0.251,0.97
Germany,6,17.438,0.06,1.1
Ghana,6,3.057,0.225,0.97
Greece,4,16.118,0.096,1.17
Grenada,3,0,0,0
Guatemala,0,62.404,1.061,1
Guinea,6,3.96,0.152,1.08
Guinea-Bissau,3,0,0,0.58
Guyana,0,39.412,0,1.26
Haiti,3,0.175,0,0.93
Honduras,0,40.183,2.019,1.05
Hungary,4,2.484,0.104,1.67
Iceland,4,11.722,0,0.94
India,0,41.467,0.701,1.09
Indonesia,6,8.946,0.362,1.13
International,3,0,0,0
Iran,6,26.347,1.488,0.98
Iraq,0,98.502,1.914,1.03
Ireland,4,17.214,0,1.22
Israel,1,225.982,2.195,1.14
Italy,4,14.488,0.066,1.48
Jamaica,0,40.525,1.013,1.58
Japan,3,5.772,0.142,0.82
Jordan,6,7.547,0,1.57
Kazakhstan,6,0,0,0.54
Kenya,6,4.575,0.093,0.74
Kosovo,0,70.365,4.139,0.89
Kuwait,1,143.541,0.234,1
Kyrgyzstan,6,18.24,0,0.66
Laos,3,0,0,0
Latvia,7,2.651,0,1.09
Lebanon,0,77.944,1.758,1.21
Lesotho,6,15.871,0,0.98
Liberia,6,0.989,0,0.9
Libya,0,39.585,0.582,1.21
Liechtenstein,3,52.443,0,0.14
Lithuania,4,7.714,0,1.18
Luxembourg,5,70.29,0,0.99
Madagascar,6,2.636,0,0.76
Malawi,6,0.209,0.052,0.84
Malaysia,7,0.34,0,1.02
Maldives,1,249.749,1.85,1.04
Mali,6,0.247,0,1.09
Malta,4,86.063,0,1
Marshall Islands,3,0,0,0
Mauritania,3,6.882,0,0.87
Mauritius,3,0.786,0,0.3
Mexico,0,38.128,5.041,0.97
Moldova,0,131.384,3.718,1.09
Monaco,3,0,0,0.47
Mongolia,6,0.61,0,0.32
Montenegro,0,105.085,4.777,1.1
Morocco,0,34.57,0.948,1.09
Mozambique,6,2.176,0,1.11
Myanmar,4,0.551,0,1.98
Namibia,0,51.163,0.394,1.12
Nepal,0,29.344,0.24,1.27
Netherlands,6,26.787,0.35,1.03
New Zealand,2,1.037,0,1.07
Nicaragua,3,27.625,0.604,0.37
Niger,3,0.041,0,0.75
Nigeria,6,1.222,0.015,0.83
North Macedonia,3,60.479,2.4,0.96
Norway,7,10.883,0,1.16
Oman,0,28.003,0.979,1.03
Pakistan,4,2.037,0.05,0.86
Palestine,0,91.151,0,1.27
Panama,1,207.659,3.013,0.94
Papua New Guinea,6,2.012,0,0.78
Paraguay,0,87.767,1.682,1.22
Peru,1,185.37,4.549,1.03
Philippines,6,26.574,0.256,0.97
Poland,5,20.16,0.449,1.01
Portugal,4,18.83,0.392,1.18
Qatar,0,80.526,0,0.88
Romania,0,55.1,3.015,1
Russia,4,31.788,0.809,0.97
Rwanda,6,17.835,0.077,1.35
Saint Kitts and Nevis,3,0,0,0
Saint Lucia,3,0,0,0
Saint Vincent and the Grenadines,3,0,0,0
Samoa,3,0,0,0
San Marino,1,176.793,0,0.25
Sao Tome and Principe,3,0,0,0.57
Saudi Arabia,4,31.999,0.89,0.85
