country,cluster,new_cases_per_million,new_deaths_per_million,reproduction_rate
Afghanistan,1,2.235,0.128,1.21
Albania,7,102.509,1.042,1.3
Algeria,3,4.88,0.205,1.22
Andorra,2,3183.848,38.827,1.29
Angola,3,6.298,0.03,1.11
Antigua and Barbuda,1,0,0,0.29
Argentina,6,287.239,9.935,1.01
Armenia,6,258.501,3.375,1.45
Australia,0,0.235,0,0.93
Austria,7,124.467,1.221,1.36
Azerbaijan,3,32.646,0.395,1.62
Bahamas,6,178.005,2.543,1.07
Bahrain,6,189.236,1.175,0.89
Bangladesh,3,9.94,0.128,1.02
Barbados,1,3.48,0,0.86
Belarus,4,62.65,0.423,1.23
Belgium,2,709.86,2.589,1.46
Belize,4,50.299,2.515,1.15
Benin,3,0,0,0.94
Bhutan,3,3.888,0,0.82
Bolivia,3,10.194,1.799,0.79
Bosnia and Herzegovina,7,167.336,3.962,1.17
Botswana,7,156.062,0.425,0.75
Brazil,7,124.036,2.357,0.98
Brunei,3,0,0,0
Bulgaria,6,147.371,3.166,1.54
Burkina Faso,1,0.287,0,0.99
Burundi,1,0.589,0,0.78
Cambodia,1,0.12,0,0.69
Cameroon,3,2.449,0.038,0.91
Canada,7,87.621,0.424,1.16
Cape Verde,7,86.333,1.799,1.06
Central African Republic,1,0.207,0,0.59
Chad,3,0.67,0,0.99
Chile,7,80.821,2.145,0.97
China,3,0.024,0,1.07
Colombia,7,124.03,2.594,1.04
Comoros,1,0,0,0.64
Congo,3,0,0,0.58
Costa Rica,6,306.432,4.122,1
Cote d'Ivoire,4,0.038,0,0.93
Croatia,6,95.731,2.679,1.56
Cuba,5,3.355,0.177,1.23
Cyprus,4,49.092,0,1.63
Czechia,2,754.227,8.498,1.42
Democratic Republic of Congo,3,0.514,0.011,1.1
Denmark,7,78.036,1.036,1.18
Djibouti,3,10.121,0,1.69
Dominica,1,0,0,0
Dominican Republic,4,29.499,0.369,0.96
Ecuador,3,7.595,0.453,1.03
Egypt,3,1.202,0.098,1.09
El Salvador,3,0,0.617,1.11
Equatorial Guinea,1,0,0,0.51
Eritrea,3,0,0,0.41
Estonia,4,5.277,0,1.13
Eswatini,3,6.896,0,0.88
Ethiopia,3,6.289,0.113,0.91
Fiji,3,0,0,0
Finland,4,23.643,0,1.14
France,2,1168.284,4.933,1.32
Gabon,3,1.348,0,1.08
Gambia,3,0,0,0.67
Georgia,6,297.305,1.755,1.56
Germany,7,100.222,0.525,1.46
Ghana,4,1.995,0,1.11
Greece,4,41.447,1.055,1.31
Grenada,1,0,0,0
Guatemala,3,13.34,0.614,1
Guinea,3,0,0,1.09
Guinea-Bissau,1,7.114,0,0.4
Guyana,3,39.412,2.543,0.99
Haiti,3,1.052,0,0.89
Honduras,7,96.521,0.808,1.02
Hong Kong,3,0,0,0
Hungary,6,152.997,3.209,1.26
Iceland,6,134.799,0,0.98
India,4,33.906,0.425,0.89
Indonesia,3,12.332,0.388,0.97
International,1,0,0,0
Iran,4,50.611,4.012,1.06
Iraq,7,100.541,1.566,1.01
Ireland,6,208.798,0,1.19
Israel,6,175.263,3.582,0.52
Italy,6,154.428,1.207,1.64
Jamaica,3,15.872,0.675,0.89
Japan,4,2.451,0.032,1
Jordan,7,133.684,3.43,1.29
Kazakhstan,4,8.148,0.053,1.3
Kenya,3,3.626,0.13,1.37
Kosovo,7,61.052,1.552,1.42
Kuwait,7,160.635,2.107,1.12
Kyrgyzstan,7,73.879,0,1.28
Laos,3,0,0,0
Latvia,4,23.327,0,1.39
Lebanon,7,96.404,0.879,1.1
Lesotho,3,0,0,0.82
Liberia,3,0.791,0,1.01
Libya,7,168.673,1.019,1.07
Liechtenstein,1,0,0,1.71
Lithuania,7,75.304,0,1.46
Luxembourg,6,194.896,3.195,1.61
Madagascar,5,0,0,0.43
Malawi,4,0.157,0,0.92
Malaysia,4,26.726,0.093,1.39
Maldives,1,40.7,0,0.92
Mali,3,0.938,0,1.11
Malta,6,246.864,0,1.29
Marshall Islands,1,0,0,0
Mauritania,1,2.796,0,1.1
Mauritius,1,1.573,0,0.81
Mexico,3,28.689,1.326,1.02
Moldova,7,62.47,3.966,0.98
Monaco,7,76.445,0,1.4
Mongolia,3,0.61,0,0.63
Montenegro,6,230.869,6.369,0.85
Morocco,7,57.355,1.3,1.11
Mozambique,3,6.847,0,1.07
Myanmar,3,21.687,0.625,1.11
Namibia,4,12.987,0,0.91
Nepal,7,130.076,0.618,1.11
Netherlands,6,467.701,0.992,1.25
New Zealand,0,0.207,0,0.85
Nicaragua,1,0,0,0.47
Niger,1,0.041,0,1.14
Nigeria,4,0.572,0,0.94
North Macedonia,7,76.798,5.76,1.31
Norway,4,26.931,0,1.23
Oman,7,125.523,2.546,1.07
Pakistan,4,2.635,0.063,1.1
Palestine,7,94.288,0.98,1.09
Panama,7,101.048,2.318,1
Papua New Guinea,3,0,0,0.7
Paraguay,7,102.068,2.664,1
Peru,7,94.808,1.729,0.93
Philippines,4,23.28,0.21,0.9
Poland,6,197.693,1.083,1.56
Portugal,6,191.14,1.667,1.39
Qatar,7,83.303,0,1.13
Romania,7,128.186,3.067,1.23
Russia,7,108.562,1.137,1.17
Rwanda,5,1.39,0,1.15
Saint Kitts and Nevis,1,0,0,0
Saint Lucia,1,16.337,0,0
Saint Vincent and the Grenadines,1,0,0,0
Samoa,1,0,0,0
San Marino,6,206.258,0,1.04
Sao Tome and Principe,1,0,0,0.73
Saudi Arabia,5,10.944,0.46,0.94
Senegal,4,0.836,0.119,0.86
Serbia,4,17.929,0.294,1.65
Seychelles,1,0,0,0.18
Sierra Leone,1,0.125,0,0.94
Singapore,0,0.684,0,0.85
Slovakia,6,157.519,0.733,1.34
Slovenia,6,258.306,0.962,1.62
Solomon Islands,3,0,0,0
Somalia,3,1.636,0,0.71
South Africa,4,24.634,0.354,1
South Korea,5,1.131,0.059,0.93
South Sudan,4,0.447,0,1.06
Spain,2,810.377,4.641,1.22
Sri Lanka,4,4.063,0,1.26
Sudan,1,0.616,0,1.22
Suriname,3,5.114,0,0.79
Sweden,4,0,0,1.47
Switzerland,2,1009.519,1.733,1.88
Syria,3,3.257,0.171,1.03
Taiwan,5,0.21,0,1.23
Tajikistan,3,4.194,0,1
Tanzania,1,0,0,0
Thailand,5,0.129,0,1.03
Timor,1,0,0,0
Togo,4,1.691,0,1.05
Trinidad and Tobago,3,0.715,0.715,0.82
Tunisia,6,184.878,5.161,1.27
Turkey,4,24.022,0.889,1.16
Uganda,3,2.208,0,1.01
Ukraine,7,114.008,1.646,1.14
United Arab Emirates,7,92.514,0.303,1.07
United Kingdom,6,277.377,1.178,1.22
United States,6,202.02,1.402,1.15
Uruguay,4,8.348,0,1.19
Uzbekistan,3,11.921,0.179,0.89
Vanuatu,1,0,0,0
Vatican,1,0,0,0
Venezuela,3,0,0,0.82
Vietnam,3,0.062,0,1.3
Yemen,3,0,0,0.62
Zambia,4,2.393,0,0.9
Zimbabwe,4,0.807,0.067,1.07
