country,cluster,new_cases_per_million,new_deaths_per_million,reproduction_rate
Afghanistan,1,0.026,0,0
Albania,5,1.39,0,0
Algeria,1,0.251,0.023,0
Andorra,2,0,0,0
Angola,4,0,0,0
Antigua and Barbuda,4,0,0,0
Argentina,2,0.243,0,0
Armenia,4,2.7,0,0
Australia,2,1.843,0,2.3
Austria,1,22.762,0,2.81
Azerbaijan,1,0.789,0,0
Bahamas,4,0,0,0
Bahrain,3,2.351,0,1.28
Bangladesh,3,0.012,0,0
Barbados,2,0,0,0
Belarus,7,0,0,0
Belgium,1,16.998,0,2.51
Belize,2,0,0,0
Benin,2,0,0,0
Bhutan,2,0,0,0
Bolivia,5,0,0,0
Bosnia and Herzegovina,1,1.829,0,0
Botswana,2,0,0,0
Brazil,1,0.052,0,2.31
Brunei,1,22.858,0,0
Bulgaria,1,1.439,0,0
Burkina Faso,4,0.048,0,0
Burundi,4,0,0,0
Cambodia,2,0,0,0
Cameroon,4,0,0,0
Canada,2,1.431,0,2.61
Cape Verde,2,0,0,0
Central African Republic,4,0.207,0,0
Chad,2,0,0,0
Chile,2,0.68,0,0
China,5,0.018,0.007,0.33
Colombia,1,0.236,0,0
Comoros,4,0,0,0
Congo,4,0.181,0,0
Costa Rica,1,0.196,0,0
Cote d'Ivoire,4,0,0,0
Croatia,1,2.679,0,0
Cuba,2,0,0,0
Cyprus,1,0,0,0
Czechia,5,5.976,0,2.33
Democratic Republic of Congo,4,0,0,0
Denmark,5,6.733,0.173,1.47
Djibouti,4,0,0,0
Dominica,4,0,0,0
Dominican Republic,4,0,0,0
Ecuador,1,0,0,0
Egypt,4,0.01,0,1.51
El Salvador,1,0,0,0
Equatorial Guinea,4,0.713,0,0
Eritrea,4,0,0,0
Estonia,1,42.215,0,1.51
Eswatini,2,0,0,0
Ethiopia,4,0,0,0
Fiji,2,0,0,0
Finland,1,3.429,0,1.51
France,1,0.552,0,2.32
Gabon,1,0,0,0
Gambia,4,0,0,0
Georgia,1,0.752,0,0
Germany,3,14.442,0.024,2.81
Ghana,2,0.097,0,0
Greece,1,9.882,0.096,1.35
Grenada,4,0,0,0
Guatemala,3,0,0,0
Guinea,2,0,0,0
Guinea-Bissau,4,0,0,0
Guyana,2,3.814,0,0
Haiti,2,0,0,0
Honduras,1,0.101,0,0
Hungary,3,0.207,0.104,0
Iceland,3,43.956,14.652,1.61
India,1,0.008,0,1.83
Indonesia,1,0.077,0,0
International,4,0,0,0
Iran,1,14.394,1.345,1.38
Iraq,5,0.149,0,1.06
Ireland,1,0,0,2.31
Israel,3,4.506,0,2.13
Italy,5,59.376,6.086,2
Jamaica,5,0.675,0,0
Japan,1,0.245,0.016,1.14
Jordan,1,0.686,0,0
Kazakhstan,2,0.16,0,0
Kenya,1,0.037,0,0
Kosovo,5,1.552,0,0
Kuwait,5,1.873,0,0.7
Kyrgyzstan,1,0,0,0
Laos,2,0,0,0
Latvia,3,2.121,0,0
Lebanon,1,2.491,0,0
Lesotho,4,0,0,0
Liberia,4,0,0,0
Libya,1,0,0,0
Liechtenstein,4,0,0,0
Lithuania,1,1.469,0,0
Luxembourg,1,12.78,0,0
Madagascar,4,0,0,0
Malawi,4,0,0,0
Malaysia,1,5.87,0,2.3
Maldives,4,5.55,0,0
Mali,4,0,0,0
Malta,3,6.794,0,0
Marshall Islands,4,0,0,0
Mauritania,2,0,0,0
Mauritius,4,0,0,0
Mexico,3,0.093,0,0
Moldova,1,2.727,0,0
Monaco,5,0,0,0
Mongolia,1,0,0,0
Montenegro,4,0,0,0
Morocco,1,0.298,0,0
Mozambique,4,0,0,0
Myanmar,1,0,0,0
Namibia,4,0,0,0
Nepal,2,0,0,0
Netherlands,1,10.271,0.467,2.46
New Zealand,7,0.415,0,0
Nicaragua,4,0,0,0
Niger,2,0,0,0
Nigeria,4,0,0,0
North Macedonia,4,0,0,0
Norway,1,24.164,0,2.03
Oman,2,0.587,0,0
Pakistan,1,0.376,0,0
