country,cluster,new_cases_per_million,new_deaths_per_million,reproduction_rate
Afghanistan,2,19.549,0.18,0.98
Albania,2,23.977,0,1.66
Algeria,2,2.554,0.228,0.98
Andorra,2,0,0,0.35
Angola,2,0.061,0,1.09
Antigua and Barbuda,5,0,0,0
Argentina,2,26.728,0.465,1.3
Armenia,0,133.975,5.4,1.11
Australia,4,0.471,0,1.46
Austria,3,2.887,0.111,1.05
Azerbaijan,0,36.196,0.296,1.17
Bahamas,5,0,0,0.23
Bahrain,7,461.923,2.351,1.12
Bangladesh,2,18.817,0.231,1.16
Barbados,2,3.48,0,0
Belarus,0,74.82,0.423,0.86
Belgium,3,6.126,0.518,0.81
Belize,2,2.515,0,0
Benin,2,3.382,0.247,0.97
Bhutan,2,1.296,0,0
Bolivia,0,52.6,1.799,1.23
Bosnia and Herzegovina,0,44.806,0.61,1.18
Botswana,2,0,0,0
Brazil,0,97.135,2.95,1.15
Brunei,2,0,0,0
Bulgaria,2,7.34,0.288,1.36
Burkina Faso,2,0,0,0.95
Burundi,5,0,0,0
Cambodia,5,0,0,0.09
Cameroon,0,44.564,2.411,1.11
Canada,3,9.512,0.265,0.77
Cape Verde,2,17.986,1.799,1.1
Central African Republic,0,34.163,0,0.96
Chad,2,0,0,0.74
Chile,7,269.039,2.04,1
China,2,0.03,0,1.99
Colombia,0,41.743,1.16,1.28
Comoros,5,0,0,0.72
Congo,2,28.089,0.544,0.73
Costa Rica,2,5.693,0,1.44
Cote d'Ivoire,2,13.458,0.038,1.21
Croatia,3,0.487,0,2.19
Cuba,1,1.236,0,0.79
Cyprus,1,2.283,0,0.78
Czechia,2,3.735,0.093,1.11
Democratic Republic of Congo,2,0.659,0.056,1.09
Denmark,1,4.144,0.173,0.95
Djibouti,0,36.437,0,0.55
Dominica,2,0,0,0
Dominican Republic,2,28.485,1.198,1.15
Ecuador,0,32.364,1.87,1.11
Egypt,2,16.524,0.948,1.11
El Salvador,2,16.342,0,1.16
Equatorial Guinea,5,0,0,0.29
Eritrea,2,3.666,0,0
Estonia,3,0.754,0,0.59
Eswatini,2,13.791,0,1.34
Ethiopia,2,1.531,0.026,1.14
Fiji,2,0,0,0
