country,cluster,new_cases_per_million,new_deaths_per_million,reproduction_rate
Afghanistan,7,4.418,0.591,0.8
Albania,7,32.316,1.39,1.17
Algeria,7,10.718,0.182,1.2
Andorra,7,0,0,0.6
Angola,7,0.122,0,1.16
Antigua and Barbuda,5,0,0,0
Argentina,0,76.312,0.797,1.21
Armenia,2,165.022,4.387,0.91
Australia,4,9.569,0.039,1.6
Austria,1,8.216,0,1.17
Azerbaijan,0,52.371,0.592,1
Bahamas,5,7.629,0,1.83
Bahrain,2,253.294,0,1.02
Bangladesh,7,16.309,0.182,0.92
Barbados,7,17.399,0,0
Belarus,1,17.25,0.529,0.71
Belgium,1,9.664,0.086,1.25
Belize,7,0,0,0
Benin,7,7.671,0.247,0.96
Bhutan,7,2.592,0,0
Bolivia,2,140.066,4.455,1.12
Bosnia and Herzegovina,0,96.622,0.914,1.18
Botswana,7,0,0,0.87
Brazil,2,183.586,5.039,1.05
Brunei,7,0,0,0
Bulgaria,7,30.367,0,1.21
Burkina Faso,7,0.622,0,0.98
Burundi,5,0,0,0.64
Cambodia,5,0.897,0,0.33
Cameroon,7,9.681,0,0.99
Canada,1,4.398,0.185,1.02
Cape Verde,0,57.555,0,1.09
Central African Republic,7,6.004,0,0.74
Chad,7,0,0,0.79
Chile,2,144.119,5.231,0.84
China,7,0.055,0,1.57
Colombia,0,95.435,3.813,1.24
Comoros,5,3.45,0,0.69
Congo,7,0,0,0.73
Costa Rica,0,75.774,0.393,1.38
Cote d'Ivoire,7,14.823,0.038,1.01
Croatia,7,34.103,0.244,1.31
Cuba,4,0.618,0.088,0.98
Cyprus,3,1.142,0,1.41
Czechia,7,10.645,0,0.94
Democratic Republic of Congo,7,0.737,0,1.07
Denmark,3,0,0,1.13
Djibouti,7,0,0,0.8
Dominica,7,0,0,0
Dominican Republic,0,110.528,1.475,1.19
Ecuador,0,124.185,5.215,1.15
Egypt,7,9.019,0.655,0.81
El Salvador,0,38.389,0.771,1.13
Equatorial Guinea,5,0,0,0.25
Eritrea,7,0,0,0.31
Estonia,4,0.754,0,0.9
Eswatini,0,46.545,0,1.29
Ethiopia,7,2.453,0,1.05
Fiji,1,0,0,0
Finland,3,2.166,0,1.02
France,1,0,0,1.15
Gabon,7,0,0,1.07
Gambia,7,0,0,0
Georgia,7,2.005,0,1.3
Germany,7,4.5,0.084,0.97
Ghana,7,13.323,0,1.12
Greece,1,3.838,0,1.23
Grenada,5,0,0,0
Guatemala,0,54.645,1.842,1.16
Guinea,7,5.711,0,1.1
Guinea-Bissau,5,0,0,0.74
Guyana,7,1.271,1.271,1.03
Haiti,7,6.402,0.351,0.92
Honduras,0,53.51,2.12,1.12
Hungary,4,0.621,0.207,1.15
Iceland,4,0,0,0.8
India,7,20.729,0.399,1.22
Indonesia,7,6.109,0.241,1.12
International,5,0,0,0
Iran,7,28.538,2.238,0.94
Iraq,0,67.972,2.362,1.08
Ireland,4,4.455,0.405,1.22
Israel,2,134.942,0.578,1.4
Italy,4,3.109,0.116,0.98
Jamaica,1,1.689,0,1.09
Japan,5,3.052,0,1.62
Jordan,7,0.294,0,0.84
Kazakhstan,0,95.757,0,0.9
Kenya,7,5.17,0.056,1.27
Kosovo,0,106.065,1.552,1.26
Kuwait,0,111.929,0.702,0.97
Kyrgyzstan,0,76.638,0.613,1.18
Laos,5,0,0,0
Latvia,4,4.241,0,1.27
Lebanon,7,12.6,0,1.35
Lesotho,7,0,0,1.04
Liberia,7,6.92,0,0.96
Libya,7,6.84,0,1.27
Liechtenstein,5,0,0,0
Lithuania,4,1.469,0,1.24
Luxembourg,1,103.838,0,1.5
Madagascar,7,15.709,0,1.42
Malawi,7,10.037,0.105,1.16
Malaysia,3,0.247,0.031,1.03
Maldives,0,86.95,0,1.21
Mali,7,0.099,0,1.02
Malta,6,0,0,0.35
Marshall Islands,5,0,0,0
Mauritania,5,15.485,0.215,0.82
Mauritius,5,0,0,0.05
Mexico,0,47.265,4.18,1.07
Moldova,0,70.402,1.239,0.99
Monaco,5,25.482,0,0.28
Mongolia,7,0.915,0,0.49
Montenegro,2,230.869,6.369,1.38
Morocco,1,5.798,0.054,1.05
Mozambique,7,0.768,0,1.12
Myanmar,3,0.074,0,0.95
Namibia,7,0,0,1.38
Nepal,7,2.402,0.103,0.69
Netherlands,7,4.727,0.058,1.08
New Zealand,3,0.207,0,0.96
Nicaragua,5,0,0,0.27
Niger,5,0,0,0.69
Nigeria,7,3.221,0.073,1
North Macedonia,0,95.038,3.84,1.05
Norway,3,0.553,0,0.89
Oman,2,212.078,0.783,1.07
Pakistan,7,11.413,0.335,0.8
Palestine,0,74.489,1.176,1.18
Panama,2,249.144,6.953,1.1
Papua New Guinea,7,0,0,0
Paraguay,7,11.777,0.14,1.28
Peru,0,92.928,5.52,1.07
Philippines,7,11.936,0.11,1.18
Poland,1,8.059,0.159,1.03
Portugal,0,53.154,0.785,1.01
Qatar,2,172.853,0,0.72
Romania,7,36.283,1.248,1.28
Russia,0,45.13,1.288,0.97
Rwanda,1,3.629,0.077,1.17
Saint Kitts and Nevis,5,0,0,0
Saint Lucia,5,0,0,0
Saint Vincent and the Grenadines,5,0,0,0
Samoa,5,0,0,0
San Marino,5,0,0,0.14
Sao Tome and Principe,5,0,0,0.57
Saudi Arabia,0,86,0.862,0.9
Senegal,7,7.883,0,0.99
Serbia,0,50.701,1.764,1.21
Seychelles,5,0,0,0.19
Sierra Leone,7,0.627,0,0.96
Singapore,1,28.887,0,1.07
Slovakia,1,4.213,0,1.31
Slovenia,1,16.355,0,1.25
Solomon Islands,5,0,0,0
Somalia,5,0.818,0,0.76
South Africa,2,227.572,1.872,1.3
South Korea,4,0.858,0.02,0.92
South Sudan,7,0,0,0.78
Spain,1,0,0,1.42
Sri Lanka,7,2.662,0,1.09
Sudan,7,1.049,0.023,1.03
Suriname,7,25.57,0,1.19
Sweden,7,31.091,0.891,0.97
Switzerland,1,14.674,0.231,1.24
Syria,7,0,0,1.22
Taiwan,3,0.084,0,0.34
Tajikistan,7,5.138,0,0.92
Tanzania,5,0,0,0
Thailand,3,0.201,0,1
Timor,5,0,0,0
Togo,1,0,0,1.05
Trinidad and Tobago,1,0,0,0.32
Tunisia,1,0.423,0,1.34
Turkey,7,12.047,0.249,0.89
Uganda,4,0.153,0,0.91
Ukraine,7,18.864,0.617,0.99
United Arab Emirates,1,40.747,0.101,0.89
United Kingdom,4,12.167,0.25,1.33
United States,2,181.382,2.094,1.19
Uruguay,4,0.288,0.288,1.11
Uzbekistan,7,14.521,0.09,1.28
Vanuatu,7,0,0,0
Vatican,5,0,0,0
Venezuela,7,13.188,0.07,1.23
Vietnam,7,0,0,0.54
Yemen,7,0.302,0.034,1.02
Zambia,7,0,0,0.89
Zimbabwe,7,2.691,0.336,1.36
